model_id,model_family,train_target_component,readout_target_component,ablation_id,calibration_id,threshold_id,keep_fraction,denominator_id,split,evaluable_event_n,selected_event_n,rejected_event_n,selected_fraction,rejected_fraction,before_cost_bad_rate,after_cost_bad_rate,relative_cost_reduction,winner_complete_n,winner_n,rejected_winner_n,any_recall_retention,e1_missed_winner_n,rejected_e1_missed_winner_n,e1_missed_retention,non_winner_n,rejected_non_winner_n,non_winner_hit_rate,winner_injury_rate,kill_wrong_rate,fast_fail_positive_n,rejected_fast_fail_positive_n,fast_fail_bad_side_capture
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_8000,0.8,risk_on_r6_horizon_complete,train,4816,3859,957,0.8012873754152824,0.1987126245847176,0.3901578073089701,0.33791137600414617,0.13391102350400852,4794,878,212,0.7585421412300684,497,164,0.670020120724346,3916,736,0.18794688457609807,0.24145785876993167,0.22152560083594566,426,50,0.11737089201877934
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,hybrid_cost_bad_10_20,full,none,keep_8000,0.8,risk_on_r6_horizon_complete,train,4816,3859,957,0.8012873754152824,0.1987126245847176,0.40386212624584716,0.35449598341539257,0.1222351382372593,4794,878,212,0.7585421412300684,497,164,0.670020120724346,3916,736,0.18794688457609807,0.24145785876993167,0.22152560083594566,426,50,0.11737089201877934
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,fast_fail_only_10d,full,none,keep_8000,0.8,risk_on_r6_horizon_complete,validation,1440,1344,96,0.9333333333333333,0.06666666666666667,0.08333333333333333,0.08630952380952381,-0.035714285714285754,1440,107,18,0.8317757009345794,41,13,0.6829268292682927,1333,78,0.058514628657164294,0.16822429906542055,0.1875,120,4,0.03333333333333333
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_8000,0.8,risk_on_r6_horizon_complete,validation,1441,1345,96,0.9333795975017349,0.06662040249826509,0.2685634975711312,0.24684014869888476,0.08088719825557386,1440,107,18,0.8317757009345794,41,13,0.6829268292682927,1333,78,0.058514628657164294,0.16822429906542055,0.1875,120,4,0.03333333333333333
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,hybrid_cost_bad_10_20,full,none,keep_8000,0.8,risk_on_r6_horizon_complete,validation,1441,1345,96,0.9333795975017349,0.06662040249826509,0.2921582234559334,0.2721189591078067,0.06859045112981133,1440,107,18,0.8317757009345794,41,13,0.6829268292682927,1333,78,0.058514628657164294,0.16822429906542055,0.1875,120,4,0.03333333333333333
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,fast_fail_only_10d,full,none,keep_8000,0.8,risk_on_r_core_horizon_complete,robustness,9711,7955,1756,0.8191741324271444,0.18082586757285551,0.060137987848831224,0.06838466373350094,-0.13712922862333493,9705,2024,513,0.7465415019762845,991,357,0.6397578203834511,7681,1242,0.16169769561255046,0.2534584980237154,0.29214123006833714,584,40,0.0684931506849315
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_8000,0.8,risk_on_r_core_horizon_complete,robustness,9730,7967,1763,0.8188078108941418,0.18119218910585816,0.27995889003083246,0.2229195431153508,0.20374186691910298,9705,2024,513,0.7465415019762845,991,357,0.6397578203834511,7681,1242,0.16169769561255046,0.2534584980237154,0.2909812819058423,584,40,0.0684931506849315
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,hybrid_cost_bad_10_20,full,none,keep_8000,0.8,risk_on_r_core_horizon_complete,robustness,9730,7967,1763,0.8188078108941418,0.18119218910585816,0.2957862281603289,0.24224927827287562,0.18099879166258526,9705,2024,513,0.7465415019762845,991,357,0.6397578203834511,7681,1242,0.16169769561255046,0.2534584980237154,0.2909812819058423,584,40,0.0684931506849315
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,fast_fail_only_10d,full,none,keep_8000,0.8,risk_on_r_core_horizon_complete,train,16571,13257,3314,0.8000120692776538,0.19998793072234627,0.07543298533582765,0.08071207663875689,-0.06998385758467231,16571,2968,692,0.7668463611859838,1593,517,0.6754551161330823,13603,2622,0.19275159891200472,0.23315363881401618,0.2088111044055522,1250,180,0.144
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_8000,0.8,risk_on_r_core_horizon_complete,train,16571,13257,3314,0.8000120692776538,0.19998793072234627,0.3827167943998552,0.32533755751678356,0.1499261012912929,16571,2968,692,0.7668463611859838,1593,517,0.6754551161330823,13603,2622,0.19275159891200472,0.23315363881401618,0.2088111044055522,1250,180,0.144
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,hybrid_cost_bad_10_20,full,none,keep_8000,0.8,risk_on_r_core_horizon_complete,train,16571,13257,3314,0.8000120692776538,0.19998793072234627,0.39068251765131856,0.3351436976691559,0.14215844700716979,16571,2968,692,0.7668463611859838,1593,517,0.6754551161330823,13603,2622,0.19275159891200472,0.23315363881401618,0.2088111044055522,1250,180,0.144
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,fast_fail_only_10d,full,none,keep_8000,0.8,risk_on_r_core_horizon_complete,validation,4455,4090,365,0.9180695847362514,0.0819304152637486,0.07586980920314254,0.0784841075794621,-0.03445769013758473,4455,298,64,0.785234899328859,121,45,0.628099173553719,4157,301,0.07240798652874669,0.21476510067114093,0.17534246575342466,338,17,0.05029585798816568
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_8000,0.8,risk_on_r_core_horizon_complete,validation,4457,4092,365,0.9181063495624859,0.08189365043751402,0.2919003814224815,0.26588465298142716,0.0891253663810754,4455,298,64,0.785234899328859,121,45,0.628099173553719,4157,301,0.07240798652874669,0.21476510067114093,0.17534246575342466,338,17,0.05029585798816568
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,hybrid_cost_bad_10_20,full,none,keep_8000,0.8,risk_on_r_core_horizon_complete,validation,4457,4092,365,0.9181063495624859,0.08189365043751402,0.31097150549697106,0.2866568914956012,0.07818920245606455,4455,298,64,0.785234899328859,121,45,0.628099173553719,4157,301,0.07240798652874669,0.21476510067114093,0.17534246575342466,338,17,0.05029585798816568
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,fast_fail_only_10d,full,none,keep_7750,0.775,risk_on_r6_horizon_complete,robustness,2996,2411,585,0.804739652870494,0.19526034712950602,0.065086782376502,0.07631688096225632,-0.17254038647651243,2994,622,161,0.7411575562700965,306,120,0.6078431372549019,2372,423,0.17833052276559866,0.25884244372990356,0.27521367521367524,195,11,0.05641025641025641
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_7750,0.775,risk_on_r6_horizon_complete,robustness,3003,2416,587,0.8045288045288045,0.19547119547119546,0.2837162837162837,0.2222682119205298,0.216582816435034,2994,622,161,0.7411575562700965,306,120,0.6078431372549019,2372,423,0.17833052276559866,0.25884244372990356,0.27427597955706984,195,11,0.05641025641025641
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,hybrid_cost_bad_10_20,full,none,keep_7750,0.775,risk_on_r6_horizon_complete,robustness,3003,2416,587,0.8045288045288045,0.19547119547119546,0.3026973026973027,0.2458609271523179,0.1877663759753459,2994,622,161,0.7411575562700965,306,120,0.6078431372549019,2372,423,0.17833052276559866,0.25884244372990356,0.27427597955706984,195,11,0.05641025641025641
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,fast_fail_only_10d,full,none,keep_7750,0.775,risk_on_r6_horizon_complete,train,4794,3735,1059,0.77909887359199,0.22090112640801002,0.08886107634543179,0.09906291834002677,-0.11480664441804772,4794,878,233,0.734624145785877,497,178,0.641851106639839,3916,826,0.21092951991828396,0.265375854214123,0.22001888574126535,426,56,0.13145539906103287
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_7750,0.775,risk_on_r6_horizon_complete,train,4816,3746,1070,0.7778239202657807,0.22217607973421927,0.3901578073089701,0.33182060864922586,0.14952205893843973,4794,878,233,0.734624145785877,497,178,0.641851106639839,3916,826,0.21092951991828396,0.265375854214123,0.2177570093457944,426,56,0.13145539906103287
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,hybrid_cost_bad_10_20,full,none,keep_7750,0.775,risk_on_r6_horizon_complete,train,4816,3746,1070,0.7778239202657807,0.22217607973421927,0.40386212624584716,0.34863854778430325,0.13673869093614163,4794,878,233,0.734624145785877,497,178,0.641851106639839,3916,826,0.21092951991828396,0.265375854214123,0.2177570093457944,426,56,0.13145539906103287
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,fast_fail_only_10d,full,none,keep_7750,0.775,risk_on_r6_horizon_complete,validation,1440,1330,110,0.9236111111111112,0.0763888888888889,0.08333333333333333,0.08571428571428572,-0.028571428571428636,1440,107,19,0.822429906542056,41,13,0.6829268292682927,1333,91,0.06826706676669167,0.17757009345794392,0.17272727272727273,120,6,0.05
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_7750,0.775,risk_on_r6_horizon_complete,validation,1441,1331,110,0.9236641221374046,0.07633587786259542,0.2685634975711312,0.2434259954921112,0.09359984624255246,1440,107,19,0.822429906542056,41,13,0.6829268292682927,1333,91,0.06826706676669167,0.17757009345794392,0.17272727272727273,120,6,0.05
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,hybrid_cost_bad_10_20,full,none,keep_7750,0.775,risk_on_r6_horizon_complete,validation,1441,1331,110,0.9236641221374046,0.07633587786259542,0.2921582234559334,0.26897069872276486,0.07936632574939635,1440,107,19,0.822429906542056,41,13,0.6829268292682927,1333,91,0.06826706676669167,0.17757009345794392,0.17272727272727273,120,6,0.05
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,fast_fail_only_10d,full,none,keep_7750,0.775,risk_on_r_core_horizon_complete,robustness,9711,7783,1928,0.8014622592935846,0.19853774070641542,0.060137987848831224,0.06822561994089682,-0.13448458090076884,9705,2024,556,0.7252964426877471,991,382,0.6145307769929365,7681,1371,0.17849238380419216,0.274703557312253,0.2883817427385892,584,53,0.09075342465753425
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_7750,0.775,risk_on_r_core_horizon_complete,robustness,9730,7795,1935,0.8011305241521068,0.1988694758478931,0.27995889003083246,0.21757536882617062,0.2228310063587958,9705,2024,556,0.7252964426877471,991,382,0.6145307769929365,7681,1371,0.17849238380419216,0.274703557312253,0.2873385012919897,584,53,0.09075342465753425
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,hybrid_cost_bad_10_20,full,none,keep_7750,0.775,risk_on_r_core_horizon_complete,robustness,9730,7795,1935,0.8011305241521068,0.1988694758478931,0.2957862281603289,0.23733162283515075,0.1976244995879025,9705,2024,556,0.7252964426877471,991,382,0.6145307769929365,7681,1371,0.17849238380419216,0.274703557312253,0.2873385012919897,584,53,0.09075342465753425
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,fast_fail_only_10d,full,none,keep_7750,0.775,risk_on_r_core_horizon_complete,train,16571,12842,3729,0.774968318146159,0.22503168185384104,0.07543298533582765,0.0796604890204018,-0.056043170845662654,16571,2968,770,0.7405660377358491,1593,575,0.6390458254865035,13603,2959,0.21752554583547748,0.25943396226415094,0.20648967551622419,1250,227,0.1816
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_7750,0.775,risk_on_r_core_horizon_complete,train,16571,12842,3729,0.774968318146159,0.22503168185384104,0.3827167943998552,0.3185640865908737,0.1676244908708029,16571,2968,770,0.7405660377358491,1593,575,0.6390458254865035,13603,2959,0.21752554583547748,0.25943396226415094,0.20648967551622419,1250,227,0.1816
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,hybrid_cost_bad_10_20,full,none,keep_7750,0.775,risk_on_r_core_horizon_complete,train,16571,12842,3729,0.774968318146159,0.22503168185384104,0.39068251765131856,0.32860925089549914,0.1588841679658146,16571,2968,770,0.7405660377358491,1593,575,0.6390458254865035,13603,2959,0.21752554583547748,0.25943396226415094,0.20648967551622419,1250,227,0.1816
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,fast_fail_only_10d,full,none,keep_7750,0.775,risk_on_r_core_horizon_complete,validation,4455,4048,407,0.908641975308642,0.09135802469135802,0.07586980920314254,0.07806324110671936,-0.028910470800102762,4455,298,67,0.7751677852348994,121,46,0.6198347107438017,4157,340,0.08178975222516238,0.22483221476510068,0.16461916461916462,338,22,0.0650887573964497
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_7750,0.775,risk_on_r_core_horizon_complete,validation,4457,4050,407,0.9086829706080323,0.09131702939196769,0.2919003814224815,0.2624691358024691,0.10082633491805928,4455,298,67,0.7751677852348994,121,46,0.6198347107438017,4157,340,0.08178975222516238,0.22483221476510068,0.16461916461916462,338,22,0.0650887573964497
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,hybrid_cost_bad_10_20,full,none,keep_7750,0.775,risk_on_r_core_horizon_complete,validation,4457,4050,407,0.9086829706080323,0.09131702939196769,0.31097150549697106,0.2834567901234568,0.08847986033171211,4455,298,67,0.7751677852348994,121,46,0.6198347107438017,4157,340,0.08178975222516238,0.22483221476510068,0.16461916461916462,338,22,0.0650887573964497
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,fast_fail_only_10d,full,none,keep_7500,0.75,risk_on_r6_horizon_complete,robustness,2996,2363,633,0.7887182910547397,0.21128170894526035,0.065086782376502,0.07575116377486246,-0.16384864958711756,2994,622,170,0.7266881028938906,306,124,0.5947712418300654,2372,462,0.19477234401349072,0.2733118971061093,0.2685624012638231,195,16,0.08205128205128205
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,false_repair_20d_component,full,none,keep_7500,0.75,risk_on_r6_horizon_complete,robustness,3003,2368,635,0.7885447885447886,0.21145521145521146,0.2837162837162837,0.21663851351351351,0.23642552103159498,2994,622,170,0.7266881028938906,306,124,0.5947712418300654,2372,462,0.19477234401349072,0.2733118971061093,0.2677165354330709,195,16,0.08205128205128205
