model_id,train_target_component,threshold_id,denominator_id,split,winner_complete_n,winner_n,rejected_winner_n,any_recall_retention,retention_definition
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,validation,4455,298,49,0.8355704697986577,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,robustness,2994,622,123,0.8022508038585209,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,train,4794,878,163,0.8143507972665148,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,validation,1440,107,19,0.822429906542056,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,robustness,9705,2024,394,0.8053359683794467,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,train,16571,2968,520,0.8247978436657682,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,validation,4455,298,54,0.8187919463087249,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,robustness,2994,622,142,0.7717041800643086,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,train,4794,878,189,0.784738041002278,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,validation,1440,107,20,0.8130841121495327,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,robustness,9705,2024,453,0.7761857707509882,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,train,16571,2968,611,0.7941374663072777,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,validation,4455,298,57,0.8087248322147651,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,robustness,2994,622,161,0.7411575562700965,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,train,4794,878,212,0.7585421412300684,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,validation,1440,107,21,0.8037383177570093,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,robustness,9705,2024,502,0.7519762845849802,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,train,16571,2968,701,0.7638140161725068,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,validation,4455,298,61,0.7953020134228188,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,robustness,2994,622,176,0.7170418006430869,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,train,4794,878,235,0.7323462414578588,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,validation,1440,107,22,0.794392523364486,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,robustness,9705,2024,554,0.7262845849802372,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,train,16571,2968,789,0.7341644204851752,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,validation,4455,298,68,0.7718120805369127,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,robustness,2994,622,188,0.6977491961414791,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,train,4794,878,267,0.6958997722095672,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,validation,1440,107,22,0.794392523364486,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,robustness,9705,2024,599,0.7040513833992095,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,train,16571,2968,896,0.6981132075471698,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,validation,4455,298,69,0.7684563758389261,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,robustness,2994,622,198,0.6816720257234726,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,train,4794,878,287,0.673120728929385,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,validation,1440,107,27,0.7476635514018691,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,robustness,9705,2024,645,0.6813241106719368,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,train,16571,2968,960,0.6765498652291105,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,validation,4455,298,78,0.738255033557047,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,robustness,2994,622,133,0.7861736334405145,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,train,4794,878,159,0.8189066059225513,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,validation,1440,107,17,0.8411214953271028,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,robustness,9705,2024,442,0.7816205533596838,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,train,16571,2968,510,0.828167115902965,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,validation,4455,298,54,0.8187919463087249,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,robustness,2994,622,152,0.7556270096463023,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,train,4794,878,183,0.7915717539863326,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,validation,1440,107,18,0.8317757009345794,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,robustness,9705,2024,503,0.7514822134387352,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,train,16571,2968,604,0.7964959568733153,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,validation,4455,298,61,0.7953020134228188,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,robustness,2994,622,167,0.7315112540192926,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,train,4794,878,205,0.7665148063781321,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,validation,1440,107,18,0.8317757009345794,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,robustness,9705,2024,553,0.7267786561264822,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,train,16571,2968,681,0.7705525606469003,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,validation,4455,298,62,0.7919463087248322,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,robustness,2994,622,177,0.7154340836012861,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,train,4794,878,233,0.734624145785877,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,validation,1440,107,20,0.8130841121495327,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,robustness,9705,2024,597,0.7050395256916996,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,train,16571,2968,766,0.7419137466307277,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,validation,4455,298,66,0.7785234899328859,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,robustness,2994,622,190,0.6945337620578779,event_big_winner_120d_label_complete_event_level
