target_component,model_id,threshold_id,denominator_id,split,positive_rate,non_winner_hit_rate,winner_injury_rate,kill_wrong_rate,winner_complete_n,winner_power_caveat
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7250,risk_on_r_core_horizon_complete,train,0.39068251765131856,0.2664853341174741,0.3140161725067385,0.20452051788457318,16571,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7250,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.1058455617031513,0.2651006711409396,0.15221579961464354,4455,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7250,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.1058455617031513,0.2651006711409396,0.15221579961464354,4455,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7250,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.1058455617031513,0.2651006711409396,0.15221579961464354,4455,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.23313659359190556,0.30385852090032156,0.2543741588156124,2994,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.23313659359190556,0.30385852090032156,0.25335120643431636,2994,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.23313659359190556,0.30385852090032156,0.25335120643431636,2994,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r6_horizon_complete,train,0.08886107634543179,0.2727272727272727,0.3439635535307517,0.22043795620437956,4794,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r6_horizon_complete,train,0.3901578073089701,0.2727272727272727,0.3439635535307517,0.21805054151624548,4794,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r6_horizon_complete,train,0.40386212624584716,0.2727272727272727,0.3439635535307517,0.21805054151624548,4794,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.09902475618904726,0.21495327102803738,0.14838709677419354,1440,True
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.09902475618904726,0.21495327102803738,0.14838709677419354,1440,True
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.09902475618904726,0.21495327102803738,0.14838709677419354,1440,True
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.2370785054029423,0.3384387351778656,0.2731259968102073,9705,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.2370785054029423,0.3384387351778656,0.27225755166931637,9705,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.2370785054029423,0.3384387351778656,0.27225755166931637,9705,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.2903771226935235,0.34400269541778977,0.20539126936230134,16571,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r_core_horizon_complete,train,0.3827167943998552,0.2903771226935235,0.34400269541778977,0.20539126936230134,16571,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r_core_horizon_complete,train,0.39068251765131856,0.2903771226935235,0.34400269541778977,0.20539126936230134,16571,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.119557373105605,0.2751677852348993,0.14162348877374784,4455,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.119557373105605,0.2751677852348993,0.14162348877374784,4455,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,keep_7000,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.119557373105605,0.2751677852348993,0.14162348877374784,4455,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.2769814502529511,0.1864951768488746,0.1500646830530401,2994,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.2769814502529511,0.1864951768488746,0.1500646830530401,2994,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.2769814502529511,0.1864951768488746,0.1500646830530401,2994,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r6_horizon_complete,train,0.08886107634543179,0.1754341164453524,0.1480637813211845,0.1591187270501836,4794,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r6_horizon_complete,train,0.3901578073089701,0.1754341164453524,0.1480637813211845,0.1591187270501836,4794,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r6_horizon_complete,train,0.40386212624584716,0.1754341164453524,0.1480637813211845,0.1591187270501836,4794,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.26406601650412603,0.17757009345794392,0.05121293800539083,1440,True
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.26406601650412603,0.17757009345794392,0.05121293800539083,1440,True
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.26406601650412603,0.17757009345794392,0.05121293800539083,1440,True
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.22822549147246451,0.17885375494071146,0.17099669343410487,9705,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.22822549147246451,0.17885375494071146,0.17099669343410487,9705,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.22822549147246451,0.17885375494071146,0.17099669343410487,9705,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.1526869072998603,0.13948787061994608,0.16619831393014853,16571,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r_core_horizon_complete,train,0.38258146118171416,0.1526869072998603,0.13948787061994608,0.16619831393014853,16571,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r_core_horizon_complete,train,0.3905318315966994,0.1526869072998603,0.13948787061994608,0.16619831393014853,16571,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.23574693288429155,0.1610738255033557,0.04669260700389105,4455,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.23574693288429155,0.1610738255033557,0.04664723032069971,4455,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8500,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.23574693288429155,0.1610738255033557,0.04664723032069971,4455,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.301433389544688,0.21382636655948553,0.15683962264150944,2994,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.301433389544688,0.21382636655948553,0.15683962264150944,2994,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.301433389544688,0.21382636655948553,0.15683962264150944,2994,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r6_horizon_complete,train,0.08886107634543179,0.20122574055158324,0.1674259681093394,0.1572192513368984,4794,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r6_horizon_complete,train,0.3901578073089701,0.20122574055158324,0.1674259681093394,0.15705128205128205,4794,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r6_horizon_complete,train,0.40386212624584716,0.20122574055158324,0.1674259681093394,0.15705128205128205,4794,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.30007501875468867,0.17757009345794392,0.045346062052505964,1440,True
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.30007501875468867,0.17757009345794392,0.045346062052505964,1440,True
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.30007501875468867,0.17757009345794392,0.045346062052505964,1440,True
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.25621663845853404,0.20306324110671936,0.172544080604534,9705,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.25621663845853404,0.20306324110671936,0.172544080604534,9705,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.25621663845853404,0.20306324110671936,0.172544080604534,9705,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.17900463133132397,0.158355795148248,0.16179001721170397,16571,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r_core_horizon_complete,train,0.38258146118171416,0.17900463133132397,0.158355795148248,0.16173434273916035,16571,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r_core_horizon_complete,train,0.3905318315966994,0.17900463133132397,0.158355795148248,0.16173434273916035,16571,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.26918450805869615,0.18791946308724833,0.04765957446808511,4455,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.26918450805869615,0.18791946308724833,0.047619047619047616,4455,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8250,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.26918450805869615,0.18791946308724833,0.047619047619047616,4455,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.32672849915682967,0.24115755627009647,0.16216216216216217,2994,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.32672849915682967,0.24115755627009647,0.16216216216216217,2994,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.32672849915682967,0.24115755627009647,0.16216216216216217,2994,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r6_horizon_complete,train,0.08886107634543179,0.22625127681307455,0.19931662870159453,0.1649387370405278,4794,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r6_horizon_complete,train,0.3901578073089701,0.22625127681307455,0.19931662870159453,0.1647834274952919,4794,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r6_horizon_complete,train,0.40386212624584716,0.22625127681307455,0.19931662870159453,0.1647834274952919,4794,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.33758439609902474,0.205607476635514,0.046610169491525424,1440,True
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.33758439609902474,0.205607476635514,0.046610169491525424,1440,True
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.33758439609902474,0.205607476635514,0.046610169491525424,1440,True
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.28459835958859525,0.22776679841897232,0.1739622641509434,9705,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.28459835958859525,0.22776679841897232,0.1739622641509434,9705,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.28459835958859525,0.22776679841897232,0.1739622641509434,9705,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.20370506505917813,0.18497304582210242,0.16536144578313253,16571,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r_core_horizon_complete,train,0.38258146118171416,0.20370506505917813,0.18497304582210242,0.16531165311653118,16571,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r_core_horizon_complete,train,0.3905318315966994,0.20370506505917813,0.18497304582210242,0.16531165311653118,16571,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.30406543180178014,0.21476510067114093,0.04819277108433735,4455,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.30406543180178014,0.21476510067114093,0.04815650865312265,4455,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_8000,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.30406543180178014,0.21476510067114093,0.04815650865312265,4455,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.35075885328836426,0.2652733118971061,0.16549648946840523,2994,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.35075885328836426,0.2652733118971061,0.16549648946840523,2994,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.35075885328836426,0.2652733118971061,0.16549648946840523,2994,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r6_horizon_complete,train,0.08886107634543179,0.2561287027579162,0.21981776765375854,0.16137123745819398,4794,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r6_horizon_complete,train,0.3901578073089701,0.2561287027579162,0.21981776765375854,0.16123642439431912,4794,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r6_horizon_complete,train,0.40386212624584716,0.2561287027579162,0.21981776765375854,0.16123642439431912,4794,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.377344336084021,0.27102803738317754,0.05451127819548872,1440,True
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.377344336084021,0.27102803738317754,0.05451127819548872,1440,True
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.377344336084021,0.27102803738317754,0.05451127819548872,1440,True
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.3115479755240203,0.2524703557312253,0.1757825937392501,9705,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.3115479755240203,0.2524703557312253,0.1757825937392501,9705,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.3115479755240203,0.2524703557312253,0.1757825937392501,9705,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.22943468352569285,0.2068733153638814,0.1643908969210174,16571,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r_core_horizon_complete,train,0.38258146118171416,0.22943468352569285,0.2068733153638814,0.16434689507494646,16571,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r_core_horizon_complete,train,0.3905318315966994,0.22943468352569285,0.2068733153638814,0.16434689507494646,16571,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.33990858792398365,0.26174496644295303,0.052313883299798795,4455,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.33990858792398365,0.26174496644295303,0.05227882037533512,4455,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7750,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.33990858792398365,0.26174496644295303,0.05227882037533512,4455,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.3739460370994941,0.2829581993569132,0.16556914393226718,2994,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.3739460370994941,0.2829581993569132,0.16556914393226718,2994,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.3739460370994941,0.2829581993569132,0.16556914393226718,2994,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r6_horizon_complete,train,0.08886107634543179,0.28115423901940756,0.24943052391799544,0.16590909090909092,4794,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r6_horizon_complete,train,0.3901578073089701,0.28115423901940756,0.24943052391799544,0.16578349735049205,4794,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r6_horizon_complete,train,0.40386212624584716,0.28115423901940756,0.24943052391799544,0.16578349735049205,4794,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.4148537134283571,0.29906542056074764,0.0547008547008547,1440,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.4148537134283571,0.29906542056074764,0.0547008547008547,1440,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.4148537134283571,0.29906542056074764,0.0547008547008547,1440,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.33589376383283426,0.27618577075098816,0.17791215786123488,9705,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.33589376383283426,0.27618577075098816,0.1778555520203627,9705,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.33589376383283426,0.27618577075098816,0.1778555520203627,9705,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.2538410644710726,0.23483827493261455,0.16795180722891567,16571,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r_core_horizon_complete,train,0.38258146118171416,0.2538410644710726,0.23483827493261455,0.16791134666345459,16571,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r_core_horizon_complete,train,0.3905318315966994,0.2538410644710726,0.23483827493261455,0.16791134666345459,16571,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.3740678373827279,0.29194630872483224,0.052984165651644335,4455,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.3740678373827279,0.29194630872483224,0.05295191722458917,4455,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7500,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.3740678373827279,0.29194630872483224,0.05295191722458917,4455,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7250,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.40008431703204045,0.297427652733119,0.16313932980599646,2994,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7250,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.40008431703204045,0.297427652733119,0.16313932980599646,2994,False
hybrid_cost_bad_10_20,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7250,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.40008431703204045,0.297427652733119,0.16313932980599646,2994,False
fast_fail_only_10d,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7250,risk_on_r6_horizon_complete,train,0.08886107634543179,0.3059244126659857,0.275626423690205,0.16805555555555557,4794,False
false_repair_20d_component,shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,keep_7250,risk_on_r6_horizon_complete,train,0.3901578073089701,0.3059244126659857,0.275626423690205,0.16793893129770993,4794,False
