model_id,model_family,train_target_component,ablation_id,calibration_id,threshold_id,keep_fraction,threshold_score,denominator_id,split,evaluable_event_n,selected_event_n,rejected_event_n,selected_fraction,rejected_fraction,before_cost_bad_rate,after_cost_bad_rate,relative_cost_reduction,winner_complete_n,winner_n,rejected_winner_n,any_recall_retention,e1_missed_winner_n,rejected_e1_missed_winner_n,e1_missed_retention,non_winner_n,rejected_non_winner_n,non_winner_hit_rate,winner_injury_rate,kill_wrong_rate,fast_fail_positive_n,rejected_fast_fail_positive_n,fast_fail_bad_side_capture,threshold_fit_scope,readout_scope
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_fs2_related_subset_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,drop_fs2_related_subset_only,none,keep_7250,0.725,0.6363931419265174,risk_on_r_core_horizon_complete,train,16571,12014,4557,0.7250015086597067,0.2749984913402933,0.3827167943998552,0.30839021142001,0.19420779037512054,16571,2968,903,0.6957547169811321,1593,621,0.6101694915254238,13603,3654,0.2686172167904139,0.30424528301886794,0.19815668202764977,1250,323,0.2584,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_fs2_related_subset_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,drop_fs2_related_subset_only,none,keep_7250,0.725,0.6363931419265174,risk_on_r_core_horizon_complete,validation,4457,3988,469,0.894772268341934,0.10522773165806597,0.2919003814224815,0.2570210631895687,0.11949048529138534,4455,298,73,0.7550335570469798,121,45,0.628099173553719,4157,396,0.09526100553283617,0.24496644295302014,0.15565031982942432,338,43,0.12721893491124261,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_fs2_related_subset_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,drop_fs2_related_subset_only,none,keep_7000,0.7,0.6222266604278385,risk_on_r6_horizon_complete,robustness,3003,2181,822,0.7262737262737263,0.27372627372627373,0.2837162837162837,0.2017423200366804,0.28892935789888347,2994,622,210,0.662379421221865,306,135,0.5588235294117647,2372,609,0.25674536256323777,0.33762057877813506,0.25547445255474455,195,28,0.14358974358974358,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_fs2_related_subset_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,drop_fs2_related_subset_only,none,keep_7000,0.7,0.6222266604278385,risk_on_r6_horizon_complete,train,4816,3387,1429,0.7032807308970099,0.29671926910299,0.3901578073089701,0.3150280484204311,0.1925624900517317,4794,878,291,0.6685649202733486,497,208,0.5814889336016097,3916,1132,0.28907048008171604,0.3314350797266515,0.20363890832750176,426,112,0.26291079812206575,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_fs2_related_subset_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,drop_fs2_related_subset_only,none,keep_7000,0.7,0.6222266604278385,risk_on_r6_horizon_complete,validation,1441,1314,127,0.9118667591950035,0.08813324080499653,0.2685634975711312,0.24581430745814306,0.08470693269461468,1440,107,24,0.7757009345794392,41,16,0.6097560975609756,1333,103,0.07726931732933233,0.22429906542056074,0.1889763779527559,120,9,0.075,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_fs2_related_subset_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,drop_fs2_related_subset_only,none,keep_7000,0.7,0.6222266604278385,risk_on_r_core_horizon_complete,robustness,9730,7147,2583,0.7345323741007195,0.2654676258992806,0.27995889003083246,0.20064362669651603,0.2833103936280833,9705,2024,670,0.6689723320158103,991,442,0.5539858728557013,7681,1906,0.24814477281603958,0.3310276679841897,0.259388308168796,584,118,0.20205479452054795,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_fs2_related_subset_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,drop_fs2_related_subset_only,none,keep_7000,0.7,0.6222266604278385,risk_on_r_core_horizon_complete,train,16571,11600,4971,0.7000181039164806,0.2999818960835194,0.3827167943998552,0.3010344827586207,0.2134275601083091,16571,2968,985,0.6681266846361186,1593,670,0.5794099183929693,13603,3986,0.29302359773579356,0.3318733153638814,0.19814926574129954,1250,361,0.2888,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_fs2_related_subset_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,drop_fs2_related_subset_only,none,keep_7000,0.7,0.6222266604278385,risk_on_r_core_horizon_complete,validation,4457,3931,526,0.8819833969037469,0.11801660309625309,0.2919003814224815,0.25337064360213685,0.131996188674309,4455,298,79,0.7348993288590604,121,48,0.6033057851239669,4157,447,0.10752946836661054,0.2651006711409396,0.15019011406844107,338,46,0.13609467455621302,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8500,0.85,0.6950599147730598,risk_on_r6_horizon_complete,robustness,3003,2592,411,0.8631368631368631,0.13686313686313686,0.2837162837162837,0.23032407407407407,0.18818873891497132,2994,622,95,0.8472668810289389,306,79,0.7418300653594772,2372,312,0.1315345699831366,0.1527331189710611,0.23114355231143552,195,13,0.06666666666666667,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8500,0.85,0.6950599147730598,risk_on_r6_horizon_complete,train,4816,4063,753,0.8436461794019934,0.15635382059800665,0.3901578073089701,0.3490031996062023,0.10548195353726968,4794,878,171,0.8052391799544419,497,135,0.7283702213279678,3916,576,0.1470888661899898,0.1947608200455581,0.22709163346613545,426,45,0.1056338028169014,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8500,0.85,0.6950599147730598,risk_on_r6_horizon_complete,validation,1441,1357,84,0.9417071478140181,0.05829285218598196,0.2685634975711312,0.24981577008106118,0.06980742974984722,1440,107,18,0.8317757009345794,41,12,0.7073170731707317,1333,66,0.04951237809452363,0.16822429906542055,0.21428571428571427,120,3,0.025,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8500,0.85,0.6950599147730598,risk_on_r_core_horizon_complete,robustness,9730,8427,1303,0.8660842754367934,0.13391572456320658,0.27995889003083246,0.2308057434436929,0.1755727299166182,9705,2024,321,0.8414031620553359,991,239,0.7588294651866802,7681,975,0.12693659679729202,0.15859683794466403,0.24635456638526476,584,44,0.07534246575342465,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8500,0.85,0.6950599147730598,risk_on_r_core_horizon_complete,train,16571,14085,2486,0.8499788787641059,0.15002112123589403,0.3827167943998552,0.3389421370252041,0.114378720806582,16571,2968,528,0.8221024258760108,1593,412,0.741368487131199,13603,1958,0.14393883702124532,0.1778975741239892,0.21238938053097345,1250,144,0.1152,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8500,0.85,0.6950599147730598,risk_on_r_core_horizon_complete,validation,4457,4204,253,0.9432353601076957,0.05676463989230424,0.2919003814224815,0.27164605137963843,0.06938781629588892,4455,298,57,0.8087248322147651,121,40,0.6694214876033058,4157,196,0.04714938657685831,0.1912751677852349,0.22529644268774704,338,16,0.047337278106508875,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8250,0.825,0.677146368586924,risk_on_r6_horizon_complete,robustness,3003,2531,472,0.8428238428238428,0.15717615717615718,0.2837162837162837,0.225207427894113,0.20622311506335525,2994,622,111,0.8215434083601286,306,87,0.7156862745098039,2372,357,0.15050590219224283,0.17845659163987138,0.23516949152542374,195,15,0.07692307692307693,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8250,0.825,0.677146368586924,risk_on_r6_horizon_complete,train,4816,3950,866,0.8201827242524917,0.1798172757475083,0.3901578073089701,0.34227848101265823,0.12271784749496431,4794,878,184,0.7904328018223234,497,143,0.7122736418511066,3916,674,0.1721144024514811,0.20956719817767655,0.21247113163972287,426,49,0.11502347417840375,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8250,0.825,0.677146368586924,risk_on_r6_horizon_complete,validation,1441,1341,100,0.9306037473976405,0.06939625260235947,0.2685634975711312,0.24683072334079045,0.08092229371039016,1440,107,21,0.8037383177570093,41,15,0.6341463414634146,1333,79,0.05926481620405101,0.19626168224299065,0.21,120,5,0.041666666666666664,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8250,0.825,0.677146368586924,risk_on_r_core_horizon_complete,robustness,9730,8232,1498,0.8460431654676259,0.1539568345323741,0.27995889003083246,0.22461127308066084,0.19769908697693464,9705,2024,375,0.8147233201581028,991,275,0.722502522704339,7681,1116,0.1452935815649004,0.18527667984189725,0.25033377837116155,584,53,0.09075342465753425,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8250,0.825,0.677146368586924,risk_on_r_core_horizon_complete,train,16571,13671,2900,0.8249954740208798,0.17500452597912014,0.3827167943998552,0.33282130056323606,0.1303718430095578,16571,2968,589,0.8015498652291105,1593,455,0.714375392341494,13603,2311,0.16988899507461588,0.1984501347708895,0.20310344827586208,1250,160,0.128,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8250,0.825,0.677146368586924,risk_on_r_core_horizon_complete,validation,4457,4156,301,0.9324657841597487,0.0675342158402513,0.2919003814224815,0.2685274302213667,0.08007167064055996,4455,298,63,0.7885906040268457,121,45,0.628099173553719,4157,238,0.05725282655761366,0.21140939597315436,0.20930232558139536,338,20,0.05917159763313609,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8000,0.8,0.6609858796683389,risk_on_r6_horizon_complete,robustness,3003,2475,528,0.8241758241758241,0.17582417582417584,0.2837162837162837,0.22101010101010102,0.22101721439749605,2994,622,128,0.7942122186495176,306,97,0.6830065359477124,2372,396,0.16694772344013492,0.2057877813504823,0.24242424242424243,195,16,0.08205128205128205,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8000,0.8,0.6609858796683389,risk_on_r6_horizon_complete,train,4816,3822,994,0.7936046511627907,0.2063953488372093,0.3901578073089701,0.33437990580847726,0.14296241278678737,4794,878,214,0.7562642369020501,497,164,0.670020120724346,3916,771,0.19688457609805923,0.2437357630979499,0.2152917505030181,426,62,0.14553990610328638,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8000,0.8,0.6609858796683389,risk_on_r6_horizon_complete,validation,1441,1331,110,0.9236641221374046,0.07633587786259542,0.2685634975711312,0.24417731029301276,0.09080231490379494,1440,107,24,0.7757009345794392,41,15,0.6341463414634146,1333,86,0.06451612903225806,0.22429906542056074,0.21818181818181817,120,8,0.06666666666666667,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8000,0.8,0.6609858796683389,risk_on_r_core_horizon_complete,robustness,9730,8077,1653,0.8301130524152107,0.1698869475847893,0.27995889003083246,0.22037885353472825,0.21281709071479224,9705,2024,422,0.791501976284585,991,309,0.6881937436932392,7681,1224,0.15935425074860043,0.208498023715415,0.25529340592861466,584,61,0.10445205479452055,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8000,0.8,0.6609858796683389,risk_on_r_core_horizon_complete,train,16571,13257,3314,0.8000120692776538,0.19998793072234627,0.3827167943998552,0.3270724900052802,0.14539289942013586,16571,2968,672,0.7735849056603774,1593,506,0.682360326428123,13603,2642,0.19422186282437698,0.22641509433962265,0.2027761013880507,1250,198,0.1584,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_8000,0.8,0.6609858796683389,risk_on_r_core_horizon_complete,validation,4457,4114,343,0.923042405205295,0.07695759479470496,0.2919003814224815,0.2639766650461838,0.09566180160581005,4455,298,69,0.7684563758389261,121,47,0.6115702479338843,4157,274,0.06591291796968968,0.23154362416107382,0.20116618075801748,338,28,0.08284023668639054,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_7750,0.775,0.646382987371663,risk_on_r6_horizon_complete,robustness,3003,2410,593,0.8025308025308026,0.19746919746919747,0.2837162837162837,0.21825726141078838,0.23072000467535503,2994,622,141,0.7733118971061094,306,105,0.6568627450980392,2372,448,0.18887015177065766,0.2266881028938907,0.23777403035413153,195,19,0.09743589743589744,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__false_repair_20d_component__family_representative_features_only__none,regularized_logistic_or_elastic_net,false_repair_20d_component,family_representative_features_only,none,keep_7750,0.775,0.646382987371663,risk_on_r6_horizon_complete,train,4816,3698,1118,0.7678571428571429,0.23214285714285715,0.3901578073089701,0.32828555976203355,0.15858262064185547,4794,878,239,0.7277904328018223,497,183,0.6317907444668008,3916,869,0.22191011235955055,0.2722095671981777,0.21377459749552774,426,68,0.1596244131455399,risk_on_r_core_horizon_complete/train,readout_only
