left_scope_id,right_scope_id,mapped_left_candidate_scope_id,mapped_right_candidate_scope_id,left_episode_count,right_episode_count,overlap_episode_count,left_overlap_rate,right_overlap_rate,jaccard_overlap,same_day_overlap_count,same_day_jaccard,same_episode_different_day_overlap_count,high_risk_overlap_pair
R1_relative_strength_breakout__event_regime_gated,T4_entropy_compression_then_directional_expansion__event_regime_gated,08_R1_event_regime_gated,08_T4_gated,2126,300,294,0.1382878645343367,0.98,0.1378986866791745,269,0.0172912515266439,259,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R2_near_high_volume_expansion__event_regime_gated,08_T4_gated,08_R2_event_regime_gated,300,1901,262,0.8733333333333333,0.1378221988427143,0.1351211964930376,141,0.0129846210516622,245,False
R2_near_high_volume_expansion__event_regime_gated,T4_entropy_compression_then_directional_expansion__event_regime_gated,08_R2_event_regime_gated,08_T4_gated,1901,300,262,0.1378221988427143,0.8733333333333333,0.1351211964930376,141,0.0129846210516622,245,False
R6_market_breadth_thrust__event_regime_gated,T4_entropy_compression_then_directional_expansion__event_regime_gated,08_R6_event_regime_gated,08_T4_gated,2200,300,297,0.135,0.99,0.1348161597821153,192,0.0109871244635193,260,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R6_market_breadth_thrust__event_regime_gated,08_T4_gated,08_R6_event_regime_gated,300,2200,297,0.99,0.135,0.1348161597821153,192,0.0109871244635193,260,False
R3_vcp_breakout__event_regime_gated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,1270,300,186,0.1464566929133858,0.62,0.134393063583815,10,0.001126252956414,181,True
T4_entropy_compression_then_directional_expansion__event_regime_gated,R3_vcp_breakout__event_regime_gated,08_T4_gated,,300,1270,186,0.62,0.1464566929133858,0.134393063583815,10,0.001126252956414,181,True
T4_entropy_compression_then_directional_expansion__event_regime_gated,T5_volume_regime_shift__event_regime_gated,08_T4_gated,,300,2023,274,0.9133333333333332,0.1354424122590212,0.1337237676915568,193,0.0140190310161981,253,False
T5_volume_regime_shift__event_regime_gated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2023,300,274,0.1354424122590212,0.9133333333333332,0.1337237676915568,193,0.0140190310161981,253,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R2_near_high_volume_expansion__ungated,08_T4_gated,,300,2012,272,0.9066666666666666,0.1351888667992047,0.1333333333333333,131,0.0108497598144773,257,False
R2_near_high_volume_expansion__all_variants,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2012,300,272,0.1351888667992047,0.9066666666666666,0.1333333333333333,141,0.0113325831859829,257,False
R2_near_high_volume_expansion__ungated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2012,300,272,0.1351888667992047,0.9066666666666666,0.1333333333333333,131,0.0108497598144773,257,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R2_near_high_volume_expansion__all_variants,08_T4_gated,,300,2012,272,0.9066666666666666,0.1351888667992047,0.1333333333333333,141,0.0113325831859829,257,False
R7_cross_sectional_momentum_rank_jump__all_variants,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2163,300,289,0.1336107258437355,0.9633333333333334,0.1329346826126955,151,0.0104890247290914,277,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R7_cross_sectional_momentum_rank_jump__all_variants,08_T4_gated,,300,2163,289,0.9633333333333334,0.1336107258437355,0.1329346826126955,151,0.0104890247290914,277,False
T8_volatility_regime_contraction_break__event_regime_gated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,1893,300,257,0.1357633386159535,0.8566666666666667,0.1327479338842975,85,0.0066713758731653,242,True
T4_entropy_compression_then_directional_expansion__event_regime_gated,T8_volatility_regime_contraction_break__event_regime_gated,08_T4_gated,,300,1893,257,0.8566666666666667,0.1357633386159535,0.1327479338842975,85,0.0066713758731653,242,True
T4_entropy_compression_then_directional_expansion__event_regime_gated,R7_cross_sectional_momentum_rank_jump__ungated,08_T4_gated,,300,2161,288,0.96,0.1332716335030078,0.1325356649792913,124,0.0093051178147981,276,False
R7_cross_sectional_momentum_rank_jump__ungated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2161,300,288,0.1332716335030078,0.96,0.1325356649792913,124,0.0093051178147981,276,False
T6_stock_vs_market_CUSUM_break__all_variants,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2135,300,284,0.1330210772833723,0.9466666666666668,0.1320316132031613,276,0.017362858580775,263,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,T6_stock_vs_market_CUSUM_break__ungated,08_T4_gated,,300,2135,284,0.9466666666666668,0.1330210772833723,0.1320316132031613,234,0.0158482898747036,263,False
T6_stock_vs_market_CUSUM_break__ungated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2135,300,284,0.1330210772833723,0.9466666666666668,0.1320316132031613,234,0.0158482898747036,263,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,T6_stock_vs_market_CUSUM_break__all_variants,08_T4_gated,,300,2135,284,0.9466666666666668,0.1330210772833723,0.1320316132031613,276,0.017362858580775,263,False
R3_vcp_breakout__ungated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,1465,300,205,0.1399317406143344,0.6833333333333333,0.1314102564102564,9,0.0008734472049689,201,True
T4_entropy_compression_then_directional_expansion__event_regime_gated,R3_vcp_breakout__ungated,08_T4_gated,,300,1465,205,0.6833333333333333,0.1399317406143344,0.1314102564102564,9,0.0008734472049689,201,True
R3_vcp_breakout__all_variants,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,1468,300,205,0.1396457765667575,0.6833333333333333,0.1311580294305822,10,0.0009371192952862,201,True
T4_entropy_compression_then_directional_expansion__event_regime_gated,R3_vcp_breakout__all_variants,08_T4_gated,,300,1468,205,0.6833333333333333,0.1396457765667575,0.1311580294305822,10,0.0009371192952862,201,True
R1_relative_strength_breakout__ungated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2243,300,294,0.1310744538564422,0.98,0.1307247665629168,231,0.0126547606004163,275,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R1_relative_strength_breakout__ungated,08_T4_gated,,300,2243,294,0.98,0.1310744538564422,0.1307247665629168,231,0.0126547606004163,275,False
R1_relative_strength_breakout__all_variants,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2244,300,294,0.1310160427807486,0.98,0.1306666666666666,270,0.0136840504789417,275,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R1_relative_strength_breakout__all_variants,08_T4_gated,,300,2244,294,0.98,0.1310160427807486,0.1306666666666666,270,0.0136840504789417,275,False
R6_market_breadth_thrust__ungated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2294,300,299,0.1303400174367916,0.9966666666666668,0.1302832244008714,150,0.0071201405041059,279,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R6_market_breadth_thrust__ungated,08_T4_gated,,300,2294,299,0.9966666666666668,0.1303400174367916,0.1302832244008714,150,0.0071201405041059,279,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R6_market_breadth_thrust__all_variants,08_T4_gated,,300,2297,299,0.9966666666666668,0.130169786678276,0.1301131418624891,195,0.0083903446495417,279,False
R6_market_breadth_thrust__all_variants,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2297,300,299,0.130169786678276,0.9966666666666668,0.1301131418624891,195,0.0083903446495417,279,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,T8_volatility_regime_contraction_break__ungated,08_T4_gated,,300,2015,265,0.8833333333333333,0.1315136476426799,0.1292682926829268,64,0.0043448744059742,261,True
T8_volatility_regime_contraction_break__ungated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2015,300,265,0.1315136476426799,0.8833333333333333,0.1292682926829268,64,0.0043448744059742,261,True
T8_volatility_regime_contraction_break__all_variants,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2018,300,265,0.1313181367690783,0.8833333333333333,0.1290793960058451,87,0.0055955749935683,261,True
T4_entropy_compression_then_directional_expansion__event_regime_gated,T8_volatility_regime_contraction_break__all_variants,08_T4_gated,,300,2018,265,0.8833333333333333,0.1313181367690783,0.1290793960058451,87,0.0055955749935683,261,True
T5_volume_regime_shift__ungated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2232,300,285,0.1276881720430107,0.95,0.1268357810413885,169,0.0103700067497085,273,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,T5_volume_regime_shift__ungated,08_T4_gated,,300,2232,285,0.95,0.1276881720430107,0.1268357810413885,169,0.0103700067497085,273,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,T5_volume_regime_shift__all_variants,08_T4_gated,,300,2237,285,0.95,0.1274027715690657,0.1265541740674955,194,0.0114077384452546,273,False
T5_volume_regime_shift__all_variants,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2237,300,285,0.1274027715690657,0.95,0.1265541740674955,194,0.0114077384452546,273,False
all_new_candidate_union,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,2425,300,300,0.1237113402061855,1.0,0.1237113402061855,1463,0.016152181593358,288,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,all_new_candidate_union,08_T4_gated,,300,2425,300,1.0,0.1237113402061855,0.1237113402061855,1463,0.016152181593358,288,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,07_full_union,08_T4_gated,07_full_union,300,1796,230,0.7666666666666667,0.1280623608017817,0.1232583065380493,0,0.0,221,False
07_full_union,T4_entropy_compression_then_directional_expansion__event_regime_gated,07_full_union,08_T4_gated,1796,300,230,0.1280623608017817,0.7666666666666667,0.1232583065380493,0,0.0,221,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,07_e1_only,08_T4_gated,07_E1_only,300,1773,224,0.7466666666666667,0.1263395375070502,0.1211465657111952,0,0.0,215,False
07_e1_only,T4_entropy_compression_then_directional_expansion__event_regime_gated,07_E1_only,08_T4_gated,1773,300,224,0.1263395375070502,0.7466666666666667,0.1211465657111952,0,0.0,215,False
T3_style_rotation_break__ungated,07_full_union,,07_full_union,159,1796,138,0.8679245283018868,0.076837416481069,0.0759493670886076,0,0.0,131,False
07_full_union,T7_board_relative_strength_break__all_variants,07_full_union,,1796,159,138,0.076837416481069,0.8679245283018868,0.0759493670886076,0,0.0,131,False
07_full_union,T7_board_relative_strength_break__ungated,07_full_union,,1796,159,138,0.076837416481069,0.8679245283018868,0.0759493670886076,0,0.0,131,False
T3_style_rotation_break__all_variants,07_full_union,,07_full_union,159,1796,138,0.8679245283018868,0.076837416481069,0.0759493670886076,0,0.0,131,False
07_full_union,T3_style_rotation_break__all_variants,07_full_union,,1796,159,138,0.076837416481069,0.8679245283018868,0.0759493670886076,0,0.0,131,False
07_full_union,T3_style_rotation_break__ungated,07_full_union,,1796,159,138,0.076837416481069,0.8679245283018868,0.0759493670886076,0,0.0,131,False
T7_board_relative_strength_break__all_variants,07_full_union,,07_full_union,159,1796,138,0.8679245283018868,0.076837416481069,0.0759493670886076,0,0.0,131,False
T7_board_relative_strength_break__ungated,07_full_union,,07_full_union,159,1796,138,0.8679245283018868,0.076837416481069,0.0759493670886076,0,0.0,131,False
T3_style_rotation_break__ungated,07_e1_only,,07_E1_only,159,1773,136,0.8553459119496856,0.0767061477721376,0.0757238307349666,0,0.0,129,False
07_e1_only,T3_style_rotation_break__ungated,07_E1_only,,1773,159,136,0.0767061477721376,0.8553459119496856,0.0757238307349666,0,0.0,129,False
07_e1_only,T7_board_relative_strength_break__all_variants,07_E1_only,,1773,159,136,0.0767061477721376,0.8553459119496856,0.0757238307349666,0,0.0,129,False
T7_board_relative_strength_break__ungated,07_e1_only,,07_E1_only,159,1773,136,0.8553459119496856,0.0767061477721376,0.0757238307349666,0,0.0,129,False
07_e1_only,T7_board_relative_strength_break__ungated,07_E1_only,,1773,159,136,0.0767061477721376,0.8553459119496856,0.0757238307349666,0,0.0,129,False
T3_style_rotation_break__all_variants,07_e1_only,,07_E1_only,159,1773,136,0.8553459119496856,0.0767061477721376,0.0757238307349666,0,0.0,129,False
T7_board_relative_strength_break__all_variants,07_e1_only,,07_E1_only,159,1773,136,0.8553459119496856,0.0767061477721376,0.0757238307349666,0,0.0,129,False
07_e1_only,T3_style_rotation_break__all_variants,07_E1_only,,1773,159,136,0.0767061477721376,0.8553459119496856,0.0757238307349666,0,0.0,129,False
07_full_union,T3_style_rotation_break__event_regime_gated,07_full_union,,1796,158,137,0.0762806236080178,0.8670886075949367,0.0753990093560814,0,0.0,131,False
07_full_union,T7_board_relative_strength_break__event_regime_gated,07_full_union,08_T7_gated,1796,158,137,0.0762806236080178,0.8670886075949367,0.0753990093560814,0,0.0,131,False
T3_style_rotation_break__event_regime_gated,07_full_union,,07_full_union,158,1796,137,0.8670886075949367,0.0762806236080178,0.0753990093560814,0,0.0,131,False
T7_board_relative_strength_break__event_regime_gated,07_full_union,08_T7_gated,07_full_union,158,1796,137,0.8670886075949367,0.0762806236080178,0.0753990093560814,0,0.0,131,False
T7_board_relative_strength_break__event_regime_gated,07_e1_only,08_T7_gated,07_E1_only,158,1773,135,0.8544303797468354,0.0761421319796954,0.0751670378619153,0,0.0,129,False
07_e1_only,T3_style_rotation_break__event_regime_gated,07_E1_only,,1773,158,135,0.0761421319796954,0.8544303797468354,0.0751670378619153,0,0.0,129,False
07_e1_only,T7_board_relative_strength_break__event_regime_gated,07_E1_only,08_T7_gated,1773,158,135,0.0761421319796954,0.8544303797468354,0.0751670378619153,0,0.0,129,False
T3_style_rotation_break__event_regime_gated,07_e1_only,,07_E1_only,158,1773,135,0.8544303797468354,0.0761421319796954,0.0751670378619153,0,0.0,129,False
T7_board_relative_strength_break__ungated,R7_cross_sectional_momentum_rank_jump__event_regime_gated,,08_R7_event_regime_gated,159,1966,140,0.8805031446540881,0.0712105798575788,0.070528967254408,107,0.0103792802405664,117,False
T7_board_relative_strength_break__all_variants,R7_cross_sectional_momentum_rank_jump__event_regime_gated,,08_R7_event_regime_gated,159,1966,140,0.8805031446540881,0.0712105798575788,0.070528967254408,109,0.0105303835378224,117,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,T3_style_rotation_break__all_variants,08_R7_event_regime_gated,,1966,159,140,0.0712105798575788,0.8805031446540881,0.070528967254408,109,0.0105303835378224,117,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,T7_board_relative_strength_break__all_variants,08_R7_event_regime_gated,,1966,159,140,0.0712105798575788,0.8805031446540881,0.070528967254408,109,0.0105303835378224,117,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,T3_style_rotation_break__ungated,08_R7_event_regime_gated,,1966,159,140,0.0712105798575788,0.8805031446540881,0.070528967254408,107,0.0103792802405664,117,False
T3_style_rotation_break__all_variants,R7_cross_sectional_momentum_rank_jump__event_regime_gated,,08_R7_event_regime_gated,159,1966,140,0.8805031446540881,0.0712105798575788,0.070528967254408,109,0.0105303835378224,117,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,T7_board_relative_strength_break__ungated,08_R7_event_regime_gated,,1966,159,140,0.0712105798575788,0.8805031446540881,0.070528967254408,107,0.0103792802405664,117,False
T3_style_rotation_break__ungated,R7_cross_sectional_momentum_rank_jump__event_regime_gated,,08_R7_event_regime_gated,159,1966,140,0.8805031446540881,0.0712105798575788,0.070528967254408,107,0.0103792802405664,117,False
T7_board_relative_strength_break__event_regime_gated,T6_stock_vs_market_CUSUM_break__event_regime_gated,08_T7_gated,,158,1922,137,0.8670886075949367,0.0712799167533819,0.0705095213587236,133,0.0118001951911986,108,False
T6_stock_vs_market_CUSUM_break__event_regime_gated,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,1922,158,137,0.0712799167533819,0.8670886075949367,0.0705095213587236,133,0.0118001951911986,108,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R5_growth_or_small_style_confirmation__ungated,08_T4_gated,,300,445,49,0.1633333333333333,0.1101123595505618,0.0704022988505747,36,0.0099805932908234,46,False
R5_growth_or_small_style_confirmation__ungated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,445,300,49,0.1101123595505618,0.1633333333333333,0.0704022988505747,36,0.0099805932908234,46,False
R5_growth_or_small_style_confirmation__all_variants,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,447,300,49,0.1096196868008948,0.1633333333333333,0.0702005730659025,42,0.0113574905354245,46,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R5_growth_or_small_style_confirmation__all_variants,08_T4_gated,,300,447,49,0.1633333333333333,0.1096196868008948,0.0702005730659025,42,0.0113574905354245,46,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,T3_style_rotation_break__event_regime_gated,08_R7_event_regime_gated,,1966,158,139,0.0707019328585961,0.879746835443038,0.0700251889168765,109,0.0105763632835241,115,False
T7_board_relative_strength_break__event_regime_gated,R7_cross_sectional_momentum_rank_jump__event_regime_gated,08_T7_gated,08_R7_event_regime_gated,158,1966,139,0.879746835443038,0.0707019328585961,0.0700251889168765,109,0.0105763632835241,115,False
T3_style_rotation_break__event_regime_gated,R7_cross_sectional_momentum_rank_jump__event_regime_gated,,08_R7_event_regime_gated,158,1966,139,0.879746835443038,0.0707019328585961,0.0700251889168765,109,0.0105763632835241,115,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,T7_board_relative_strength_break__event_regime_gated,08_R7_event_regime_gated,08_T7_gated,1966,158,139,0.0707019328585961,0.879746835443038,0.0700251889168765,109,0.0105763632835241,115,False
R6_market_breadth_thrust__event_regime_gated,T3_style_rotation_break__ungated,08_R6_event_regime_gated,,2200,159,154,0.07,0.9685534591194968,0.0698412698412698,102,0.0060961032751613,135,False
R6_market_breadth_thrust__event_regime_gated,T3_style_rotation_break__all_variants,08_R6_event_regime_gated,,2200,159,154,0.07,0.9685534591194968,0.0698412698412698,107,0.0063800608192713,135,False
T3_style_rotation_break__ungated,R6_market_breadth_thrust__event_regime_gated,,08_R6_event_regime_gated,159,2200,154,0.9685534591194968,0.07,0.0698412698412698,102,0.0060961032751613,135,False
T7_board_relative_strength_break__all_variants,R6_market_breadth_thrust__event_regime_gated,,08_R6_event_regime_gated,159,2200,154,0.9685534591194968,0.07,0.0698412698412698,107,0.0063800608192713,135,False
T7_board_relative_strength_break__ungated,R6_market_breadth_thrust__event_regime_gated,,08_R6_event_regime_gated,159,2200,154,0.9685534591194968,0.07,0.0698412698412698,102,0.0060961032751613,135,False
T3_style_rotation_break__all_variants,R6_market_breadth_thrust__event_regime_gated,,08_R6_event_regime_gated,159,2200,154,0.9685534591194968,0.07,0.0698412698412698,107,0.0063800608192713,135,False
R6_market_breadth_thrust__event_regime_gated,T7_board_relative_strength_break__ungated,08_R6_event_regime_gated,,2200,159,154,0.07,0.9685534591194968,0.0698412698412698,102,0.0060961032751613,135,False
R6_market_breadth_thrust__event_regime_gated,T7_board_relative_strength_break__all_variants,08_R6_event_regime_gated,,2200,159,154,0.07,0.9685534591194968,0.0698412698412698,107,0.0063800608192713,135,False
T7_board_relative_strength_break__event_regime_gated,R6_market_breadth_thrust__event_regime_gated,08_T7_gated,08_R6_event_regime_gated,158,2200,153,0.9683544303797468,0.0695454545454545,0.0693877551020408,107,0.0063972258758818,133,False
T3_style_rotation_break__event_regime_gated,R6_market_breadth_thrust__event_regime_gated,,08_R6_event_regime_gated,158,2200,153,0.9683544303797468,0.0695454545454545,0.0693877551020408,107,0.0063972258758818,133,False
R6_market_breadth_thrust__event_regime_gated,T3_style_rotation_break__event_regime_gated,08_R6_event_regime_gated,,2200,158,153,0.0695454545454545,0.9683544303797468,0.0693877551020408,107,0.0063972258758818,133,False
R6_market_breadth_thrust__event_regime_gated,T7_board_relative_strength_break__event_regime_gated,08_R6_event_regime_gated,08_T7_gated,2200,158,153,0.0695454545454545,0.9683544303797468,0.0693877551020408,107,0.0063972258758818,133,False
T7_board_relative_strength_break__event_regime_gated,R7_cross_sectional_momentum_rank_jump__ungated,08_T7_gated,,158,2161,146,0.9240506329113924,0.0675613142063859,0.0671882190520018,104,0.008312020460358,126,False
R7_cross_sectional_momentum_rank_jump__ungated,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,2161,158,146,0.0675613142063859,0.9240506329113924,0.0671882190520018,104,0.008312020460358,126,False
R7_cross_sectional_momentum_rank_jump__all_variants,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,2163,158,146,0.0674988441978733,0.9240506329113924,0.0671264367816091,109,0.0080123493090267,126,False
T7_board_relative_strength_break__event_regime_gated,R7_cross_sectional_momentum_rank_jump__all_variants,08_T7_gated,,158,2163,146,0.9240506329113924,0.0674988441978733,0.0671264367816091,109,0.0080123493090267,126,False
R5_growth_or_small_style_confirmation__event_regime_gated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,405,300,44,0.1086419753086419,0.1466666666666666,0.0665658093797276,42,0.0126201923076923,37,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R5_growth_or_small_style_confirmation__event_regime_gated,08_T4_gated,,300,405,44,0.1466666666666666,0.1086419753086419,0.0665658093797276,42,0.0126201923076923,37,False
R6_market_breadth_thrust__all_variants,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,2297,158,153,0.0666086199390509,0.9683544303797468,0.0664639443961772,107,0.0047566125805734,139,False
T7_board_relative_strength_break__event_regime_gated,R6_market_breadth_thrust__all_variants,08_T7_gated,,158,2297,153,0.9683544303797468,0.0666086199390509,0.0664639443961772,107,0.0047566125805734,139,False
T7_board_relative_strength_break__event_regime_gated,R6_market_breadth_thrust__ungated,08_T7_gated,,158,2294,152,0.9620253164556962,0.066259808195292,0.0660869565217391,102,0.0050293378038558,139,False
R6_market_breadth_thrust__ungated,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,2294,158,152,0.066259808195292,0.9620253164556962,0.0660869565217391,102,0.0050293378038558,139,False
T6_stock_vs_market_CUSUM_break__ungated,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,2135,158,141,0.0660421545667447,0.8924050632911392,0.0655204460966542,127,0.0090468727738994,117,False
T7_board_relative_strength_break__event_regime_gated,T6_stock_vs_market_CUSUM_break__ungated,08_T7_gated,,158,2135,141,0.8924050632911392,0.0660421545667447,0.0655204460966542,127,0.0090468727738994,117,False
T6_stock_vs_market_CUSUM_break__all_variants,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,2135,158,141,0.0660421545667447,0.8924050632911392,0.0655204460966542,134,0.0088134701394369,117,False
T7_board_relative_strength_break__event_regime_gated,T6_stock_vs_market_CUSUM_break__all_variants,08_T7_gated,,158,2135,141,0.8924050632911392,0.0660421545667447,0.0655204460966542,134,0.0088134701394369,117,False
T5_volume_regime_shift__event_regime_gated,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,2023,158,134,0.0662382600098863,0.8481012658227848,0.0654616511968734,92,0.0070584624827374,125,False
T7_board_relative_strength_break__event_regime_gated,T5_volume_regime_shift__event_regime_gated,08_T7_gated,,158,2023,134,0.8481012658227848,0.0662382600098863,0.0654616511968734,92,0.0070584624827374,125,False
T7_board_relative_strength_break__event_regime_gated,all_new_candidate_union,08_T7_gated,,158,2425,158,1.0,0.0651546391752577,0.0651546391752577,629,0.0069444444444444,151,False
all_new_candidate_union,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,2425,158,158,0.0651546391752577,1.0,0.0651546391752577,629,0.0069444444444444,151,False
T3_style_rotation_break__all_variants,R2_near_high_volume_expansion__event_regime_gated,,08_R2_event_regime_gated,159,1901,126,0.7924528301886793,0.0662809047869542,0.0651499482936918,63,0.0062081198265668,106,False
T7_board_relative_strength_break__ungated,R2_near_high_volume_expansion__event_regime_gated,,08_R2_event_regime_gated,159,1901,126,0.7924528301886793,0.0662809047869542,0.0651499482936918,58,0.0057374616678207,106,False
R2_near_high_volume_expansion__event_regime_gated,T7_board_relative_strength_break__ungated,08_R2_event_regime_gated,,1901,159,126,0.0662809047869542,0.7924528301886793,0.0651499482936918,58,0.0057374616678207,106,False
R2_near_high_volume_expansion__event_regime_gated,T3_style_rotation_break__ungated,08_R2_event_regime_gated,,1901,159,126,0.0662809047869542,0.7924528301886793,0.0651499482936918,58,0.0057374616678207,106,False
R2_near_high_volume_expansion__event_regime_gated,T7_board_relative_strength_break__all_variants,08_R2_event_regime_gated,,1901,159,126,0.0662809047869542,0.7924528301886793,0.0651499482936918,63,0.0062081198265668,106,False
R2_near_high_volume_expansion__event_regime_gated,T3_style_rotation_break__all_variants,08_R2_event_regime_gated,,1901,159,126,0.0662809047869542,0.7924528301886793,0.0651499482936918,63,0.0062081198265668,106,False
T7_board_relative_strength_break__all_variants,R2_near_high_volume_expansion__event_regime_gated,,08_R2_event_regime_gated,159,1901,126,0.7924528301886793,0.0662809047869542,0.0651499482936918,63,0.0062081198265668,106,False
T3_style_rotation_break__ungated,R2_near_high_volume_expansion__event_regime_gated,,08_R2_event_regime_gated,159,1901,126,0.7924528301886793,0.0662809047869542,0.0651499482936918,58,0.0057374616678207,106,False
R2_near_high_volume_expansion__event_regime_gated,T3_style_rotation_break__event_regime_gated,08_R2_event_regime_gated,,1901,158,125,0.0657548658600736,0.7911392405063291,0.0646328852119958,63,0.006235771553004,103,False
T3_style_rotation_break__event_regime_gated,R2_near_high_volume_expansion__event_regime_gated,,08_R2_event_regime_gated,158,1901,125,0.7911392405063291,0.0657548658600736,0.0646328852119958,63,0.006235771553004,103,False
T7_board_relative_strength_break__event_regime_gated,R2_near_high_volume_expansion__event_regime_gated,08_T7_gated,08_R2_event_regime_gated,158,1901,125,0.7911392405063291,0.0657548658600736,0.0646328852119958,63,0.006235771553004,103,False
R2_near_high_volume_expansion__event_regime_gated,T7_board_relative_strength_break__event_regime_gated,08_R2_event_regime_gated,08_T7_gated,1901,158,125,0.0657548658600736,0.7911392405063291,0.0646328852119958,63,0.006235771553004,103,False
T7_board_relative_strength_break__event_regime_gated,R3_vcp_breakout__event_regime_gated,08_T7_gated,,158,1270,86,0.5443037974683544,0.0677165354330708,0.0640834575260804,2,0.0002483546504408,85,False
R3_vcp_breakout__event_regime_gated,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,1270,158,86,0.0677165354330708,0.5443037974683544,0.0640834575260804,2,0.0002483546504408,85,False
T5_volume_regime_shift__ungated,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,2232,158,143,0.0640681003584229,0.9050632911392406,0.0636404094348019,88,0.0056613484302624,135,False
T7_board_relative_strength_break__event_regime_gated,T5_volume_regime_shift__ungated,08_T7_gated,,158,2232,143,0.9050632911392406,0.0640681003584229,0.0636404094348019,88,0.0056613484302624,135,False
T7_board_relative_strength_break__event_regime_gated,T5_volume_regime_shift__all_variants,08_T7_gated,,158,2237,143,0.9050632911392406,0.0639248994188645,0.0634991119005328,93,0.0057149880169606,135,False
T5_volume_regime_shift__all_variants,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,2237,158,143,0.0639248994188645,0.9050632911392406,0.0634991119005328,93,0.0057149880169606,135,False
R2_near_high_volume_expansion__all_variants,T7_board_relative_strength_break__event_regime_gated,,08_T7_gated,2012,158,129,0.0641153081510934,0.8164556962025317,0.0632043116119549,63,0.0053910662330994,108,False
T7_board_relative_strength_break__event_regime_gated,R2_near_high_volume_expansion__all_variants,08_T7_gated,,158,2012,129,0.8164556962025317,0.0641153081510934,0.0632043116119549,63,0.0053910662330994,108,False
