policy_id,split,replay_status,event_count,share_of_policy_split
hold_120d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,validation,censored_by_split_boundary,6,0.0017376194613379669
hold_120d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,validation,replay_complete,3414,0.9887054735013032
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,censored_by_split_boundary,7,0.0024441340782122905
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,replay_complete,2800,0.9776536312849162
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,train,censored_by_split_boundary,9,0.0013521634615384615
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,train,replay_complete,6406,0.9624399038461539
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,censored_by_split_boundary,6,0.0017376194613379669
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,replay_complete,3414,0.9887054735013032
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,censored_by_split_boundary,7,0.0024441340782122905
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,replay_complete,2800,0.9776536312849162
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,censored_by_split_boundary,9,0.0013521634615384615
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,replay_complete,6406,0.9624399038461539
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,censored_by_split_boundary,6,0.0017376194613379669
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,replay_complete,3414,0.9887054735013032
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,censored_by_split_boundary,7,0.0024441340782122905
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,replay_complete,2800,0.9776536312849162
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,censored_by_split_boundary,9,0.0013521634615384615
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,replay_complete,6406,0.9624399038461539
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,censored_by_split_boundary,6,0.0017376194613379669
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,replay_complete,3414,0.9887054735013032
hold_120d|time_stop_10d|fixed_size|time_stop_days=10,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_10d|fixed_size|time_stop_days=10,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_10d|fixed_size|time_stop_days=10,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_10d|fixed_size|time_stop_days=10,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_10d|fixed_size|time_stop_days=10,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_10d|fixed_size|time_stop_days=10,validation,replay_complete,3420,0.9904430929626412
hold_120d|time_stop_10d|market_state_scaled|time_stop_days=10,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_10d|market_state_scaled|time_stop_days=10,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_10d|market_state_scaled|time_stop_days=10,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_10d|market_state_scaled|time_stop_days=10,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_10d|market_state_scaled|time_stop_days=10,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_10d|market_state_scaled|time_stop_days=10,validation,replay_complete,3420,0.9904430929626412
hold_120d|time_stop_10d|volatility_scaled|time_stop_days=10,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_10d|volatility_scaled|time_stop_days=10,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_10d|volatility_scaled|time_stop_days=10,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_10d|volatility_scaled|time_stop_days=10,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_10d|volatility_scaled|time_stop_days=10,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_10d|volatility_scaled|time_stop_days=10,validation,replay_complete,3420,0.9904430929626412
hold_120d|time_stop_20d|fixed_size|time_stop_days=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_20d|fixed_size|time_stop_days=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_20d|fixed_size|time_stop_days=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_20d|fixed_size|time_stop_days=20,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_20d|fixed_size|time_stop_days=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_20d|fixed_size|time_stop_days=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|time_stop_20d|market_state_scaled|time_stop_days=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_20d|market_state_scaled|time_stop_days=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_20d|market_state_scaled|time_stop_days=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_20d|market_state_scaled|time_stop_days=20,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_20d|market_state_scaled|time_stop_days=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_20d|market_state_scaled|time_stop_days=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|time_stop_20d|volatility_scaled|time_stop_days=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_20d|volatility_scaled|time_stop_days=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_20d|volatility_scaled|time_stop_days=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_20d|volatility_scaled|time_stop_days=20,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_20d|volatility_scaled|time_stop_days=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_20d|volatility_scaled|time_stop_days=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|time_stop_40d|fixed_size|time_stop_days=40,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_40d|fixed_size|time_stop_days=40,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_40d|fixed_size|time_stop_days=40,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_40d|fixed_size|time_stop_days=40,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_40d|fixed_size|time_stop_days=40,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_40d|fixed_size|time_stop_days=40,validation,replay_complete,3420,0.9904430929626412
hold_120d|time_stop_40d|market_state_scaled|time_stop_days=40,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_40d|market_state_scaled|time_stop_days=40,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_40d|market_state_scaled|time_stop_days=40,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_40d|market_state_scaled|time_stop_days=40,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_40d|market_state_scaled|time_stop_days=40,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_40d|market_state_scaled|time_stop_days=40,validation,replay_complete,3420,0.9904430929626412
hold_120d|time_stop_40d|volatility_scaled|time_stop_days=40,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_40d|volatility_scaled|time_stop_days=40,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_40d|volatility_scaled|time_stop_days=40,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_40d|volatility_scaled|time_stop_days=40,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_40d|volatility_scaled|time_stop_days=40,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_40d|volatility_scaled|time_stop_days=40,validation,replay_complete,3420,0.9904430929626412
hold_120d|time_stop_60d|fixed_size|time_stop_days=60,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_60d|fixed_size|time_stop_days=60,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_60d|fixed_size|time_stop_days=60,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_60d|fixed_size|time_stop_days=60,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_60d|fixed_size|time_stop_days=60,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_60d|fixed_size|time_stop_days=60,validation,replay_complete,3420,0.9904430929626412
hold_120d|time_stop_60d|market_state_scaled|time_stop_days=60,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_60d|market_state_scaled|time_stop_days=60,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_60d|market_state_scaled|time_stop_days=60,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_60d|market_state_scaled|time_stop_days=60,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_60d|market_state_scaled|time_stop_days=60,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_60d|market_state_scaled|time_stop_days=60,validation,replay_complete,3420,0.9904430929626412
hold_120d|time_stop_60d|volatility_scaled|time_stop_days=60,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|time_stop_60d|volatility_scaled|time_stop_days=60,robustness,replay_complete,2807,0.9800977653631285
hold_120d|time_stop_60d|volatility_scaled|time_stop_days=60,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|time_stop_60d|volatility_scaled|time_stop_days=60,train,replay_complete,6415,0.9637920673076923
hold_120d|time_stop_60d|volatility_scaled|time_stop_days=60,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|time_stop_60d|volatility_scaled|time_stop_days=60,validation,replay_complete,3420,0.9904430929626412
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,robustness,replay_complete,2855,0.9968575418994413
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,train,replay_complete,6593,0.9905348557692307
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,validation,replay_complete,3447,0.998262380538662
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,robustness,replay_complete,2855,0.9968575418994413
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,replay_complete,6593,0.9905348557692307
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,validation,replay_complete,3447,0.998262380538662
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,robustness,replay_complete,2855,0.9968575418994413
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,replay_complete,6593,0.9905348557692307
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,validation,replay_complete,3447,0.998262380538662
hold_20d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,robustness,replay_complete,2855,0.9968575418994413
hold_20d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,train,replay_complete,6593,0.9905348557692307
hold_20d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,validation,replay_complete,3447,0.998262380538662
hold_20d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,robustness,replay_complete,2855,0.9968575418994413
hold_20d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,train,replay_complete,6593,0.9905348557692307
