policy_id,hold_rule_id,max_holding_days,exit_rule_id,exit_rule_family_id,sizing_rule_id,policy_family_id,parameter_set_id,parameter_values_json,is_baseline_policy,is_train_selectable,is_validation_selectable,is_sensitivity_policy,parameter_reference_group_id,validation_family_reference_set_id,selection_family_key,invalid_policy_reason,entry_rule_text,hold_rule_formula,exit_rule_formula,sizing_rule_formula,cost_model_id,formula_hash
hold_20d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,hold_20d,20,profit_lock_after_gain_20pct_lock_10pct,profit_lock_after_gain,volatility_scaled,hold_20d|profit_lock_after_gain|volatility_scaled,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",False,True,True,False,hold_20d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.2; stop_floor=0.1,volatility_scaled,a_share_daily_replay_default_v1,d6240cefb773abb58859a90b16059438921d99612b2816a95ff10421a3401c97
hold_20d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,hold_20d,20,profit_lock_after_gain_30pct_lock_5pct,profit_lock_after_gain,volatility_scaled,hold_20d|profit_lock_after_gain|volatility_scaled,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",False,True,True,False,hold_20d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.3; stop_floor=0.05,volatility_scaled,a_share_daily_replay_default_v1,e317b3282b3eb683d686e9bdae56010e845981b4b2d038ad88bf24b8bdc9209d
hold_20d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,hold_20d,20,profit_lock_after_gain_30pct_lock_10pct,profit_lock_after_gain,volatility_scaled,hold_20d|profit_lock_after_gain|volatility_scaled,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",False,True,True,False,hold_20d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.3; stop_floor=0.1,volatility_scaled,a_share_daily_replay_default_v1,7bb482e2b5bb7500338baa4a8ab49f669e6bd5e6468bdb0de14ea98951a5ce4d
hold_20d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,hold_20d,20,ATR_trailing_k2.5_activation_0,ATR_trailing,volatility_scaled,hold_20d|ATR_trailing|volatility_scaled,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_20d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(2.5)*ATR14);activation=0.0",volatility_scaled,a_share_daily_replay_default_v1,7a011a191b19d1d4708e0d56c04b8e87488e78f79bcd70fca128b5bac90e6937
hold_20d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,hold_20d,20,ATR_trailing_k3_activation_0,ATR_trailing,volatility_scaled,hold_20d|ATR_trailing|volatility_scaled,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_20d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.0)*ATR14);activation=0.0",volatility_scaled,a_share_daily_replay_default_v1,e26d27113cb560f2c0a6737a4dddb1f7465038430eb4ad57e879d6832393c765
hold_20d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,hold_20d,20,ATR_trailing_k3.5_activation_0,ATR_trailing,volatility_scaled,hold_20d|ATR_trailing|volatility_scaled,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_20d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.5)*ATR14);activation=0.0",volatility_scaled,a_share_daily_replay_default_v1,6f5f4d56f86efd5af70afc857749767facbdb38c9bb0ca5189555d4f4214d0ff
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,hold_20d,20,ATR_trailing_k2.5_activation_0.1_sensitivity,ATR_trailing,volatility_scaled,hold_20d|ATR_trailing|volatility_scaled,d0c88cf2beaa8dcf,"{""k_atr"":2.5,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_20d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(2.5)*ATR14);activation=0.1",volatility_scaled,a_share_daily_replay_default_v1,7ef15b97b25f66c9f2eee4781b87b608a2e5bc5a7d10f4c9f51827e3e0da6bf3
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.1,hold_20d,20,ATR_trailing_k3_activation_0.1_sensitivity,ATR_trailing,volatility_scaled,hold_20d|ATR_trailing|volatility_scaled,6fbf2ab4aaffe921,"{""k_atr"":3.0,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_20d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.0)*ATR14);activation=0.1",volatility_scaled,a_share_daily_replay_default_v1,fd565da71d7ec1869634c46d0cb90ba2e21c0209c17f2715ce6e09afb344874e
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,hold_20d,20,ATR_trailing_k3.5_activation_0.1_sensitivity,ATR_trailing,volatility_scaled,hold_20d|ATR_trailing|volatility_scaled,c0b6dc9ca932d192,"{""k_atr"":3.5,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_20d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.5)*ATR14);activation=0.1",volatility_scaled,a_share_daily_replay_default_v1,e9dc03e2790f96319eae103bf2b93f9f5b08d5ed4b8c07c82126d437ec7f5836
hold_20d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,hold_20d,20,EMA_trailing_10d_confirm_1d,EMA_trailing,volatility_scaled,hold_20d|EMA_trailing|volatility_scaled,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",False,True,True,False,hold_20d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA10 for 1 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,7c942e7ff8ca47365131eaefa47b68eae66410170a7648a6a466289ed9e5753c
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,hold_20d,20,EMA_trailing_10d_confirm_2d,EMA_trailing,volatility_scaled,hold_20d|EMA_trailing|volatility_scaled,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",False,True,True,False,hold_20d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA10 for 2 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,dbc371a5c9b06a3d3e28eb34258236574796b4fbc6fa4de3e1046afa4c0a03a7
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,hold_20d,20,EMA_trailing_10d_confirm_3d,EMA_trailing,volatility_scaled,hold_20d|EMA_trailing|volatility_scaled,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",False,True,True,False,hold_20d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA10 for 3 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,804e825096b47e63e0d12abfd6cf13fbc939fd7be0fe98fcb0c4b988783f34ef
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,hold_20d,20,EMA_trailing_20d_confirm_1d,EMA_trailing,volatility_scaled,hold_20d|EMA_trailing|volatility_scaled,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",False,True,True,False,hold_20d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA20 for 1 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,4e562a32d4df3f9766224a85d7466250c65d7c9e3d1db7353a609026754202eb
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,hold_20d,20,EMA_trailing_20d_confirm_2d,EMA_trailing,volatility_scaled,hold_20d|EMA_trailing|volatility_scaled,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",False,True,True,False,hold_20d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA20 for 2 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,f56f301fe3fc82dad930c23945b18fb44347eb047ec783eafa50a12bcb5528c8
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,hold_20d,20,EMA_trailing_20d_confirm_3d,EMA_trailing,volatility_scaled,hold_20d|EMA_trailing|volatility_scaled,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",False,True,True,False,hold_20d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA20 for 3 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,c40cf6597a5fb71247c4765f1422563faa0e7375f252d623601e9992fe60fa3e
hold_20d|no_exit|market_state_scaled|no_params,hold_20d,20,no_exit,no_exit,market_state_scaled,hold_20d|no_exit|market_state_scaled,ecaf22503df568a0,{},False,True,True,False,hold_20d|no_exit|market_state_scaled,primary_all_policy_families_v1,hold_20d|no_exit|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_20;execution=next_open,market_state_scaled,a_share_daily_replay_default_v1,5cfd7a647d6eb4bb9ed6874d7d179305e1f56a8422c1b46422d913b104a9d8b7
hold_20d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,hold_20d,20,fixed_stop_5pct,fixed_stop,market_state_scaled,hold_20d|fixed_stop|market_state_scaled,184bb3b552945013,"{""stop_loss_pct"":-0.05}",False,True,True,False,hold_20d|fixed_stop|market_state_scaled,primary_all_policy_families_v1,hold_20d|fixed_stop|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,first close_return_from_entry <= -0.05 else max_hold,market_state_scaled,a_share_daily_replay_default_v1,8aa7c074b0e0b5393e64a8b63e4de5751ae3742dd566f81b3aeae030b15b3cfd
hold_20d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,hold_20d,20,fixed_stop_8pct,fixed_stop,market_state_scaled,hold_20d|fixed_stop|market_state_scaled,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",False,True,True,False,hold_20d|fixed_stop|market_state_scaled,primary_all_policy_families_v1,hold_20d|fixed_stop|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,first close_return_from_entry <= -0.08 else max_hold,market_state_scaled,a_share_daily_replay_default_v1,fd7a0bb50bafc910ecb723b49dbdb95804750fb0d05d29bd01b1264d00570270
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,hold_20d,20,fixed_stop_10pct,fixed_stop,market_state_scaled,hold_20d|fixed_stop|market_state_scaled,820234c096390337,"{""stop_loss_pct"":-0.1}",False,True,True,False,hold_20d|fixed_stop|market_state_scaled,primary_all_policy_families_v1,hold_20d|fixed_stop|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,first close_return_from_entry <= -0.1 else max_hold,market_state_scaled,a_share_daily_replay_default_v1,1dacc7cd5be712b6707dfec9c8f009032045b7517865f08a1204e608a04efbb8
hold_20d|time_stop_10d|market_state_scaled|time_stop_days=10,hold_20d,20,time_stop_10d,time_stop,market_state_scaled,hold_20d|time_stop|market_state_scaled,c3ce4e135c0ca765,"{""time_stop_days"":10}",False,True,True,False,hold_20d|time_stop|market_state_scaled,primary_all_policy_families_v1,hold_20d|time_stop|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_10;execution=next_open,market_state_scaled,a_share_daily_replay_default_v1,1c830917f91752421c448469e2363882472831a4403adb57d3de0cf3fe5bdbf5
hold_20d|time_stop_20d|market_state_scaled|time_stop_days=20,hold_20d,20,time_stop_20d,time_stop,market_state_scaled,hold_20d|time_stop|market_state_scaled,61cd369d3febf08c,"{""time_stop_days"":20}",False,False,False,False,hold_20d|time_stop|market_state_scaled,primary_all_policy_families_v1,hold_20d|time_stop|market_state_scaled,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_20;execution=next_open,market_state_scaled,a_share_daily_replay_default_v1,5cfd7a647d6eb4bb9ed6874d7d179305e1f56a8422c1b46422d913b104a9d8b7
hold_20d|time_stop_40d|market_state_scaled|time_stop_days=40,hold_20d,20,time_stop_40d,time_stop,market_state_scaled,hold_20d|time_stop|market_state_scaled,9b648f491fc32746,"{""time_stop_days"":40}",False,False,False,False,hold_20d|time_stop|market_state_scaled,primary_all_policy_families_v1,hold_20d|time_stop|market_state_scaled,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_40;execution=next_open,market_state_scaled,a_share_daily_replay_default_v1,99f61ac3ad3cf18b1987d3478390c2faade2cca4adda44008b6387c8d6c15eeb
hold_20d|time_stop_60d|market_state_scaled|time_stop_days=60,hold_20d,20,time_stop_60d,time_stop,market_state_scaled,hold_20d|time_stop|market_state_scaled,ca957c223937d2da,"{""time_stop_days"":60}",False,False,False,False,hold_20d|time_stop|market_state_scaled,primary_all_policy_families_v1,hold_20d|time_stop|market_state_scaled,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_60;execution=next_open,market_state_scaled,a_share_daily_replay_default_v1,903ff0fb5ad503e9c64e53984e9f3e87758804d63302065ce4c84fe83039c1d6
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,hold_20d,20,break_even_after_gain_10pct,break_even_after_gain,market_state_scaled,hold_20d|break_even_after_gain|market_state_scaled,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",False,True,True,False,hold_20d|break_even_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_20d|break_even_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.1; stop_floor=0,market_state_scaled,a_share_daily_replay_default_v1,c522ab05844459f9cc1107bdedd90acec6cf2ab2d7f928cd9eacaee74e71db09
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,hold_20d,20,break_even_after_gain_15pct,break_even_after_gain,market_state_scaled,hold_20d|break_even_after_gain|market_state_scaled,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",False,True,True,False,hold_20d|break_even_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_20d|break_even_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.15; stop_floor=0,market_state_scaled,a_share_daily_replay_default_v1,7a71663a6625e7416b6d11e229f1446e8d5e4daa246cde5c57eb9e7c123fb3a0
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,hold_20d,20,break_even_after_gain_20pct,break_even_after_gain,market_state_scaled,hold_20d|break_even_after_gain|market_state_scaled,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",False,True,True,False,hold_20d|break_even_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_20d|break_even_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.2; stop_floor=0,market_state_scaled,a_share_daily_replay_default_v1,ba0d5e6f18a76d41917b4a0d3de8b70969de76af001c8e5a73a152ad32d5201c
hold_20d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,hold_20d,20,profit_lock_after_gain_15pct_lock_5pct,profit_lock_after_gain,market_state_scaled,hold_20d|profit_lock_after_gain|market_state_scaled,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",False,True,True,False,hold_20d|profit_lock_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.15; stop_floor=0.05,market_state_scaled,a_share_daily_replay_default_v1,caf08083fcadc5db95510d8cc15d79565ca72363dd36791f7e6faeb9a15f1f2e
hold_20d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,hold_20d,20,profit_lock_after_gain_15pct_lock_10pct,profit_lock_after_gain,market_state_scaled,hold_20d|profit_lock_after_gain|market_state_scaled,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",False,True,True,False,hold_20d|profit_lock_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.15; stop_floor=0.1,market_state_scaled,a_share_daily_replay_default_v1,8d12f8e722bb95cd20fc4577c565abf3e61f826e5e4d9af96b7c44ba6d8a4f47
hold_20d|profit_lock_after_gain_20pct_lock_5pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,hold_20d,20,profit_lock_after_gain_20pct_lock_5pct,profit_lock_after_gain,market_state_scaled,hold_20d|profit_lock_after_gain|market_state_scaled,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",False,True,True,False,hold_20d|profit_lock_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.2; stop_floor=0.05,market_state_scaled,a_share_daily_replay_default_v1,b4723028e8bf7163f5a5de3df0930305e0b574eaa2ecde6f2cd5c621edef73a9
hold_20d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,hold_20d,20,profit_lock_after_gain_20pct_lock_10pct,profit_lock_after_gain,market_state_scaled,hold_20d|profit_lock_after_gain|market_state_scaled,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",False,True,True,False,hold_20d|profit_lock_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.2; stop_floor=0.1,market_state_scaled,a_share_daily_replay_default_v1,7d7cb4473837d0d47a78a3ba9c72f7b89363ad7539409e1590ef1c462c48ddfc
hold_20d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,hold_20d,20,profit_lock_after_gain_30pct_lock_5pct,profit_lock_after_gain,market_state_scaled,hold_20d|profit_lock_after_gain|market_state_scaled,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",False,True,True,False,hold_20d|profit_lock_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.3; stop_floor=0.05,market_state_scaled,a_share_daily_replay_default_v1,0e76c86072d2d2dd29e7f5aa8e6a31ddcd02aa525543d8608eae6c1b2bb11ed2
hold_20d|profit_lock_after_gain_30pct_lock_10pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,hold_20d,20,profit_lock_after_gain_30pct_lock_10pct,profit_lock_after_gain,market_state_scaled,hold_20d|profit_lock_after_gain|market_state_scaled,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",False,True,True,False,hold_20d|profit_lock_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.3; stop_floor=0.1,market_state_scaled,a_share_daily_replay_default_v1,179db9c9f853f2e09d31dba767e97680b901ac2cab25f42b72b2d80aac7ec115
hold_20d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,hold_20d,20,ATR_trailing_k2.5_activation_0,ATR_trailing,market_state_scaled,hold_20d|ATR_trailing|market_state_scaled,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_20d|ATR_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(2.5)*ATR14);activation=0.0",market_state_scaled,a_share_daily_replay_default_v1,748c20bba0b29e4ed060525df52ffc9e1ea6b58093095be3d49a3209e4cf443b
hold_20d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,hold_20d,20,ATR_trailing_k3_activation_0,ATR_trailing,market_state_scaled,hold_20d|ATR_trailing|market_state_scaled,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_20d|ATR_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.0)*ATR14);activation=0.0",market_state_scaled,a_share_daily_replay_default_v1,49cae1742d4750a7e4f3a6ae280550411d5d11d62274fe92df0601995255fa07
hold_20d|ATR_trailing_k3.5_activation_0|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.0,hold_20d,20,ATR_trailing_k3.5_activation_0,ATR_trailing,market_state_scaled,hold_20d|ATR_trailing|market_state_scaled,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_20d|ATR_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.5)*ATR14);activation=0.0",market_state_scaled,a_share_daily_replay_default_v1,066d9b54e1c64c85e16ed770b10859a771f172d1155481dbf613236b9657f3af
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,hold_20d,20,ATR_trailing_k2.5_activation_0.1_sensitivity,ATR_trailing,market_state_scaled,hold_20d|ATR_trailing|market_state_scaled,d0c88cf2beaa8dcf,"{""k_atr"":2.5,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_20d|ATR_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(2.5)*ATR14);activation=0.1",market_state_scaled,a_share_daily_replay_default_v1,24c1199763b7bd3e6715d54886eb69dd157662f2a2b7863819fc202c816b93b6
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.1,hold_20d,20,ATR_trailing_k3_activation_0.1_sensitivity,ATR_trailing,market_state_scaled,hold_20d|ATR_trailing|market_state_scaled,6fbf2ab4aaffe921,"{""k_atr"":3.0,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_20d|ATR_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.0)*ATR14);activation=0.1",market_state_scaled,a_share_daily_replay_default_v1,60bd0eab32ea881a9ace75a02a74825af1b3ca599a378045a0c7f0803ab3c92d
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.1,hold_20d,20,ATR_trailing_k3.5_activation_0.1_sensitivity,ATR_trailing,market_state_scaled,hold_20d|ATR_trailing|market_state_scaled,c0b6dc9ca932d192,"{""k_atr"":3.5,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_20d|ATR_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|ATR_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.5)*ATR14);activation=0.1",market_state_scaled,a_share_daily_replay_default_v1,cdd2cb998bbf22cec772ae1b00d4c7e6decd0c106a67b55f932dd6fe9b0b793f
hold_20d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,hold_20d,20,EMA_trailing_10d_confirm_1d,EMA_trailing,market_state_scaled,hold_20d|EMA_trailing|market_state_scaled,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",False,True,True,False,hold_20d|EMA_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA10 for 1 consecutive closes,market_state_scaled,a_share_daily_replay_default_v1,9f25df8a7a4380d264b9c3b245baed44e9dfe00220ef30d69fe5a52357e191a6
hold_20d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,hold_20d,20,EMA_trailing_10d_confirm_2d,EMA_trailing,market_state_scaled,hold_20d|EMA_trailing|market_state_scaled,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",False,True,True,False,hold_20d|EMA_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA10 for 2 consecutive closes,market_state_scaled,a_share_daily_replay_default_v1,1f22a39b3d9feb062046ce22493952af2737db9fc84b5ae965f713e33f1e1e2b
