frontier_arm_id,split,window_id,episode_id,instrument,episode_split,episode_low_date,episode_high_date,first_50pct_date,board_bucket,duration_bucket,low_to_high_sessions,mfe_120,nearest_event_before_window_date,nearest_event_before_window_gap_sessions,nearest_event_after_window_date,nearest_event_after_window_gap_sessions,nearest_same_family_event_date,nearest_same_family_event_gap_sessions,nearest_same_instrument_event_key,nearest_event_minus_low_sessions,nearest_event_before_window_key,nearest_event_before_window_gap_days,nearest_event_after_window_key,nearest_event_after_window_gap_days,same_instrument_event_n_in_arm_split,miss_reason,diagnostic_status
12A2_B3_primary,robustness,low_to_high,SZ300454_20240422_0001,SZ300454,robustness,2024-04-22,2024-10-08,2024-10-08,chinext,long,110,0.6221837088388213,,,2025-01-24,77.0,2025-01-24,187.0,9d0d3f288bd84eecc5bf39c36842b548b1d52bc8b0e8f22539d060478166d09a,187.0,,,9d0d3f288bd84eecc5bf39c36842b548b1d52bc8b0e8f22539d060478166d09a,77.0,3,only_after_high,ok
12A2_B3_primary,robustness,low_to_high,SZ300454_20251017_0004,SZ300454,robustness,2025-10-17,2026-01-28,2026-01-28,chinext,medium,71,0.825242718446602,2025-07-15,62.0,,,2025-07-15,-62.0,8e17172d03ea219e310764214742f0e59f6414e4ccb1280ebe47b9e05ef7c9fd,-62.0,8e17172d03ea219e310764214742f0e59f6414e4ccb1280ebe47b9e05ef7c9fd,62.0,,,3,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_high,SZ300476_20240422_0002,SZ300476,robustness,2024-04-22,2024-10-21,2024-10-21,chinext,long,119,1.36367692994199,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ300476_20241125_0003,SZ300476,robustness,2024-11-25,2025-03-19,2025-03-19,chinext,medium,75,1.5412869373101352,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ300496_20240422_0001,SZ300496,robustness,2024-04-22,2024-10-09,2024-10-09,chinext,long,111,0.7027713625866052,,,2025-01-24,76.0,2025-01-24,187.0,795200aa48dfa5651a37fc3ee7da71aec2c5142ca5547590cefd7b7130823bfc,187.0,,,795200aa48dfa5651a37fc3ee7da71aec2c5142ca5547590cefd7b7130823bfc,76.0,2,only_after_high,ok
12A2_B3_primary,robustness,low_to_high,SZ300502_20250304_0002,SZ300502,robustness,2025-03-04,2025-08-25,2025-08-25,chinext,long,119,3.890318430363461,2024-09-13,108.0,,,2024-09-13,-108.0,53cfb58f7d5a8cf251472920bf8abd47fa5f687e0ad8559007ff6a608390067f,-108.0,53cfb58f7d5a8cf251472920bf8abd47fa5f687e0ad8559007ff6a608390067f,108.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_high,SZ300548_20251105_0000,SZ300548,robustness,2025-11-05,2026-04-23,2026-04-23,chinext,long,112,2.201236339551827,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ300558_20240419_0002,SZ300558,robustness,2024-04-19,2024-10-08,2024-10-08,chinext,long,111,0.5491362220334184,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ300558_20250219_0003,SZ300558,robustness,2025-02-19,2025-08-06,2025-08-06,chinext,long,115,0.5118532261389406,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ300620_20251114_0000,SZ300620,robustness,2025-11-14,2026-05-14,2026-05-14,chinext,long,117,2.1603037553313222,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ300661_20241125_0001,SZ300661,robustness,2024-11-25,2025-04-17,2025-04-17,chinext,long,95,0.5188782704057655,2024-09-26,37.0,,,2024-09-26,-37.0,a0a51fcbf19b42efa57ce8500d9cd6b901fdbbd40bebb5301af91b2584b412c2,-37.0,a0a51fcbf19b42efa57ce8500d9cd6b901fdbbd40bebb5301af91b2584b412c2,37.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_high,SZ300677_20250904_0000,SZ300677,robustness,2025-09-04,2026-03-11,2026-03-11,chinext,long,120,0.5692446043165469,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ300699_20250801_0007,SZ300699,robustness,2025-08-01,2026-01-12,2026-01-12,chinext,long,108,0.57543391188251,2025-05-30,44.0,,,2025-05-30,-44.0,c9cfd4a173012483b71a65ed27bac767246d4fbb3cfd6d7c925dd3d3da9d5700,-44.0,c9cfd4a173012483b71a65ed27bac767246d4fbb3cfd6d7c925dd3d3da9d5700,44.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_high,SZ300724_20251023_0002,SZ300724,robustness,2025-10-23,2026-02-04,2026-02-04,chinext,medium,72,0.7300000000000002,2024-09-26,257.0,,,2024-09-26,-257.0,86cc42aded6517c145cfb60c4ee9b7ddcac67474aa6515c5e48d52dfcd490b5d,-257.0,86cc42aded6517c145cfb60c4ee9b7ddcac67474aa6515c5e48d52dfcd490b5d,257.0,,,3,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_high,SZ300763_20251023_0002,SZ300763,robustness,2025-10-23,2026-03-20,2026-03-20,chinext,long,98,0.6562750869681564,2024-09-10,267.0,,,2024-09-10,-267.0,20280123e8b4a299da9f6db00b6621d48ea464ed2bf9237b47f41719dd80ed52,-267.0,20280123e8b4a299da9f6db00b6621d48ea464ed2bf9237b47f41719dd80ed52,267.0,,,2,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_high,SZ300765_20241118_0002,SZ300765,robustness,2024-11-18,2025-04-23,2025-04-23,chinext,long,104,0.9615228837586064,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ300782_20240422_0003,SZ300782,robustness,2024-04-22,2024-10-09,2024-10-09,chinext,long,111,0.5644795028086531,,,2025-02-12,83.0,2025-02-12,194.0,ffef8f79eab78f5b45d04eca132d4048e70735d3b94759a37edb30b4449a1c8e,194.0,,,ffef8f79eab78f5b45d04eca132d4048e70735d3b94759a37edb30b4449a1c8e,83.0,1,only_after_high,ok
12A2_B3_primary,robustness,low_to_high,SZ300888_20250225_0002,SZ300888,robustness,2025-02-25,2025-04-30,2025-04-30,chinext,medium,45,0.5381734370498414,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ300972_20250806_0000,SZ300972,robustness,2025-08-06,2026-01-28,2026-01-28,chinext,long,117,0.7098888572242803,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ301200_20250904_0000,SZ301200,robustness,2025-09-04,2026-01-22,2026-01-22,chinext,long,92,1.3052168447517285,2024-04-26,331.0,,,2024-04-26,-331.0,0eb37e4281cbc4338c2057b2e46fbae054e7c4590e2dc2e16bf9fd0b002c0c04,-331.0,0eb37e4281cbc4338c2057b2e46fbae054e7c4590e2dc2e16bf9fd0b002c0c04,331.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_high,SZ301217_20251017_0000,SZ301217,robustness,2025-10-17,2026-03-03,2026-03-03,chinext,long,89,0.91734921816828,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ301498_20241120_0000,SZ301498,robustness,2024-11-20,2025-05-20,2025-05-20,chinext,long,118,1.124296675191816,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ301606_20251017_0000,SZ301606,robustness,2025-10-17,2026-03-10,2026-03-10,chinext,long,94,0.5878912968696248,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_high,SZ301611_20250909_0000,SZ301611,robustness,2025-09-09,2026-01-16,2026-01-16,chinext,long,85,1.8369481022463208,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600010_20250929_0005,SH600010,robustness,2025-09-29,2026-03-02,2026-03-02,main_board,long,96,0.5088495575221241,2025-06-11,78.0,,,2025-06-11,-78.0,7ea14f51d8cc48e9cbe5feefd7fa3d664e9d97ced64d2f3da473bb53fc427204,-78.0,7ea14f51d8cc48e9cbe5feefd7fa3d664e9d97ced64d2f3da473bb53fc427204,78.0,,,2,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600028_20250923_0001,SH600028,robustness,2025-09-23,2026-03-04,2026-03-04,main_board,long,102,0.5388994307400379,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600030_20240415_0002,SH600030,robustness,2024-04-15,2024-10-09,2024-10-09,main_board,long,116,0.9542124542124542,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600096_20250923_0003,SH600096,robustness,2025-09-23,2026-02-27,2026-02-27,main_board,long,99,0.8216797683078196,2025-01-24,161.0,,,2025-01-24,-161.0,fa328a7d46002f2537652d566f1c030d192795ee2baabcd5b7bac3b1aec502c5,-161.0,fa328a7d46002f2537652d566f1c030d192795ee2baabcd5b7bac3b1aec502c5,161.0,,,2,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600188_20250904_0004,SH600188,robustness,2025-09-04,2026-03-09,2026-03-09,main_board,long,118,0.7036144578313255,2025-06-13,59.0,,,2025-06-13,-59.0,3254fbf7946b7ebfe1070544ae2c8d12645c183a5f21284945cd66e484b78f1a,-59.0,3254fbf7946b7ebfe1070544ae2c8d12645c183a5f21284945cd66e484b78f1a,59.0,,,2,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600219_20250923_0003,SH600219,robustness,2025-09-23,2026-01-29,2026-01-29,main_board,long,84,1.3717579250720462,2024-01-02,419.0,,,2024-01-02,-419.0,ee576f3232f70e84f35cbd6d1593a841291298e5c1339d562c67c12e1bc3d844,-419.0,ee576f3232f70e84f35cbd6d1593a841291298e5c1339d562c67c12e1bc3d844,419.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600236_20250919_0002,SH600236,robustness,2025-09-19,2026-03-05,2026-03-05,main_board,long,105,0.9320388349514565,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600276_20250324_0004,SH600276,robustness,2025-03-24,2025-09-09,2025-09-09,main_board,long,116,0.6812585499316004,2025-02-20,22.0,,,2025-02-20,-22.0,19d3e1a95184e01de07813d002200e39298df1ec3925cd3fe93209301410cdad,-22.0,19d3e1a95184e01de07813d002200e39298df1ec3925cd3fe93209301410cdad,22.0,,,2,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600309_20251021_0003,SH600309,robustness,2025-10-21,2026-03-09,2026-03-09,main_board,long,91,0.6008050989600806,2025-07-10,67.0,,,2025-07-10,-67.0,3002b0a7665b223eb53d13467da956e43d20c1e21947098a9c07e763f938bfdf,-67.0,3002b0a7665b223eb53d13467da956e43d20c1e21947098a9c07e763f938bfdf,67.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600346_20250717_0004,SH600346,robustness,2025-07-17,2026-01-08,2026-01-08,main_board,long,117,0.7817371937639197,2024-06-26,257.0,,,2024-06-26,-257.0,af434c5cfde60cd04f0726ee15b7c85f707e05d7e3ec72445c66d2995c60f094,-257.0,af434c5cfde60cd04f0726ee15b7c85f707e05d7e3ec72445c66d2995c60f094,257.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600392_20250916_0004,SH600392,robustness,2025-09-16,2026-02-27,2026-02-27,main_board,long,104,0.5650557620817844,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600406_20250904_0000,SH600406,robustness,2025-09-04,2026-03-09,2026-03-09,main_board,long,118,0.5310410697230181,2024-06-04,307.0,,,2024-06-04,-307.0,1a96e15ab1567717eaec90beed217451696147b2afb4ee3d9c69be50b7da0974,-307.0,1a96e15ab1567717eaec90beed217451696147b2afb4ee3d9c69be50b7da0974,307.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600426_20250717_0004,SH600426,robustness,2025-07-17,2026-01-07,2026-01-07,main_board,long,116,0.6249400479616307,2025-03-11,87.0,,,2025-03-11,-87.0,3c42c35831fd3bd01df5a4fc097b6373d1d4000a45f2ae26677bd692e0f5a928,-87.0,3c42c35831fd3bd01df5a4fc097b6373d1d4000a45f2ae26677bd692e0f5a928,87.0,,,4,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600482_20250924_0002,SH600482,robustness,2025-09-24,2026-03-06,2026-03-06,main_board,long,103,0.8739856801909307,2024-07-01,293.0,,,2024-07-01,-293.0,4f23ccbbddd8a4153882e154c00102490a70c51b54ffa65b67b94c07e2c40615,-293.0,4f23ccbbddd8a4153882e154c00102490a70c51b54ffa65b67b94c07e2c40615,293.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600489_20251105_0004,SH600489,robustness,2025-11-05,2026-01-29,2026-01-29,main_board,medium,59,1.0688279301745631,2024-02-19,416.0,,,2024-02-19,-416.0,4f602c1ae88d10f3bd6a2cf95f55e589651a76fda7561a327a90eb6fb9929f56,-416.0,4f602c1ae88d10f3bd6a2cf95f55e589651a76fda7561a327a90eb6fb9929f56,416.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600515_20250623_0005,SH600515,robustness,2025-06-23,2025-11-05,2025-11-05,main_board,long,91,0.7987804878048783,2024-07-19,222.0,,,2024-07-19,-222.0,2782242840ec260b72a1f4361857d5ab34adcafab0475cbff71a75d0aba33c93,-222.0,2782242840ec260b72a1f4361857d5ab34adcafab0475cbff71a75d0aba33c93,222.0,,,3,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600547_20251105_0006,SH600547,robustness,2025-11-05,2026-01-29,2026-01-29,main_board,medium,59,0.9538002980625933,2024-07-05,323.0,,,2024-07-05,-323.0,3e62716cd0291d9e6085f392900d1f8abfd8abbe8ad9c7fae034f3bcb30ee1d2,-323.0,3e62716cd0291d9e6085f392900d1f8abfd8abbe8ad9c7fae034f3bcb30ee1d2,323.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600549_20250923_0003,SH600549,robustness,2025-09-23,2026-03-04,2026-03-04,main_board,long,102,2.0196223620881155,2025-05-09,96.0,,,2025-05-09,-96.0,fb2733468178b757801e9b59f7753fb7afe04f231d937dfa69b70e445d8d7023,-96.0,fb2733468178b757801e9b59f7753fb7afe04f231d937dfa69b70e445d8d7023,96.0,,,2,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600685_20251023_0005,SH600685,robustness,2025-10-23,2026-02-27,2026-02-27,main_board,long,83,0.5099882491186838,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600733_20240513_0005,SH600733,robustness,2024-05-13,2024-07-16,2024-07-16,main_board,medium,45,0.7922297297297296,2024-02-26,50.0,2024-09-30,52.0,2024-02-26,-50.0,b99815e350eeee6ff6d7fb7992fadd6e8561a65b9a8006aef0119df51935df61,-50.0,b99815e350eeee6ff6d7fb7992fadd6e8561a65b9a8006aef0119df51935df61,50.0,8d954f586a22637ecd60e58849ecea24426fbe498287fda3b2e8c3e7fcd3e7fa,52.0,4,unknown,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600760_20240411_0005,SH600760,robustness,2024-04-11,2024-10-08,2024-10-08,main_board,long,117,0.5140887290167866,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600871_20250905_0001,SH600871,robustness,2025-09-05,2026-03-05,2026-03-05,main_board,long,115,1.21,2024-07-12,281.0,,,2024-07-12,-281.0,dd7243723c227e5babf37c243de07199eab6ac69aac4a236528abce88472f103,-281.0,dd7243723c227e5babf37c243de07199eab6ac69aac4a236528abce88472f103,281.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600875_20250923_0003,SH600875,robustness,2025-09-23,2026-03-06,2026-03-06,main_board,long,104,1.481137233460908,2025-02-12,154.0,,,2025-02-12,-154.0,9557f51c72a6fc87806363d33415287a155a7a7c5f5a1ea2d2787ccd73db6f69,-154.0,9557f51c72a6fc87806363d33415287a155a7a7c5f5a1ea2d2787ccd73db6f69,154.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600879_20250904_0003,SH600879,robustness,2025-09-04,2026-01-13,2026-01-13,main_board,long,85,2.220779220779221,2025-05-08,84.0,,,2025-05-08,-84.0,dcde2b59eee5154524c79f170216ea954fcd17a19d39469ab4edcdc2608f77a4,-84.0,dcde2b59eee5154524c79f170216ea954fcd17a19d39469ab4edcdc2608f77a4,84.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600885_20250623_0000,SH600885,robustness,2025-06-23,2025-11-07,2025-11-07,main_board,long,93,0.6243559718969554,2024-08-08,208.0,,,2024-08-08,-208.0,711bd98b02f39efd429a67e7a87d4f471f4bbc137d1df6dc9c8cf65e42a0bb15,-208.0,711bd98b02f39efd429a67e7a87d4f471f4bbc137d1df6dc9c8cf65e42a0bb15,208.0,,,4,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600938_20250904_0001,SH600938,robustness,2025-09-04,2026-03-09,2026-03-09,main_board,long,118,0.79814291481631,2024-12-04,184.0,,,2024-12-04,-184.0,621d10225b768a2b17289076754ef6fffedea58afc41e970ceed397854df9d4c,-184.0,621d10225b768a2b17289076754ef6fffedea58afc41e970ceed397854df9d4c,184.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600968_20250922_0001,SH600968,robustness,2025-09-22,2026-03-04,2026-03-04,main_board,long,103,0.5384615384615383,2024-12-24,182.0,,,2024-12-24,-182.0,2db40881ac453c73034576aa9297de6ac37fef8e218c6eaecfce95ad601146f5,-182.0,2db40881ac453c73034576aa9297de6ac37fef8e218c6eaecfce95ad601146f5,182.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600988_20250731_0001,SH600988,robustness,2025-07-31,2026-01-27,2026-01-27,main_board,long,120,0.966101694915254,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600989_20250815_0002,SH600989,robustness,2025-08-15,2026-01-29,2026-01-29,main_board,long,111,0.6337365591397848,2024-09-24,216.0,,,2024-09-24,-216.0,0738fc588deff0c3a972a7ecf40db699d836e04d9cc53700bd6be040763c3a33,-216.0,0738fc588deff0c3a972a7ecf40db699d836e04d9cc53700bd6be040763c3a33,216.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600995_20250624_0000,SH600995,robustness,2025-06-24,2025-11-10,2025-11-10,main_board,long,93,0.5242105263157895,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH600999_20240412_0002,SH600999,robustness,2024-04-12,2024-10-09,2024-10-09,main_board,long,117,0.792319749216301,,,2025-02-12,83.0,2025-02-12,200.0,d8e4f2d40ab6549d7a3c0dee61f9ca56cb186ec758e28948356e6e882ee79af1,200.0,,,d8e4f2d40ab6549d7a3c0dee61f9ca56cb186ec758e28948356e6e882ee79af1,83.0,1,only_after_high,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601012_20250609_0001,SH601012,robustness,2025-06-09,2025-11-10,2025-11-10,main_board,long,104,0.6751954513148544,2025-02-07,81.0,,,2025-02-07,-81.0,647409d600b11950d2a0b1f62815d0508a8895bed6f15725fc9d11de213f7154,-81.0,647409d600b11950d2a0b1f62815d0508a8895bed6f15725fc9d11de213f7154,81.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601100_20241031_0008,SH601100,robustness,2024-10-31,2025-03-10,2025-03-10,main_board,long,85,0.9452923686818632,,,2025-06-30,75.0,2025-06-30,160.0,33888fee64047a1798593a88e748496ea9a1640b666d052e78a0c9c55bc3da94,160.0,,,33888fee64047a1798593a88e748496ea9a1640b666d052e78a0c9c55bc3da94,75.0,1,only_after_high,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601179_20250623_0004,SH601179,robustness,2025-06-23,2025-11-10,2025-11-10,main_board,long,94,0.8940170940170942,2024-12-24,117.0,,,2024-12-24,-117.0,403420332d39d8acf07f0013e44a99f8eeb32b85d3bf48df85477a16ab2c8132,-117.0,403420332d39d8acf07f0013e44a99f8eeb32b85d3bf48df85477a16ab2c8132,117.0,,,3,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601211_20240415_0000,SH601211,robustness,2024-04-15,2024-11-07,2024-11-07,main_board,long,120,0.7581967213114755,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601360_20250623_0006,SH601360,robustness,2025-06-23,2025-11-25,2025-11-25,main_board,long,105,0.5148936170212766,2025-06-09,10.0,,,2025-06-09,-10.0,c998620d6b473bd41fa9fd1999cba1b573b4209ee9120fddf5a59cf2dd5e14e0,-10.0,c998620d6b473bd41fa9fd1999cba1b573b4209ee9120fddf5a59cf2dd5e14e0,10.0,,,2,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601555_20240417_0003,SH601555,robustness,2024-04-17,2024-10-08,2024-10-08,main_board,long,113,0.5848375451263537,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601618_20250619_0002,SH601618,robustness,2025-06-19,2025-10-10,2025-10-10,main_board,medium,75,0.5194346289752649,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601688_20240415_0002,SH601688,robustness,2024-04-15,2024-10-09,2024-10-09,main_board,long,116,0.5917355371900828,2024-02-20,37.0,2025-05-12,142.0,2024-02-20,-37.0,c28de18de6d0c8e728320374faf7ce892e378256cabb99d72c9738f98a6728ed,-37.0,c28de18de6d0c8e728320374faf7ce892e378256cabb99d72c9738f98a6728ed,37.0,18bedc0bf7841623444d57b683c0453cf9d174b292fc7d8a02b228cbb0c6a125,142.0,2,unknown,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601689_20240527_0007,SH601689,robustness,2024-05-27,2024-11-12,2024-11-12,main_board,long,113,0.5705866595231719,2024-03-12,49.0,,,2024-03-12,-49.0,1bbfd71e1db8afaded74308087a2ad634aa22e7a82d0d88cf2a6104643b9820e,-49.0,1bbfd71e1db8afaded74308087a2ad634aa22e7a82d0d88cf2a6104643b9820e,49.0,,,1,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601717_20250707_0001,SH601717,robustness,2025-07-07,2025-09-24,2025-09-24,main_board,medium,57,0.8193166885676741,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601808_20250929_0005,SH601808,robustness,2025-09-29,2026-03-04,2026-03-04,main_board,long,98,0.6330343796711511,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601857_20251009_0003,SH601857,robustness,2025-10-09,2026-03-04,2026-03-04,main_board,long,96,0.7027363184079602,2025-04-22,112.0,,,2025-04-22,-112.0,a0e8371b237210ea49aaf21fec60875b21910df68a9cd44049a2a1085347d263,-112.0,a0e8371b237210ea49aaf21fec60875b21910df68a9cd44049a2a1085347d263,112.0,,,2,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601868_20250905_0000,SH601868,robustness,2025-09-05,2026-03-12,2026-03-12,main_board,long,120,0.6033755274261603,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601888_20250623_0007,SH601888,robustness,2025-06-23,2025-11-12,2025-11-12,main_board,long,96,0.5955631399317405,2025-03-14,66.0,,,2025-03-14,-66.0,39d54422e0382716124f281ff126aa4a440be7d7ccf8b8244bb58507fe858abf,-66.0,39d54422e0382716124f281ff126aa4a440be7d7ccf8b8244bb58507fe858abf,66.0,,,4,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601898_20250904_0004,SH601898,robustness,2025-09-04,2026-03-09,2026-03-09,main_board,long,118,0.7846441947565543,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601919_20240329_0000,SH601919,robustness,2024-03-29,2024-06-06,2024-06-06,main_board,medium,44,0.7462340672074159,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601958_20250228_0002,SH601958,robustness,2025-02-28,2025-08-22,2025-08-22,main_board,long,120,0.506763787721124,2024-09-24,101.0,,,2024-09-24,-101.0,f0c043ced5b66d5684c05bfaa293df9f82c43e37e1c6e75addf2d548150327bb,-101.0,f0c043ced5b66d5684c05bfaa293df9f82c43e37e1c6e75addf2d548150327bb,101.0,,,3,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601958_20251023_0003,SH601958,robustness,2025-10-23,2026-03-03,2026-03-03,main_board,long,85,0.984924623115578,2024-09-24,259.0,,,2024-09-24,-259.0,f0c043ced5b66d5684c05bfaa293df9f82c43e37e1c6e75addf2d548150327bb,-259.0,f0c043ced5b66d5684c05bfaa293df9f82c43e37e1c6e75addf2d548150327bb,259.0,,,3,timing_calendar_gap,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH601991_20250926_0004,SH601991,robustness,2025-09-26,2026-03-13,2026-03-13,main_board,long,106,0.5121212121212122,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B3_primary,robustness,low_to_first_50pct,SH603228_20250904_0000,SH603228,robustness,2025-09-04,2025-10-29,2025-10-29,main_board,fast,33,0.6300019712201854,,,,,,,,,,,,,0,no_same_instrument_event,ok
