split,seed_episode_id,instrument_id,step_signal_date,step_offset,added_family_set,added_family_count,step_status,included_in_primary_fresh_count
robustness,f74431f6563b52dd,SH600010,2025-07-24,2,oscillator|range_breakout|volatility_band,3,outside_primary_fresh_window,False
robustness,f74431f6563b52dd,SH600010,2025-07-25,3,oscillator|volume_money,2,same_offset_multi_family_step,True
robustness,4ad22d0ce515d1c4,SH600010,2025-10-13,2,oscillator|pullback_drawdown|volatility_band,3,outside_primary_fresh_window,False
robustness,4ad22d0ce515d1c4,SH600010,2025-10-14,3,oscillator|pullback_drawdown|volatility_band,3,after_observable_failure,False
train,a61d579d0192fec8,SH600011,2018-01-29,6,oscillator|volatility_band,2,same_offset_multi_family_step,True
train,a61d579d0192fec8,SH600011,2018-03-02,25,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
train,a61d579d0192fec8,SH600011,2018-03-05,26,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,a61d579d0192fec8,SH600011,2018-03-06,27,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
train,a61d579d0192fec8,SH600011,2018-03-07,28,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,a61d579d0192fec8,SH600011,2018-03-08,29,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
train,a61d579d0192fec8,SH600011,2018-03-09,30,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
train,9422fe34388b7e55,SH600011,2018-05-04,1,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,outside_primary_fresh_window,False
train,9422fe34388b7e55,SH600011,2018-05-23,14,momentum_rps|price_trend|volatility_band,3,same_offset_multi_family_step,True
train,79ae445beeda8115,SH600011,2018-07-03,1,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,outside_primary_fresh_window,False
train,79ae445beeda8115,SH600011,2018-07-04,2,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
train,79ae445beeda8115,SH600011,2018-07-18,12,oscillator|price_trend|volume_money,3,same_offset_multi_family_step,True
train,41564d07a2857fd3,SH600011,2018-08-27,2,pullback_drawdown|range_breakout,2,outside_primary_fresh_window,False
train,41564d07a2857fd3,SH600011,2018-09-13,15,oscillator|range_breakout,2,same_offset_multi_family_step,True
train,8fdca6d0d70b8408,SH600011,2018-11-06,2,pullback_drawdown|range_breakout,2,outside_primary_fresh_window,False
train,8fdca6d0d70b8408,SH600011,2018-12-03,21,momentum_rps|oscillator,2,same_offset_multi_family_step,True
train,c8bb4361146e45f4,SH600011,2019-02-18,1,pullback_drawdown|volatility_band|volume_money,3,outside_primary_fresh_window,False
train,c8bb4361146e45f4,SH600011,2019-03-05,12,oscillator|price_trend|volatility_band,3,same_offset_multi_family_step,True
train,88d0f2bc8d4161a8,SH600011,2019-05-07,19,price_trend|pullback_drawdown,2,same_offset_multi_family_step,True
train,bd39203307137568,SH600011,2019-08-01,12,momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money,5,same_offset_multi_family_step,True
train,3f9409e7ce1c731b,SH600011,2019-11-21,21,momentum_rps|volatility_band,2,after_observable_failure,False
train,3f9409e7ce1c731b,SH600011,2019-11-22,22,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,3f9409e7ce1c731b,SH600011,2019-11-25,23,momentum_rps|pullback_drawdown|volatility_band,3,after_observable_failure,False
train,8be1400c05f1222a,SH600011,2020-07-03,1,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
train,8be1400c05f1222a,SH600011,2020-07-06,2,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
train,8be1400c05f1222a,SH600011,2020-07-07,3,pullback_drawdown|volatility_band,2,same_offset_multi_family_step,True
train,a168ca31b74959ae,SH600011,2020-08-17,1,oscillator|price_trend|volatility_band,3,outside_primary_fresh_window,False
train,a168ca31b74959ae,SH600011,2020-08-18,2,oscillator|price_trend|volatility_band,3,outside_primary_fresh_window,False
train,a168ca31b74959ae,SH600011,2020-08-19,3,oscillator|price_trend|volatility_band|volume_money,4,same_offset_multi_family_step,True
train,865f533a48a4f47a,SH600011,2020-11-11,6,momentum_rps|range_breakout,2,same_offset_multi_family_step,True
train,a7dfb1c15c0f3320,SH600011,2021-02-22,1,momentum_rps|pullback_drawdown|range_breakout|volatility_band|volume_money,5,outside_primary_fresh_window,False
train,a7dfb1c15c0f3320,SH600011,2021-02-23,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
train,a7dfb1c15c0f3320,SH600011,2021-02-24,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
train,a7dfb1c15c0f3320,SH600011,2021-03-04,9,range_breakout|volume_money,2,same_offset_multi_family_step,True
train,a7dfb1c15c0f3320,SH600011,2021-03-08,11,oscillator|volatility_band,2,same_offset_multi_family_step,True
train,b09da5137f14b01e,SH600011,2021-08-18,5,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
train,93107488d4167012,SH600011,2021-10-27,17,range_breakout|volume_money,2,after_observable_failure,False
train,93107488d4167012,SH600011,2021-10-28,18,oscillator|range_breakout,2,after_observable_failure,False
train,5b65d0a3822c4f80,SH600011,2021-12-01,2,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
validation,bc729fd290bcd253,SH600011,2022-01-20,1,momentum_rps|range_breakout,2,outside_primary_fresh_window,False
validation,bc729fd290bcd253,SH600011,2022-01-21,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
validation,bc729fd290bcd253,SH600011,2022-01-24,3,momentum_rps|pullback_drawdown|range_breakout,3,ambiguous_same_offset,False
validation,bc729fd290bcd253,SH600011,2022-02-09,10,momentum_rps|range_breakout,2,after_observable_failure,False
validation,bc729fd290bcd253,SH600011,2022-02-10,11,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,bc729fd290bcd253,SH600011,2022-02-11,12,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,bc729fd290bcd253,SH600011,2022-02-28,23,momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,after_observable_failure,False
validation,bc729fd290bcd253,SH600011,2022-03-01,24,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,bc729fd290bcd253,SH600011,2022-03-02,25,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,bc729fd290bcd253,SH600011,2022-03-03,26,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,bc729fd290bcd253,SH600011,2022-03-09,30,momentum_rps|pullback_drawdown|range_breakout,3,after_observable_failure,False
validation,ceb2a59f9f1d3898,SH600011,2022-04-22,2,price_trend|pullback_drawdown|range_breakout,3,outside_primary_fresh_window,False
validation,ceb2a59f9f1d3898,SH600011,2022-04-25,3,pullback_drawdown|volume_money,2,after_observable_failure,False
validation,ceb2a59f9f1d3898,SH600011,2022-04-27,5,price_trend|pullback_drawdown|range_breakout|volatility_band,4,after_observable_failure,False
validation,ceb2a59f9f1d3898,SH600011,2022-04-28,6,oscillator|price_trend|pullback_drawdown|range_breakout,4,after_observable_failure,False
validation,ceb2a59f9f1d3898,SH600011,2022-05-11,12,price_trend|pullback_drawdown|range_breakout,3,after_observable_failure,False
validation,ceb2a59f9f1d3898,SH600011,2022-05-31,26,range_breakout|volume_money,2,after_observable_failure,False
validation,ec5142fdb302a04c,SH600011,2022-06-23,2,momentum_rps|pullback_drawdown|range_breakout,3,outside_primary_fresh_window,False
validation,ec5142fdb302a04c,SH600011,2022-06-24,3,momentum_rps|pullback_drawdown|range_breakout,3,same_offset_multi_family_step,True
validation,c68fac5abc4dee09,SH600011,2022-08-15,1,momentum_rps|oscillator|pullback_drawdown|range_breakout,4,outside_primary_fresh_window,False
validation,c68fac5abc4dee09,SH600011,2022-08-16,2,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,5,outside_primary_fresh_window,False
validation,c68fac5abc4dee09,SH600011,2022-08-17,3,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,5,same_offset_multi_family_step,True
validation,3b565744ff5759f0,SH600011,2022-12-28,23,oscillator|volume_money,2,after_observable_failure,False
validation,84649b06b2c7197d,SH600011,2023-02-01,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
validation,84649b06b2c7197d,SH600011,2023-02-02,2,momentum_rps|oscillator|pullback_drawdown,3,outside_primary_fresh_window,False
validation,84649b06b2c7197d,SH600011,2023-02-03,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
validation,8e46061acda9caed,SH600011,2023-03-16,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
validation,8e46061acda9caed,SH600011,2023-04-17,22,pullback_drawdown|volatility_band,2,after_observable_failure,False
validation,8e46061acda9caed,SH600011,2023-04-27,30,pullback_drawdown|volatility_band,2,after_observable_failure,False
validation,3673bbae568de5a4,SH600011,2023-05-29,18,volatility_band|volume_money,2,after_observable_failure,False
validation,a0dfc8bbc8397f5e,SH600011,2023-10-30,1,price_trend|pullback_drawdown,2,outside_primary_fresh_window,False
validation,a0dfc8bbc8397f5e,SH600011,2023-11-01,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
validation,4d2290cb5d3f8a3e,SH600011,2024-01-03,16,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,5,after_observable_failure,False
validation,4d2290cb5d3f8a3e,SH600011,2024-01-04,17,momentum_rps|oscillator|price_trend|pullback_drawdown,4,after_observable_failure,False
validation,4d2290cb5d3f8a3e,SH600011,2024-01-05,18,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,4d2290cb5d3f8a3e,SH600011,2024-01-08,19,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,4d2290cb5d3f8a3e,SH600011,2024-01-09,20,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,56ddef8d06a26702,SH600011,2024-01-26,1,momentum_rps|price_trend|pullback_drawdown,3,outside_primary_fresh_window,False
robustness,56ddef8d06a26702,SH600011,2024-01-29,2,momentum_rps|price_trend|pullback_drawdown,3,outside_primary_fresh_window,False
robustness,ae784dd8a60e064b,SH600011,2024-04-08,4,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,same_offset_multi_family_step,True
robustness,cea751b0eea1604b,SH600011,2024-06-28,21,momentum_rps|price_trend|volatility_band|volume_money,4,same_offset_multi_family_step,True
robustness,44a7d462f2875027,SH600011,2024-09-25,1,oscillator|pullback_drawdown|volume_money,3,outside_primary_fresh_window,False
robustness,44a7d462f2875027,SH600011,2024-09-26,2,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
robustness,44a7d462f2875027,SH600011,2024-09-27,3,pullback_drawdown|volatility_band,2,same_offset_multi_family_step,True
robustness,44a7d462f2875027,SH600011,2024-10-08,5,oscillator|volume_money,2,same_offset_multi_family_step,True
robustness,c9f5e8f75c5b979c,SH600011,2025-05-09,2,range_breakout|volatility_band|volume_money,3,outside_primary_fresh_window,False
robustness,280e1a7639a205b6,SH600011,2025-07-07,3,momentum_rps|pullback_drawdown|range_breakout,3,same_offset_multi_family_step,True
robustness,31f2c189b665ee4f,SH600011,2025-10-29,10,momentum_rps|price_trend|volume_money,3,same_offset_multi_family_step,True
train,6588e5d159f8dc27,SH600015,2017-11-22,1,pullback_drawdown|volume_money,2,outside_primary_fresh_window,False
train,7905b0e80d992885,SH600015,2018-01-10,4,volatility_band|volume_money,2,same_offset_multi_family_step,True
train,9c64bc2a399814c1,SH600015,2018-07-23,1,oscillator|price_trend|pullback_drawdown|volatility_band,4,outside_primary_fresh_window,False
train,9c64bc2a399814c1,SH600015,2018-07-24,2,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
train,9c64bc2a399814c1,SH600015,2018-08-24,25,momentum_rps|volatility_band,2,same_offset_multi_family_step,True
train,b714c4fb325e7292,SH600015,2018-09-21,13,price_trend|pullback_drawdown|volatility_band,3,same_offset_multi_family_step,True
train,b8328207c66a1428,SH600015,2019-06-11,3,range_breakout|volume_money,2,same_offset_multi_family_step,True
train,68576028d6d1db7b,SH600015,2019-10-14,20,oscillator|pullback_drawdown,2,same_offset_multi_family_step,True
train,97559155324fb990,SH600015,2020-07-02,20,oscillator|volatility_band,2,same_offset_multi_family_step,True
train,97559155324fb990,SH600015,2020-07-03,21,price_trend|pullback_drawdown,2,same_offset_multi_family_step,True
train,a2352cd1fd3385a8,SH600015,2020-11-18,24,oscillator|volume_money,2,same_offset_multi_family_step,True
train,a5d16d2e998e3e9c,SH600015,2021-02-01,9,price_trend|volatility_band|volume_money,3,same_offset_multi_family_step,True
train,579d75508a13d46b,SH600015,2021-05-13,4,oscillator|volatility_band,2,same_offset_multi_family_step,True
validation,75ba42adef09f36f,SH600015,2022-03-30,2,oscillator|volatility_band,2,outside_primary_fresh_window,False
validation,75ba42adef09f36f,SH600015,2022-03-31,3,oscillator|volatility_band|volume_money,3,same_offset_multi_family_step,True
validation,35233772d1d81b81,SH600015,2022-06-06,3,oscillator|range_breakout,2,same_offset_multi_family_step,True
validation,b8c8ce96643cfe41,SH600015,2022-07-28,6,range_breakout|volume_money,2,same_offset_multi_family_step,True
validation,0c9f3b116baa6374,SH600015,2022-11-11,4,oscillator|volume_money,2,same_offset_multi_family_step,True
validation,eddf6eafbdfec709,SH600015,2023-01-04,1,oscillator|volume_money,2,outside_primary_fresh_window,False
validation,3c026f0d2f0b0fa6,SH600015,2023-03-01,1,oscillator|volatility_band,2,outside_primary_fresh_window,False
validation,3c026f0d2f0b0fa6,SH600015,2023-03-02,2,oscillator|volatility_band,2,outside_primary_fresh_window,False
validation,3c026f0d2f0b0fa6,SH600015,2023-03-03,3,oscillator|volatility_band|volume_money,3,same_offset_multi_family_step,True
validation,799beb579dfe55b5,SH600015,2023-04-17,2,oscillator|volatility_band|volume_money,3,outside_primary_fresh_window,False
validation,799beb579dfe55b5,SH600015,2023-04-18,3,momentum_rps|oscillator|pullback_drawdown|volatility_band|volume_money,5,same_offset_multi_family_step,True
validation,b6ea6bd9492b11cd,SH600015,2023-07-25,1,oscillator|volume_money,2,outside_primary_fresh_window,False
validation,b6ea6bd9492b11cd,SH600015,2023-07-28,4,volatility_band|volume_money,2,same_offset_multi_family_step,True
validation,b6ea6bd9492b11cd,SH600015,2023-08-28,25,momentum_rps|price_trend,2,same_offset_multi_family_step,True
robustness,d6855eecb8bbd1cd,SH600015,2024-01-26,16,price_trend|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,deeab47bf2518f3f,SH600015,2024-03-26,1,volatility_band|volume_money,2,outside_primary_fresh_window,False
robustness,6eba17fd13576ab0,SH600015,2024-05-17,1,oscillator|volatility_band,2,outside_primary_fresh_window,False
robustness,d9c31bd0fc71f444,SH600015,2024-08-19,1,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,outside_primary_fresh_window,False
robustness,d9c31bd0fc71f444,SH600015,2024-08-20,2,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
robustness,d9c31bd0fc71f444,SH600015,2024-09-24,25,price_trend|volume_money,2,same_offset_multi_family_step,True
robustness,9c95246c2e72344a,SH600015,2024-11-07,20,oscillator|range_breakout,2,after_observable_failure,False
robustness,9c95246c2e72344a,SH600015,2024-11-18,27,price_trend|range_breakout|volume_money,3,after_observable_failure,False
robustness,9c95246c2e72344a,SH600015,2024-11-19,28,momentum_rps|price_trend|range_breakout|volatility_band,4,after_observable_failure,False
robustness,f05cb39ef4baf119,SH600015,2025-03-14,28,momentum_rps|oscillator|price_trend|volatility_band|volume_money,5,after_observable_failure,False
robustness,f05cb39ef4baf119,SH600015,2025-03-17,29,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,after_observable_failure,False
robustness,f05cb39ef4baf119,SH600015,2025-03-18,30,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,f0dd0655561fb7e7,SH600015,2025-06-23,14,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,same_offset_multi_family_step,True
train,eb8565f76d3e9376,SH600016,2017-10-31,15,oscillator|volatility_band,2,same_offset_multi_family_step,True
train,8b3f0b4036aa5976,SH600016,2018-01-08,1,oscillator|volatility_band,2,outside_primary_fresh_window,False
train,8b3f0b4036aa5976,SH600016,2018-01-10,3,volatility_band|volume_money,2,same_offset_multi_family_step,True
train,1049444d6623c3bd,SH600016,2018-09-21,20,price_trend|pullback_drawdown|volatility_band,3,same_offset_multi_family_step,True
