split,offset,fresh_family_id,kth_fresh_step_index,at_risk_episode_count,fresh_event_count,fresh_hazard_rate,failed_before_offset_count,censored_before_offset_count
robustness,27,volatility_band,4plus,1092,1,0.0009157509157509158,1022,10
robustness,27,volume_money,1,956,1,0.0010460251046025104,871,12
robustness,27,volume_money,2,956,2,0.0020920502092050207,871,12
robustness,27,volume_money,3,956,4,0.0041841004184100415,871,12
robustness,28,momentum_rps,2,1186,1,0.0008431703204047217,1032,8
robustness,28,momentum_rps,3,1186,3,0.002529510961214165,1032,8
robustness,28,momentum_rps,4plus,1186,6,0.00505902192242833,1032,8
robustness,28,oscillator,1,1140,3,0.002631578947368421,1109,11
robustness,28,oscillator,2,1140,3,0.002631578947368421,1109,11
robustness,28,oscillator,3,1140,2,0.0017543859649122807,1109,11
robustness,28,oscillator,4plus,1140,2,0.0017543859649122807,1109,11
robustness,28,price_trend,1,1142,1,0.0008756567425569177,974,9
robustness,28,price_trend,2,1142,2,0.0017513134851138354,974,9
robustness,28,price_trend,3,1142,1,0.0008756567425569177,974,9
robustness,28,price_trend,4plus,1142,1,0.0008756567425569177,974,9
robustness,28,pullback_drawdown,2,1162,2,0.0017211703958691911,1005,7
robustness,28,pullback_drawdown,3,1162,3,0.0025817555938037868,1005,7
robustness,28,pullback_drawdown,4plus,1162,2,0.0017211703958691911,1005,7
robustness,28,range_breakout,none,285,0,0.0,288,1
robustness,28,volatility_band,1,1075,3,0.0027906976744186047,1039,10
robustness,28,volatility_band,2,1075,4,0.0037209302325581397,1039,10
robustness,28,volatility_band,3,1075,2,0.0018604651162790699,1039,10
robustness,28,volume_money,1,939,3,0.003194888178913738,888,12
robustness,28,volume_money,3,939,4,0.004259850905218318,888,12
robustness,28,volume_money,4plus,939,1,0.0010649627263045794,888,12
robustness,29,momentum_rps,1,1170,1,0.0008547008547008547,1048,8
robustness,29,momentum_rps,2,1170,3,0.002564102564102564,1048,8
robustness,29,momentum_rps,3,1170,3,0.002564102564102564,1048,8
robustness,29,momentum_rps,4plus,1170,2,0.0017094017094017094,1048,8
robustness,29,oscillator,1,1121,2,0.001784121320249777,1128,11
robustness,29,oscillator,2,1121,2,0.001784121320249777,1128,11
robustness,29,oscillator,3,1121,3,0.0026761819803746653,1128,11
robustness,29,oscillator,4plus,1121,1,0.0008920606601248885,1128,11
robustness,29,price_trend,3,1123,1,0.0008904719501335708,993,9
robustness,29,price_trend,4plus,1123,2,0.0017809439002671415,993,9
robustness,29,pullback_drawdown,2,1142,3,0.002626970227670753,1025,7
robustness,29,pullback_drawdown,3,1142,1,0.0008756567425569177,1025,7
robustness,29,pullback_drawdown,4plus,1142,1,0.0008756567425569177,1025,7
robustness,29,range_breakout,none,280,0,0.0,293,1
robustness,29,volatility_band,2,1057,3,0.002838221381267739,1057,10
robustness,29,volatility_band,4plus,1057,1,0.000946073793755913,1057,10
robustness,29,volume_money,1,923,2,0.0021668472372697724,904,12
robustness,29,volume_money,2,923,1,0.0010834236186348862,904,12
robustness,29,volume_money,3,923,1,0.0010834236186348862,904,12
robustness,29,volume_money,4plus,923,2,0.0021668472372697724,904,12
robustness,30,momentum_rps,2,1159,5,0.004314063848144953,1059,8
robustness,30,momentum_rps,3,1159,1,0.0008628127696289905,1059,8
robustness,30,oscillator,1,1110,1,0.0009009009009009009,1139,11
robustness,30,oscillator,2,1110,4,0.0036036036036036037,1139,11
robustness,30,oscillator,3,1110,1,0.0009009009009009009,1139,11
robustness,30,oscillator,4plus,1110,1,0.0009009009009009009,1139,11
robustness,30,price_trend,2,1114,4,0.003590664272890485,1002,9
robustness,30,price_trend,3,1114,3,0.0026929982046678637,1002,9
robustness,30,price_trend,4plus,1114,2,0.0017953321364452424,1002,9
robustness,30,pullback_drawdown,2,1136,3,0.002640845070422535,1031,7
robustness,30,range_breakout,none,277,0,0.0,296,1
robustness,30,volatility_band,2,1048,2,0.0019083969465648854,1066,10
robustness,30,volatility_band,3,1048,2,0.0019083969465648854,1066,10
robustness,30,volatility_band,4plus,1048,1,0.0009541984732824427,1066,10
robustness,30,volume_money,1,915,1,0.001092896174863388,912,12
robustness,30,volume_money,2,915,3,0.003278688524590164,912,12
robustness,30,volume_money,3,915,1,0.001092896174863388,912,12
all,3,momentum_rps,1,6619,1441,0.21770660220577126,1107,11
all,3,oscillator,1,7040,731,0.10383522727272727,1561,15
all,3,price_trend,1,6283,697,0.11093426706987108,1003,9
all,3,pullback_drawdown,1,6517,2070,0.3176308117231855,1109,8
all,3,range_breakout,1,1931,590,0.30554117037804246,581,1
all,3,volatility_band,1,6612,755,0.11418632788868724,1385,14
all,3,volume_money,1,5342,395,0.07394234369150131,1305,17
all,4,momentum_rps,1,6318,200,0.03165558721114277,1408,11
all,4,momentum_rps,2,6318,155,0.024533080088635643,1408,11
all,4,oscillator,1,6679,183,0.027399311274142836,1922,15
all,4,oscillator,2,6679,149,0.022308728851624493,1922,15
all,4,price_trend,1,6018,122,0.020272515785975408,1268,9
all,4,price_trend,2,6018,102,0.01694915254237288,1268,9
all,4,pullback_drawdown,1,6244,249,0.039878283151825754,1382,8
all,4,pullback_drawdown,2,6244,73,0.011691223574631647,1382,8
all,4,range_breakout,1,1818,177,0.09735973597359736,694,1
all,4,range_breakout,2,1818,100,0.05500550055005501,694,1
all,4,volatility_band,1,6284,236,0.037555697008274984,1713,14
all,4,volatility_band,2,6284,211,0.03357733927434755,1713,14
all,4,volume_money,1,5064,233,0.046011058451816744,1583,17
all,4,volume_money,2,5064,100,0.019747235387045814,1583,17
all,5,momentum_rps,1,6026,32,0.005310321938267508,1700,11
all,5,momentum_rps,2,6026,54,0.008961168270826419,1700,11
all,5,momentum_rps,3,6026,9,0.0014935280451377365,1700,11
all,5,oscillator,1,6338,124,0.019564531397917324,2263,15
all,5,oscillator,2,6338,105,0.01656674029662354,2263,15
all,5,oscillator,3,6338,18,0.002840012622278321,2263,15
all,5,price_trend,1,5753,79,0.013731965930818704,1533,9
all,5,price_trend,2,5753,95,0.016513123587693378,1533,9
all,5,price_trend,3,5753,29,0.005040848253085347,1533,9
all,5,pullback_drawdown,1,5953,76,0.012766672266084328,1673,8
all,5,pullback_drawdown,2,5953,49,0.008231143961028054,1673,8
all,5,pullback_drawdown,3,5953,4,0.0006719301192675962,1673,8
all,5,range_breakout,1,1705,97,0.05689149560117302,807,1
all,5,range_breakout,2,1705,47,0.02756598240469208,807,1
all,5,range_breakout,3,1705,4,0.002346041055718475,807,1
all,5,volatility_band,1,5960,135,0.022651006711409395,2037,14
all,5,volatility_band,2,5960,130,0.02181208053691275,2037,14
all,5,volatility_band,3,5960,33,0.0055369127516778525,2037,14
all,5,volume_money,1,4801,150,0.03124349093938763,1846,17
all,5,volume_money,2,4801,74,0.015413455530097896,1846,17
all,5,volume_money,3,4801,14,0.0029160591543428453,1846,17
all,6,momentum_rps,1,5793,30,0.005178663904712584,1933,12
all,6,momentum_rps,2,5793,54,0.009321595028482652,1933,12
all,6,momentum_rps,3,5793,21,0.0036250647332988087,1933,12
all,6,oscillator,1,6069,116,0.019113527764046796,2532,16
all,6,oscillator,2,6069,94,0.015488548360520679,2532,16
all,6,oscillator,3,6069,11,0.001812489701763058,2532,16
all,6,oscillator,4plus,6069,2,0.00032954358213873783,2532,16
all,6,price_trend,1,5543,67,0.01208731733718203,1743,10
all,6,price_trend,2,5543,69,0.012448132780082987,1743,10
all,6,price_trend,3,5543,21,0.0037885621504600395,1743,10
all,6,price_trend,4plus,5543,1,0.00018040772145047808,1743,10
all,6,pullback_drawdown,1,5726,69,0.012050296891372686,1900,9
all,6,pullback_drawdown,2,5726,52,0.009081383164512749,1900,9
all,6,pullback_drawdown,3,5726,10,0.0017464198393293748,1900,9
all,6,range_breakout,1,1628,68,0.04176904176904177,884,1
all,6,range_breakout,2,1628,34,0.020884520884520884,884,1
all,6,range_breakout,3,1628,1,0.0006142506142506142,884,1
all,6,volatility_band,1,5699,116,0.020354448148798034,2298,15
all,6,volatility_band,2,5699,103,0.01807334620108791,2298,15
all,6,volatility_band,3,5699,23,0.00403579575364099,2298,15
all,6,volatility_band,4plus,5699,2,0.00035093876118617303,2298,15
all,6,volume_money,1,4606,147,0.031914893617021274,2041,18
all,6,volume_money,2,4606,67,0.014546244029526704,2041,18
all,6,volume_money,3,4606,18,0.0039079461571862786,2041,18
all,6,volume_money,4plus,4606,3,0.0006513243595310464,2041,18
all,7,momentum_rps,1,5560,38,0.006834532374100719,2166,12
all,7,momentum_rps,2,5560,61,0.010971223021582734,2166,12
all,7,momentum_rps,3,5560,25,0.0044964028776978415,2166,12
all,7,momentum_rps,4plus,5560,4,0.0007194244604316547,2166,12
all,7,oscillator,1,5803,107,0.018438738583491297,2798,16
all,7,oscillator,2,5803,91,0.015681544028950542,2798,16
all,7,oscillator,3,5803,29,0.004997415130105118,2798,16
all,7,oscillator,4plus,5803,4,0.0006892986386351886,2798,16
all,7,price_trend,1,5322,63,0.011837655016910935,1964,10
all,7,price_trend,2,5322,60,0.011273957158962795,1964,10
all,7,price_trend,3,5322,19,0.003570086433671552,1964,10
all,7,price_trend,4plus,5322,4,0.000751597143930853,1964,10
all,7,pullback_drawdown,1,5493,42,0.007646095030038231,2133,9
all,7,pullback_drawdown,2,5493,50,0.009102494083378846,2133,9
all,7,pullback_drawdown,3,5493,9,0.0016384489350081922,2133,9
all,7,pullback_drawdown,4plus,5493,2,0.0003640997633351538,2133,9
all,7,range_breakout,1,1551,42,0.027079303675048357,961,1
all,7,range_breakout,2,1551,13,0.008381689232753063,961,1
all,7,range_breakout,3,1551,1,0.0006447453255963894,961,1
all,7,volatility_band,1,5445,80,0.014692378328741965,2552,15
all,7,volatility_band,2,5445,101,0.01854912764003673,2552,15
all,7,volatility_band,3,5445,20,0.0036730945821854912,2552,15
all,7,volatility_band,4plus,5445,4,0.0007346189164370982,2552,15
all,7,volume_money,1,4414,149,0.033756230176710464,2233,18
all,7,volume_money,2,4414,70,0.0158586316266425,2233,18
all,7,volume_money,3,4414,20,0.004531037607612143,2233,18
all,7,volume_money,4plus,4414,2,0.00045310376076121433,2233,18
all,8,momentum_rps,1,5342,27,0.005054286783976039,2384,12
all,8,momentum_rps,2,5342,57,0.01067016098839386,2384,12
all,8,momentum_rps,3,5342,33,0.006177461624859603,2384,12
all,8,momentum_rps,4plus,5342,2,0.00037439161362785476,2384,12
all,8,oscillator,1,5560,74,0.013309352517985611,3041,16
all,8,oscillator,2,5560,90,0.01618705035971223,3041,16
all,8,oscillator,3,5560,33,0.005935251798561151,3041,16
all,8,oscillator,4plus,5560,6,0.001079136690647482,3041,16
all,8,price_trend,1,5108,40,0.007830853563038372,2178,10
all,8,price_trend,2,5108,48,0.009397024275646046,2178,10
all,8,price_trend,3,5108,17,0.0033281127642913076,2178,10
all,8,pullback_drawdown,1,5294,21,0.003966754816773706,2332,9
all,8,pullback_drawdown,2,5294,57,0.010766905931242916,2332,9
all,8,pullback_drawdown,3,5294,13,0.002455610124669437,2332,9
all,8,pullback_drawdown,4plus,5294,1,0.00018889308651303362,2332,9
all,8,range_breakout,1,1483,43,0.02899527983816588,1029,1
all,8,range_breakout,2,1483,13,0.008766014834794335,1029,1
all,8,range_breakout,3,1483,1,0.0006743088334457181,1029,1
all,8,volatility_band,1,5212,59,0.011320030698388335,2785,15
all,8,volatility_band,2,5212,80,0.015349194167306216,2785,15
all,8,volatility_band,3,5212,25,0.004796623177283192,2785,15
all,8,volatility_band,4plus,5212,1,0.0001918649270913277,2785,15
all,8,volume_money,1,4223,117,0.027705422685294814,2424,18
all,8,volume_money,2,4223,75,0.017759886336727444,2424,18
all,8,volume_money,3,4223,28,0.006630357565711579,2424,18
all,8,volume_money,4plus,4223,3,0.0007103954534690978,2424,18
all,9,momentum_rps,1,5157,24,0.004653868528214078,2569,12
all,9,momentum_rps,2,5157,55,0.010665115377157261,2569,12
all,9,momentum_rps,3,5157,22,0.0042660461508629045,2569,12
all,9,momentum_rps,4plus,5157,4,0.0007756447547023463,2569,12
all,9,oscillator,1,5356,75,0.014002987303958178,3245,16
all,9,oscillator,2,5356,108,0.020164301717699777,3245,16
all,9,oscillator,3,5356,41,0.0076549663928304704,3245,16
all,9,oscillator,4plus,5356,5,0.0009335324869305452,3245,16
all,9,price_trend,1,4937,54,0.010937816487745595,2349,10
all,9,price_trend,2,4937,52,0.010532712173384647,2349,10
all,9,price_trend,3,4937,19,0.0038484909864290053,2349,10
all,9,price_trend,4plus,4937,4,0.0008102086287218959,2349,10
all,9,pullback_drawdown,1,5110,18,0.0035225048923679062,2516,9
all,9,pullback_drawdown,2,5110,70,0.0136986301369863,2516,9
all,9,pullback_drawdown,3,5110,11,0.002152641878669276,2516,9
all,9,pullback_drawdown,4plus,5110,1,0.00019569471624266145,2516,9
all,9,range_breakout,1,1424,31,0.021769662921348316,1088,1
all,9,range_breakout,2,1424,12,0.008426966292134831,1088,1
all,9,range_breakout,3,1424,1,0.0007022471910112359,1088,1
all,9,volatility_band,1,5035,33,0.006554121151936445,2962,15
all,9,volatility_band,2,5035,52,0.010327706057596822,2962,15
all,9,volatility_band,3,5035,12,0.0023833167825223437,2962,15
all,9,volatility_band,4plus,5035,3,0.0005958291956305859,2962,15
all,9,volume_money,1,4058,135,0.03326761951700345,2589,18
all,9,volume_money,2,4058,62,0.015278462296697881,2589,18
all,9,volume_money,3,4058,16,0.003942828979793002,2589,18
all,9,volume_money,4plus,4058,6,0.0014785608674223755,2589,18
all,10,momentum_rps,1,5002,21,0.004198320671731308,2724,12
all,10,momentum_rps,2,5002,43,0.00859656137544982,2724,12
all,10,momentum_rps,3,5002,23,0.004598160735705718,2724,12
all,10,momentum_rps,4plus,5002,4,0.0007996801279488205,2724,12
all,10,oscillator,1,5169,59,0.011414200038692203,3432,16
all,10,oscillator,2,5169,96,0.01857225769007545,3432,16
all,10,oscillator,3,5169,32,0.006190752563358483,3432,16
all,10,oscillator,4plus,5169,9,0.0017411491584445734,3432,16
all,10,price_trend,1,4778,33,0.006906655504395145,2508,10
all,10,price_trend,2,4778,47,0.009836751778987024,2508,10
all,10,price_trend,3,4778,18,0.0037672666387609877,2508,10
all,10,price_trend,4plus,4778,3,0.0006278777731268313,2508,10
all,10,pullback_drawdown,1,4951,29,0.005857402544940416,2675,9
all,10,pullback_drawdown,2,4951,51,0.010300949303171077,2675,9
all,10,pullback_drawdown,3,4951,12,0.002423752777216724,2675,9
all,10,pullback_drawdown,4plus,4951,1,0.00020197939810139365,2675,9
all,10,range_breakout,1,1377,15,0.010893246187363835,1135,1
all,10,range_breakout,2,1377,8,0.005809731299927378,1135,1
all,10,volatility_band,1,4856,41,0.00844316309719934,3141,15
all,10,volatility_band,2,4856,67,0.013797364085667216,3141,15
all,10,volatility_band,3,4856,24,0.004942339373970346,3141,15
all,10,volatility_band,4plus,4856,7,0.001441515650741351,3141,15
all,10,volume_money,1,3924,76,0.019367991845056064,2723,18
all,10,volume_money,2,3924,57,0.01452599388379205,2723,18
all,10,volume_money,3,3924,21,0.005351681957186544,2723,18
all,10,volume_money,4plus,3924,6,0.0015290519877675841,2723,18
all,11,momentum_rps,1,4863,12,0.0024676125848241827,2863,12
all,11,momentum_rps,2,4863,31,0.006374665844129138,2863,12
all,11,momentum_rps,3,4863,23,0.004729590787579683,2863,12
all,11,momentum_rps,4plus,4863,4,0.0008225375282747275,2863,12
all,11,oscillator,1,5026,53,0.01054516514126542,3575,16
all,11,oscillator,2,5026,70,0.013927576601671309,3575,16
all,11,oscillator,3,5026,32,0.006366892160764027,3575,16
all,11,oscillator,4plus,5026,3,0.0005968961400716276,3575,16
all,11,price_trend,1,4644,19,0.00409130060292851,2642,10
all,11,price_trend,2,4644,35,0.007536606373815676,2642,10
all,11,price_trend,3,4644,22,0.004737295434969853,2642,10
all,11,price_trend,4plus,4644,8,0.0017226528854435831,2642,10
all,11,pullback_drawdown,1,4824,8,0.001658374792703151,2802,9
all,11,pullback_drawdown,2,4824,33,0.006840796019900498,2802,9
all,11,pullback_drawdown,3,4824,17,0.0035240464344941957,2802,9
all,11,pullback_drawdown,4plus,4824,5,0.0010364842454394694,2802,9
all,11,range_breakout,1,1333,23,0.0172543135783946,1179,1
all,11,range_breakout,2,1333,5,0.0037509377344336083,1179,1
all,11,range_breakout,3,1333,1,0.0007501875468867217,1179,1
all,11,volatility_band,1,4726,34,0.007194244604316547,3271,15
all,11,volatility_band,2,4726,50,0.010579771476936098,3271,15
all,11,volatility_band,3,4726,30,0.006347862886161659,3271,15
all,11,volatility_band,4plus,4726,6,0.0012695725772323319,3271,15
all,11,volume_money,1,3815,58,0.015203145478374836,2832,18
all,11,volume_money,2,3815,52,0.01363040629095675,2832,18
all,11,volume_money,3,3815,19,0.004980340760157274,2832,18
all,11,volume_money,4plus,3815,3,0.0007863695937090433,2832,18
all,12,momentum_rps,1,4723,15,0.0031759474910014822,3003,12
all,12,momentum_rps,2,4723,27,0.005716705483802668,3003,12
all,12,momentum_rps,3,4723,20,0.004234596654668642,3003,12
all,12,momentum_rps,4plus,4723,5,0.0010586491636671606,3003,12
all,12,oscillator,1,4874,37,0.007591300779647107,3727,16
all,12,oscillator,2,4874,55,0.011284366023799754,3727,16
all,12,oscillator,3,4874,27,0.00553959786622897,3727,16
all,12,oscillator,4plus,4874,9,0.0018465326220763233,3727,16
all,12,price_trend,1,4515,21,0.004651162790697674,2771,10
all,12,price_trend,2,4515,32,0.0070874861572535995,2771,10
all,12,price_trend,3,4515,17,0.0037652270210409744,2771,10
all,12,price_trend,4plus,4515,8,0.0017718715393133999,2771,10
all,12,pullback_drawdown,1,4688,13,0.002773037542662116,2938,9
all,12,pullback_drawdown,2,4688,35,0.0074658703071672355,2938,9
all,12,pullback_drawdown,3,4688,13,0.002773037542662116,2938,9
all,12,pullback_drawdown,4plus,4688,1,0.00021331058020477816,2938,9
all,12,range_breakout,1,1297,15,0.01156515034695451,1215,1
all,12,range_breakout,2,1297,3,0.002313030069390902,1215,1
all,12,range_breakout,3,1297,3,0.002313030069390902,1215,1
all,12,volatility_band,1,4581,24,0.005239030779305829,3416,15
all,12,volatility_band,2,4581,37,0.008076839118096486,3416,15
all,12,volatility_band,3,4581,23,0.005020737830168085,3416,15
all,12,volatility_band,4plus,4581,9,0.0019646365422396855,3416,15
all,12,volume_money,1,3706,69,0.0186184565569347,2941,18
all,12,volume_money,2,3706,45,0.012142471667566108,2941,18
all,12,volume_money,3,3706,11,0.0029681597409606042,2941,18
all,12,volume_money,4plus,3706,4,0.0010793308148947653,2941,18
all,13,momentum_rps,1,4582,16,0.003491924923614142,3144,12
all,13,momentum_rps,2,4582,23,0.00501964207769533,3144,12
all,13,momentum_rps,3,4582,16,0.003491924923614142,3144,12
all,13,momentum_rps,4plus,4582,10,0.002182453077258839,3144,12
all,13,oscillator,1,4714,41,0.008697496817988969,3887,16
all,13,oscillator,2,4714,55,0.011667373780229105,3887,16
all,13,oscillator,3,4714,27,0.0057276198557488335,3887,16
all,13,oscillator,4plus,4714,6,0.0012728044123886295,3887,16
all,13,price_trend,1,4382,20,0.004564125969876769,2904,10
all,13,price_trend,2,4382,21,0.004792332268370607,2904,10
all,13,price_trend,3,4382,18,0.004107713372889092,2904,10
all,13,price_trend,4plus,4382,8,0.0018256503879507074,2904,10
all,13,pullback_drawdown,1,4558,18,0.003949100482667837,3068,9
all,13,pullback_drawdown,2,4558,26,0.005704256252742431,3068,9
all,13,pullback_drawdown,3,4558,16,0.0035103115401491883,3068,9
all,13,pullback_drawdown,4plus,4558,2,0.00043878894251864854,3068,9
all,13,range_breakout,1,1249,12,0.009607686148919135,1263,1
all,13,range_breakout,2,1249,2,0.0016012810248198558,1263,1
all,13,volatility_band,1,4438,34,0.0076611086074808476,3559,15
all,13,volatility_band,2,4438,34,0.0076611086074808476,3559,15
all,13,volatility_band,3,4438,20,0.004506534474988734,3559,15
all,13,volatility_band,4plus,4438,3,0.0006759801712483101,3559,15
all,13,volume_money,1,3576,49,0.013702460850111857,3071,18
all,13,volume_money,2,3576,36,0.010067114093959731,3071,18
all,13,volume_money,3,3576,18,0.0050335570469798654,3071,18
all,13,volume_money,4plus,3576,3,0.0008389261744966443,3071,18
all,14,momentum_rps,1,4440,8,0.0018018018018018018,3286,12
all,14,momentum_rps,2,4440,27,0.006081081081081081,3286,12
all,14,momentum_rps,3,4440,14,0.003153153153153153,3286,12
all,14,momentum_rps,4plus,4440,4,0.0009009009009009009,3286,12
all,14,oscillator,1,4563,39,0.008547008547008548,4038,16
all,14,oscillator,2,4563,65,0.014245014245014245,4038,16
all,14,oscillator,3,4563,19,0.0041639272408503175,4038,16
all,14,oscillator,4plus,4563,4,0.0008766162612316459,4038,16
all,14,price_trend,1,4243,15,0.003535234503888758,3043,10
all,14,price_trend,2,4243,31,0.0073061513080367665,3043,10
all,14,price_trend,3,4243,19,0.00447796370492576,3043,10
all,14,price_trend,4plus,4243,10,0.0023568230025925053,3043,10
all,14,pullback_drawdown,1,4419,10,0.0022629554197782305,3207,9
all,14,pullback_drawdown,2,4419,25,0.005657388549445576,3207,9
all,14,pullback_drawdown,3,4419,12,0.0027155465037338763,3207,9
all,14,pullback_drawdown,4plus,4419,6,0.0013577732518669382,3207,9
all,14,range_breakout,1,1206,10,0.008291873963515755,1306,1
all,14,range_breakout,2,1206,3,0.0024875621890547263,1306,1
all,14,range_breakout,3,1206,1,0.0008291873963515755,1306,1
all,14,volatility_band,1,4291,22,0.005127010020974132,3706,15
all,14,volatility_band,2,4291,35,0.008156606851549755,3706,15
all,14,volatility_band,3,4291,18,0.004194826380797017,3706,15
all,14,volatility_band,4plus,4291,6,0.0013982754602656724,3706,15
all,14,volume_money,1,3477,35,0.01006614897900489,3170,18
all,14,volume_money,2,3477,47,0.013517400057520852,3170,18
all,14,volume_money,3,3477,11,0.0031636468219729654,3170,18
all,14,volume_money,4plus,3477,4,0.0011504170261719873,3170,18
all,15,momentum_rps,1,4318,4,0.0009263547938860583,3408,12
all,15,momentum_rps,2,4318,16,0.0037054191755442334,3408,12
all,15,momentum_rps,3,4318,18,0.0041685965724872626,3408,12
all,15,momentum_rps,4plus,4318,10,0.002315886984715146,3408,12
all,15,oscillator,1,4443,20,0.004501462975467027,4158,16
all,15,oscillator,2,4443,56,0.012604096331307674,4158,16
all,15,oscillator,3,4443,27,0.006076975016880486,4158,16
all,15,oscillator,4plus,4443,4,0.0009002925950934053,4158,16
all,15,price_trend,1,4129,9,0.0021797045289416324,3157,10
all,15,price_trend,2,4129,28,0.006781302978929523,3157,10
all,15,price_trend,3,4129,26,0.006296924194720271,3157,10
all,15,price_trend,4plus,4129,7,0.0016953257447323807,3157,10
all,15,pullback_drawdown,1,4289,7,0.0016320820704126837,3337,9
all,15,pullback_drawdown,2,4289,18,0.004196782466775472,3337,9
all,15,pullback_drawdown,3,4289,20,0.004663091629750525,3337,9
all,15,pullback_drawdown,4plus,4289,3,0.0006994637444625787,3337,9
all,15,range_breakout,1,1170,11,0.009401709401709401,1342,1
all,15,range_breakout,2,1170,4,0.003418803418803419,1342,1
all,15,range_breakout,3,1170,1,0.0008547008547008547,1342,1
all,15,volatility_band,1,4166,18,0.0043206913106096975,3831,15
all,15,volatility_band,2,4166,32,0.007681228996639462,3831,15
all,15,volatility_band,3,4166,30,0.007201152184349496,3831,15
all,15,volatility_band,4plus,4166,9,0.0021603456553048487,3831,15
all,15,volume_money,1,3389,30,0.00885216878135143,3258,18
all,15,volume_money,2,3389,39,0.01150781941575686,3258,18
all,15,volume_money,3,3389,12,0.0035408675125405725,3258,18
all,15,volume_money,4plus,3389,2,0.0005901445854234287,3258,18
all,16,momentum_rps,1,4216,1,0.00023719165085388995,3510,12
all,16,momentum_rps,2,4216,16,0.003795066413662239,3510,12
all,16,momentum_rps,3,4216,12,0.0028462998102466793,3510,12
all,16,momentum_rps,4plus,4216,7,0.0016603415559772296,3510,12
all,16,oscillator,1,4329,30,0.00693000693000693,4272,16
all,16,oscillator,2,4329,37,0.008547008547008548,4272,16
all,16,oscillator,3,4329,11,0.002541002541002541,4272,16
all,16,oscillator,4plus,4329,3,0.000693000693000693,4272,16
all,16,price_trend,1,4038,7,0.001733531451213472,3248,10
all,16,price_trend,2,4038,20,0.004952947003467063,3248,10
all,16,price_trend,3,4038,11,0.0027241208519068845,3248,10
all,16,price_trend,4plus,4038,10,0.0024764735017335313,3248,10
all,16,pullback_drawdown,1,4181,6,0.0014350633819660368,3445,9
all,16,pullback_drawdown,2,4181,13,0.0031093039942597465,3445,9
all,16,pullback_drawdown,3,4181,14,0.0033484812245874193,3445,9
all,16,pullback_drawdown,4plus,4181,3,0.0007175316909830184,3445,9
all,16,range_breakout,1,1144,11,0.009615384615384616,1368,1
all,16,range_breakout,2,1144,3,0.0026223776223776225,1368,1
all,16,range_breakout,3,1144,2,0.0017482517482517483,1368,1
all,16,volatility_band,1,4069,17,0.004177930695502581,3928,15
all,16,volatility_band,2,4069,22,0.005406733841238634,3928,15
all,16,volatility_band,3,4069,18,0.004423691324649791,3928,15
all,16,volatility_band,4plus,4069,7,0.0017203244040304743,3928,15
all,16,volume_money,1,3309,20,0.0060441220912662436,3338,18
all,16,volume_money,2,3309,28,0.008461770927772741,3338,18
all,16,volume_money,3,3309,9,0.0027198549410698096,3338,18
all,16,volume_money,4plus,3309,3,0.0009066183136899365,3338,18
all,17,momentum_rps,1,4115,1,0.00024301336573511544,3611,12
all,17,momentum_rps,2,4115,19,0.004617253948967193,3611,12
all,17,momentum_rps,3,4115,9,0.002187120291616039,3611,12
all,17,momentum_rps,4plus,4115,7,0.001701093560145808,3611,12
all,17,oscillator,1,4223,15,0.003551977267345489,4378,16
all,17,oscillator,2,4223,40,0.00947193937958797,4378,16
all,17,oscillator,3,4223,15,0.003551977267345489,4378,16
all,17,oscillator,4plus,4223,8,0.001894387875917594,4378,16
all,17,price_trend,1,3940,4,0.0010152284263959391,3346,10
all,17,price_trend,2,3940,20,0.005076142131979695,3346,10
all,17,price_trend,3,3940,6,0.0015228426395939086,3346,10
all,17,price_trend,4plus,3940,8,0.0020304568527918783,3346,10
all,17,pullback_drawdown,1,4084,2,0.0004897159647404506,3542,9
all,17,pullback_drawdown,2,4084,21,0.00514201762977473,3542,9
all,17,pullback_drawdown,3,4084,11,0.0026934378060724778,3542,9
all,17,pullback_drawdown,4plus,4084,4,0.0009794319294809011,3542,9
all,17,range_breakout,1,1115,6,0.0053811659192825115,1397,1
all,17,range_breakout,2,1115,2,0.0017937219730941704,1397,1
all,17,volatility_band,1,3972,11,0.0027693856998992953,4025,15
all,17,volatility_band,2,3972,29,0.00730110775427996,4025,15
all,17,volatility_band,3,3972,9,0.0022658610271903325,4025,15
all,17,volatility_band,4plus,3972,6,0.0015105740181268882,4025,15
all,17,volume_money,1,3239,25,0.007718431614695894,3408,18
all,17,volume_money,2,3239,33,0.01018832973139858,3408,18
all,17,volume_money,3,3239,13,0.004013584439641865,3408,18
all,17,volume_money,4plus,3239,3,0.0009262117937635072,3408,18
all,18,momentum_rps,1,4021,3,0.0007460830639144492,3705,12
all,18,momentum_rps,2,4021,10,0.002486943546381497,3705,12
all,18,momentum_rps,3,4021,15,0.0037304153195722458,3705,12
all,18,momentum_rps,4plus,4021,7,0.001740860482467048,3705,12
all,18,oscillator,1,4133,17,0.004113234938301476,4468,16
all,18,oscillator,2,4133,39,0.009436244858456327,4468,16
all,18,oscillator,3,4133,14,0.003387369949189451,4468,16
all,18,oscillator,4plus,4133,6,0.0014517299782240503,4468,16
all,18,price_trend,1,3856,3,0.0007780082987551867,3430,10
all,18,price_trend,2,3856,25,0.006483402489626556,3430,10
all,18,price_trend,3,3856,14,0.0036307053941908715,3430,10
all,18,price_trend,4plus,3856,7,0.0018153526970954357,3430,10
