winner_episode_id,instrument,winner_label_id,split,lifecycle_stage_id,retrospective_stage_date,observable_signal_date,observable_anchor_candidate,days_to_first_50pct_target,days_from_observable_start,stage_extraction_rule_id,stage_extraction_rule_hash,winner_start_anchor_status,anchor_family_id,anchor_window_measure,eligible_for_primary_gate
EP3_WINNER_3052892c92e5,SH600519,winner_100h240,train,confirmation_anchor,2020-08-28,2020-08-28,True,83.0,34,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,34.0,True
EP3_WINNER_3052892c92e5,SH600519,winner_100h240,train,failure_lookalike,2020-08-17,2020-08-17,False,117.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,25.0,True
EP3_WINNER_a95542cae83c,SH600547,winner_100h240,train,first_acceleration,2019-06-20,2019-06-20,False,47.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_a95542cae83c,SH600547,winner_100h240,train,confirmation_anchor,2019-06-25,2019-06-25,True,44.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_a95542cae83c,SH600547,winner_100h240,train,failure_lookalike,2019-06-25,2019-06-25,False,47.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_218392280a0d,SH600547,winner_100h240,train,first_acceleration,2019-06-20,2019-06-20,False,38.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_218392280a0d,SH600547,winner_100h240,train,confirmation_anchor,2019-06-25,2019-06-25,True,35.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_218392280a0d,SH600547,winner_100h240,train,failure_lookalike,2019-06-25,2019-06-25,False,38.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_241f174fa232,SH600547,winner_100h240,train,first_acceleration,2019-06-20,2019-06-20,False,51.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_241f174fa232,SH600547,winner_100h240,train,confirmation_anchor,2019-06-25,2019-06-25,True,48.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_241f174fa232,SH600547,winner_100h240,train,failure_lookalike,2019-06-25,2019-06-25,False,51.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_8a68de58b647,SH600547,winner_100h240,robustness,first_acceleration,2025-09-01,2025-09-01,False,25.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_8a68de58b647,SH600547,winner_100h240,robustness,confirmation_anchor,2025-12-01,2025-12-01,True,-34.0,59,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,59.0,True
EP3_WINNER_8a68de58b647,SH600547,winner_100h240,robustness,confirmation_anchor,2025-09-09,2025-09-09,True,19.0,6,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,6.0,True
EP3_WINNER_8a68de58b647,SH600547,winner_100h240,robustness,failure_lookalike,2025-09-05,2025-09-05,False,25.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_a8fda4dd0d69,SH600570,winner_100h240,train,first_acceleration,2020-01-17,2020-01-17,False,101.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_a8fda4dd0d69,SH600570,winner_100h240,train,confirmation_anchor,2020-02-20,2020-02-20,True,83.0,18,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,18.0,True
EP3_WINNER_a8fda4dd0d69,SH600570,winner_100h240,train,failure_lookalike,2020-01-22,2020-01-22,False,101.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_1d6105d577b1,SH600570,winner_100h240,validation,first_acceleration,2022-10-27,2022-10-27,False,105.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_1d6105d577b1,SH600570,winner_100h240,validation,failure_lookalike,2022-10-31,2022-10-31,False,105.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_154a43ee27f1,SH600585,winner_100h240,train,first_acceleration,2019-11-25,2019-11-25,False,27.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_154a43ee27f1,SH600585,winner_100h240,train,confirmation_anchor,2020-01-02,2020-01-02,True,0.0,27,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,27.0,True
EP3_WINNER_154a43ee27f1,SH600585,winner_100h240,train,failure_lookalike,2019-12-09,2019-12-09,False,27.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,10.0,True
EP3_WINNER_4458f9b916d7,SH600588,winner_100h240,train,first_acceleration,2019-08-15,2019-08-15,False,114.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_4458f9b916d7,SH600588,winner_100h240,train,confirmation_anchor,2019-10-28,2019-10-28,True,68.0,46,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,46.0,True
EP3_WINNER_4458f9b916d7,SH600588,winner_100h240,train,failure_lookalike,2019-08-27,2019-08-27,False,114.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,8.0,True
EP3_WINNER_80a2665bac8a,SH600600,winner_100h240,train,first_acceleration,2020-04-30,2020-04-30,False,48.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_80a2665bac8a,SH600600,winner_100h240,train,confirmation_anchor,2020-05-14,2020-05-14,True,41.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_80a2665bac8a,SH600600,winner_100h240,train,failure_lookalike,2020-05-07,2020-05-07,False,48.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_3fea4c8b2088,SH600600,winner_100h240,train,first_acceleration,2020-04-30,2020-04-30,False,81.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_3fea4c8b2088,SH600600,winner_100h240,train,confirmation_anchor,2020-05-14,2020-05-14,True,74.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_3fea4c8b2088,SH600600,winner_100h240,train,failure_lookalike,2020-05-07,2020-05-07,False,81.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_027b2d33c374,SH600600,winner_100h240,train,first_acceleration,2020-04-30,2020-04-30,False,38.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_027b2d33c374,SH600600,winner_100h240,train,confirmation_anchor,2020-05-14,2020-05-14,True,31.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_027b2d33c374,SH600600,winner_100h240,train,failure_lookalike,2020-05-07,2020-05-07,False,38.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_bc1128c3c114,SH600606,winner_100h240,train,first_acceleration,2020-06-30,2020-06-30,False,8.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_bc1128c3c114,SH600606,winner_100h240,train,confirmation_anchor,2020-07-03,2020-07-03,True,5.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_bc1128c3c114,SH600606,winner_100h240,train,failure_lookalike,2020-07-02,2020-07-02,False,8.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_1bbbf69807f8,SH600606,winner_100h240,train,first_acceleration,2020-06-30,2020-06-30,False,8.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_1bbbf69807f8,SH600606,winner_100h240,train,confirmation_anchor,2020-07-03,2020-07-03,True,5.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_1bbbf69807f8,SH600606,winner_100h240,train,failure_lookalike,2020-07-02,2020-07-02,False,8.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_c1f75e7af1df,SH600660,winner_100h240,train,first_acceleration,2020-07-06,2020-07-06,False,79.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_c1f75e7af1df,SH600660,winner_100h240,train,confirmation_anchor,2020-07-20,2020-07-20,True,69.0,10,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,10.0,True
EP3_WINNER_c1f75e7af1df,SH600660,winner_100h240,train,failure_lookalike,2020-07-14,2020-07-14,False,79.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,6.0,True
EP3_WINNER_61a3cd8495a5,SH600660,winner_100h240,train,first_acceleration,2020-07-06,2020-07-06,False,79.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_61a3cd8495a5,SH600660,winner_100h240,train,confirmation_anchor,2020-07-20,2020-07-20,True,69.0,10,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,10.0,True
EP3_WINNER_61a3cd8495a5,SH600660,winner_100h240,train,failure_lookalike,2020-07-14,2020-07-14,False,79.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,6.0,True
EP3_WINNER_64c76014cc46,SH600690,winner_100h240,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_6b528a23cc23,SH600703,winner_100h240,train,first_acceleration,2019-09-09,2019-09-09,False,102.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_6b528a23cc23,SH600703,winner_100h240,train,confirmation_anchor,2019-09-19,2019-09-19,True,95.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_6b528a23cc23,SH600703,winner_100h240,train,failure_lookalike,2019-09-16,2019-09-16,False,102.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_b9af44ec898b,SH600703,winner_100h240,train,first_acceleration,2019-09-09,2019-09-09,False,102.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
