datetime,cash,position_value,account_value,prev_account_value,return,cost,turnover,positions
2025-09-17,96346.42692638628,1163593.0025100708,1259939.429436457,1252149.3345553994,0.006221378445905312,143.90999794006348,0.07662025285568226,18
2025-09-18,2872.714525568408,1237518.99766922,1240391.7121947883,1259939.429436457,-0.015514807128793606,46.7134994506836,0.07415197645108623,20
2025-09-19,53880.087017214224,1181199.0102767944,1235079.0972940086,1240391.7121947883,-0.0042830138645310045,76.62599773406983,0.04118376315090839,19
2025-09-22,1065.6910020469877,1266132.9907417297,1267198.6817437767,1235079.0972940086,0.026006095091513082,26.394001007080078,0.04274058408875659,20
2025-09-23,1065.6910020469877,1256831.000995636,1257896.691997683,1267198.6817437767,-0.007340592978911098,0.0,0.0,20
2025-09-24,83999.10323263399,1183516.0020828247,1267515.1053154587,1257896.691997683,0.007646425480697161,124.58699884414673,0.0660292691425443,18
2025-09-25,6332.28630148165,1282245.998096466,1288578.2843979476,1267515.1053154587,0.01661769472739083,38.81400146484375,0.061244242852922424,20
2025-09-26,6332.28630148165,1260746.0065841675,1267078.292885649,1288578.2843979476,-0.01668504876468868,0.0,0.0,20
2025-09-29,17277.843575727864,1287862.99533844,1305140.8389141678,1267078.292885649,0.03003961652743259,16.443000411987306,0.008651399314633748,19
2025-09-30,6928.671331465168,1318718.0048942566,1325646.6762257218,1305140.8389141678,0.015711589661552727,5.172000122070313,0.007925581619793981,20
2025-10-09,6928.671331465168,1361230.0115585327,1368158.682889998,1325646.6762257218,0.03206888187228962,0.0,0.0,20
2025-10-10,27924.129734480306,1291372.992515564,1319297.1222500443,1368158.682889998,-0.03571337246988204,31.540498352050783,0.015368830505063418,19
2025-10-13,2281.315574133321,1334587.0032310486,1336868.318805182,1319297.1222500443,0.013318604474153783,12.8149995803833,0.019427010586557613,20
2025-10-14,55301.66557413332,1233340.0045394897,1288641.6701136231,1336868.318805182,-0.036074344805074765,79.65,0.03971969359514616,19
2025-10-15,132016.4001968979,1157829.9951553345,1289846.3953522323,1288641.6701136231,0.0009348799333044333,235.26499576568605,0.1527111845910348,17
2025-10-16,357.6029030441532,1278613.9950752258,1278971.59797827,1289846.3953522323,-0.008431079400731734,65.79650039672852,0.10202222626479605,20
2025-10-17,62682.97750354998,1167847.0004081726,1230529.9779117226,1278971.59797827,-0.037875446290692616,93.62850465774537,0.04880405726275095,19
2025-10-20,60902.49738193743,1157902.001285553,1218804.4986674904,1230529.9779117226,-0.009528804218269404,108.47999954223633,0.08883651887033811,19
2025-10-21,80572.4298457741,1167072.9878425598,1247645.417688334,1218804.4986674904,0.023663285664251354,144.0690010070801,0.11007671896627924,19
2025-10-22,21669.992914497772,1221558.0040454865,1243227.9969599843,1247645.417688334,-0.003540605901101501,29.436500215530398,0.04718728542292251,20
2025-10-23,21669.992914497772,1228134.9930763245,1249804.9859908223,1243227.9969599843,0.005290251705174276,0.0,0.0,20
2025-10-24,21669.992914497772,1253835.9911441803,1275505.9840586782,1249804.9859908223,0.020564006669792967,0.0,0.0,20
2025-10-27,21669.992914497772,1272666.0116195679,1294336.0045340657,1275505.9840586782,0.014762784895348213,0.0,0.0,20
2025-10-28,21669.992914497772,1233196.983385086,1254866.976299584,1294336.0045340657,-0.03049364932770282,0.0,0.0,20
2025-10-29,99832.5716956257,1202135.9927654266,1301968.5644610524,1254866.976299584,0.03753512448017715,117.41999816894531,0.06238111310422157,18
2025-10-30,2956.1570544361166,1285248.9953041077,1288205.1523585438,1301968.5644610524,-0.010571232269502517,48.41400032043457,0.07437045968997794,20
2025-10-31,71006.9255280613,1191660.999584198,1262667.9251122593,1288205.1523585438,-0.019823882243856117,102.22949695587158,0.052905391540936916,19
2025-11-03,11997.435986053853,1264164.0209197998,1276161.4569058537,1262667.9251122593,0.010686524560600263,29.489999771118164,0.04671061834170898,20
2025-11-04,68976.84063812485,1175589.0009880066,1244565.8416261314,1276161.4569058537,-0.024758321220833657,85.59750323295593,0.04471613042887395,19
2025-11-05,116316.43671032178,1135181.0054779053,1251497.442188227,1244565.8416261314,0.005569492854663904,188.40800189971924,0.1322903090828441,18
2025-11-06,93768.44376217113,1194479.9989700317,1288248.4427322028,1251497.442188227,0.02936562177843305,198.99850234985354,0.16793721863727434,19
2025-11-07,34458.80574680553,1263045.0002670288,1297503.8060138344,1288248.4427322028,0.007184455245295762,29.639999008178712,0.04601596714577234,20
2025-11-10,34458.80574680553,1256006.000137329,1290464.8058841347,1297503.8060138344,-0.005425032356031978,0.0,0.0,20
2025-11-11,71087.7793811439,1105817.0002937317,1176904.7796748755,1290464.8058841347,-0.08799932062576155,55.02599945068359,0.02842696636632085,19
2025-11-12,127721.51583362803,1137399.9982833862,1265121.5141170144,1176904.7796748755,0.07495656060340661,192.26299819946288,0.13922111737823453,18
2025-11-13,11623.497970926612,1312144.9983596802,1323768.4963306068,1265121.5141170144,0.04635679779307589,58.01999893188477,0.09172241288202193,20
2025-11-14,11623.497970926612,1277443.9799308777,1289067.4779018043,1323768.4963306068,-0.02621381195049688,0.0,0.0,20
2025-11-17,11623.497970926612,1278704.9966812134,1290328.49465214,1289067.4779018043,0.0009782395196162863,0.0,0.0,20
2025-11-18,93101.09644733652,1162245.002746582,1255346.0991939185,1290328.49465214,-0.027111232219708792,122.39999771118164,0.06323970896738172,19
2025-11-19,148281.65204154234,1132741.0073280334,1281022.6593695758,1255346.0991939185,0.02045376983458569,200.44749951362613,0.13761702695192735,18
2025-11-20,28773.928659832294,1241028.0010223389,1269801.9296821712,1281022.6593695758,-0.008759196884875253,59.723999691009524,0.09324425177678158,20
2025-11-21,85277.04410020095,1110644.0052986145,1195921.0493988155,1269801.9296821712,-0.05818299575418662,84.88199615478516,0.04456442860398495,19
2025-11-24,384854.005740845,797168.0023193359,1182022.008060181,1195921.0493988155,-0.01162203921874394,450.0405032157898,0.2508752582745175,13
