source_kind,source_id,split,market_regime_bucket,window,replay_policy_id,e1_episode_denominator_n,e1_pre_replay_captured_episode_n,e1_post_replay_captured_episode_n,e1_missed_episode_n,source_pre_replay_captures_e1_missed_n,source_post_replay_captures_e1_missed_n,e1_missed_capture_retention,incremental_post_replay_capture_over_e1_n,incremental_post_replay_capture_over_e1_rate,cell_sample_status,retention_source_status
arm,r6_r1_r7_bridge_pool,train,transition,low_to_high,post_replay_executable_horizon_complete,304,189,189,115,91,91,1.0,91,0.7913043478260869,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,train,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,304,189,189,115,91,85,0.9340659340659341,85,0.7391304347826086,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,train,transition,low_to_high,post_replay_non_false_repair_20d_oracle,304,189,189,115,91,86,0.945054945054945,86,0.7478260869565218,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,train,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,304,189,189,115,91,83,0.9120879120879121,83,0.7217391304347827,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,validation,transition,low_to_first_50pct,pre_replay_capture_only,81,57,57,24,23,23,1.0,23,0.9583333333333334,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,81,57,57,24,23,23,1.0,23,0.9583333333333334,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,81,57,57,24,23,21,0.9130434782608695,21,0.875,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,validation,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,81,57,57,24,23,22,0.9565217391304348,22,0.9166666666666666,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,81,57,57,24,23,21,0.9130434782608695,21,0.875,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,validation,transition,low_to_high,pre_replay_capture_only,81,58,58,23,23,23,1.0,23,1.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,validation,transition,low_to_high,post_replay_executable_horizon_complete,81,58,58,23,23,23,1.0,23,1.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,validation,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,81,58,58,23,23,21,0.9130434782608695,21,0.9130434782608695,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,validation,transition,low_to_high,post_replay_non_false_repair_20d_oracle,81,58,58,23,23,22,0.9565217391304348,22,0.9565217391304348,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r1_r7_bridge_pool,validation,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,81,58,58,23,23,21,0.9130434782608695,21,0.9130434782608695,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_off,low_to_first_50pct,pre_replay_capture_only,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_off,low_to_high,pre_replay_capture_only,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_off,low_to_first_50pct,pre_replay_capture_only,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_off,low_to_high,pre_replay_capture_only,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_off,low_to_high,post_replay_executable_horizon_complete,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_off,low_to_first_50pct,pre_replay_capture_only,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_off,low_to_high,pre_replay_capture_only,342,296,296,46,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,342,296,296,46,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,342,296,296,46,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,342,296,296,46,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,342,296,296,46,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_on,low_to_first_50pct,pre_replay_capture_only,181,89,89,92,72,72,1.0,72,0.782608695652174,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,181,89,89,92,72,72,1.0,72,0.782608695652174,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,181,89,89,92,72,54,0.75,54,0.5869565217391305,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,181,89,89,92,72,54,0.75,54,0.5869565217391305,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,181,89,89,92,72,52,0.7222222222222222,52,0.5652173913043478,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_on,low_to_high,pre_replay_capture_only,181,90,90,91,72,72,1.0,72,0.7912087912087912,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,181,90,90,91,72,72,1.0,72,0.7912087912087912,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,181,90,90,91,72,56,0.7777777777777778,56,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,181,90,90,91,72,54,0.75,54,0.5934065934065934,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,181,90,90,91,72,54,0.75,54,0.5934065934065934,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_on,low_to_first_50pct,pre_replay_capture_only,225,142,142,83,76,76,1.0,76,0.9156626506024096,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,225,142,142,83,76,75,0.9868421052631579,75,0.9036144578313253,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,225,142,142,83,76,69,0.9078947368421053,69,0.8313253012048193,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,225,142,142,83,76,72,0.9473684210526315,72,0.8674698795180723,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,225,142,142,83,76,69,0.9078947368421053,69,0.8313253012048193,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_on,low_to_high,pre_replay_capture_only,225,145,145,80,76,76,1.0,76,0.95,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_on,low_to_high,post_replay_executable_horizon_complete,225,145,145,80,76,76,1.0,76,0.95,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,225,145,145,80,76,73,0.9605263157894737,73,0.9125,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,225,145,145,80,76,73,0.9605263157894737,73,0.9125,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,225,145,145,80,76,71,0.9342105263157895,71,0.8875,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_on,low_to_first_50pct,pre_replay_capture_only,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,22,9,9,13,10,8,0.8,8,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,22,9,9,13,10,8,0.8,8,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_on,low_to_high,pre_replay_capture_only,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,22,9,9,13,10,8,0.8,8,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,22,9,9,13,10,8,0.8,8,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,transition,low_to_first_50pct,pre_replay_capture_only,100,40,40,60,2,2,1.0,2,0.03333333333333333,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,100,40,40,60,2,2,1.0,2,0.03333333333333333,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,100,40,40,60,2,2,1.0,2,0.03333333333333333,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,100,40,40,60,2,2,1.0,2,0.03333333333333333,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,100,40,40,60,2,2,1.0,2,0.03333333333333333,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,transition,low_to_high,pre_replay_capture_only,100,41,41,59,2,2,1.0,2,0.03389830508474576,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,transition,low_to_high,post_replay_executable_horizon_complete,100,41,41,59,2,2,1.0,2,0.03389830508474576,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,100,41,41,59,2,2,1.0,2,0.03389830508474576,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,transition,low_to_high,post_replay_non_false_repair_20d_oracle,100,41,41,59,2,2,1.0,2,0.03389830508474576,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,robustness,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,100,41,41,59,2,2,1.0,2,0.03389830508474576,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,transition,low_to_first_50pct,pre_replay_capture_only,304,189,189,115,72,72,1.0,72,0.6260869565217392,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,304,189,189,115,72,72,1.0,72,0.6260869565217392,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,304,189,189,115,72,64,0.8888888888888888,64,0.5565217391304348,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,304,189,189,115,72,64,0.8888888888888888,64,0.5565217391304348,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,304,189,189,115,72,63,0.875,63,0.5478260869565217,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,transition,low_to_high,pre_replay_capture_only,304,189,189,115,85,85,1.0,85,0.7391304347826086,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,transition,low_to_high,post_replay_executable_horizon_complete,304,189,189,115,85,85,1.0,85,0.7391304347826086,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,304,189,189,115,85,75,0.8823529411764706,75,0.6521739130434783,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,transition,low_to_high,post_replay_non_false_repair_20d_oracle,304,189,189,115,85,74,0.8705882352941177,74,0.6434782608695652,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,train,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,304,189,189,115,85,73,0.8588235294117647,73,0.6347826086956522,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,transition,low_to_first_50pct,pre_replay_capture_only,81,57,57,24,21,21,1.0,21,0.875,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,81,57,57,24,21,21,1.0,21,0.875,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,81,57,57,24,21,18,0.8571428571428571,18,0.75,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,81,57,57,24,21,19,0.9047619047619048,19,0.7916666666666666,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,81,57,57,24,21,18,0.8571428571428571,18,0.75,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,transition,low_to_high,pre_replay_capture_only,81,58,58,23,22,22,1.0,22,0.9565217391304348,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,transition,low_to_high,post_replay_executable_horizon_complete,81,58,58,23,22,22,1.0,22,0.9565217391304348,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,81,58,58,23,22,18,0.8181818181818182,18,0.782608695652174,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,transition,low_to_high,post_replay_non_false_repair_20d_oracle,81,58,58,23,22,19,0.8636363636363636,19,0.8260869565217391,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,r6_r2_low_fast_fail_support,validation,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,81,58,58,23,22,18,0.8181818181818182,18,0.782608695652174,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,robustness,risk_off,low_to_first_50pct,pre_replay_capture_only,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,robustness,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,robustness,risk_off,low_to_high,pre_replay_capture_only,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,robustness,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,robustness,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,robustness,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,train,risk_off,low_to_first_50pct,pre_replay_capture_only,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,train,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,train,risk_off,low_to_high,pre_replay_capture_only,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,train,risk_off,low_to_high,post_replay_executable_horizon_complete,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,train,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,train,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,train,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,validation,risk_off,low_to_first_50pct,pre_replay_capture_only,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,supervised_bridge_ranker,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
