relaxed_feature_set_pattern_id,industry,task,feature_family_set,feature_name_set,operator_direction_set,quantile_bucket_set,path_count,supporting_fold_count,path_train_weighted_support,candidate_rank_score_train_only
4c96a041c2432561,电子,launch_winner,cross_section_rank;industry_market_context;kbar_candle_shape,atr20_pct_industry_rank;body_pct;market_volatility_regime,greater_than;less_than,q20;q30;q40,1,1,72.34906326781322,170.34906326781322
a8177757a60b0ca5,电子,launch_winner,rolling_return;volatility_range,atr_like_10;atr_like_20;close_over_close_40d,greater_than;less_than,q30;q80,1,1,81.69266180516178,169.69266180516178
e92ec7b5c6dfc9a8,电子,launch_winner,industry_market_context;volume_money,market_volatility_regime;money_price_coherence_5;volume_price_divergence_20,greater_than;less_than,q20;q40,1,1,70.50197702072703,169.50197702072703
869540a834a3c2d5,电子,launch_winner,cross_section_rank;industry_market_context;price_distance,distance_to_high_40;market_breadth_20d;ret_5d_market_rank,greater_than;less_than,q60;q70;q80,1,1,75.76146055814517,168.7614605581452
6e7ab64495cfd63d,电子,launch_winner,cross_section_rank;price_distance;volatility_range,atr20_pct;atr20_pct_industry_rank;close_over_max_high_120,greater_than;less_than,q10;q40,2,1,83.79705159705159,167.7970515970516
e5d1207dfbe50517,电子,launch_winner,price_distance;volatility_range,amplitude_60;atr_like_20;close_over_max_high_120,greater_than;less_than,q30;q90;q95,2,1,81.42387387387386,167.42387387387384
5043f98c93f90962,电子,launch_winner,rolling_return;volatility_range,high_vol_constructive_ratio;ret_120d;volatility_return_std_60,greater_than;less_than,q40;q80;q95,1,1,59.39502627627627,167.39502627627627
f506a0459188f271,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,market_volatility_regime;rank_evaporation_3d;volatility_return_std_60,greater_than;less_than,q10;q30;q70,1,1,67.27316218008184,167.27316218008184
d71c480b25eb6135,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,amplitude_60;atr20_pct_market_rank;market_volatility_regime,less_than,q10;q70;q80,1,1,67.54256970343503,165.54256970343505
d3d96f3085ea98a8,电子,launch_winner,industry_market_context;launch_lifecycle_context;rolling_return,industry_relative_strength_vs_market_60d;prelaunch_drawdown_120d;return_slope_3d,greater_than,q40;q70;q80,1,1,67.17892385392382,164.17892385392383
45c43eacd602e3ba,电子,launch_winner,rolling_return;volatility_range,amplitude_20;close_over_close_120d;volatility_return_std_60,greater_than;less_than,q50;q80;q95,1,1,62.839057807807805,163.83905780780782
2ed4c0daaf214efa,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct;atr20_pct_market_rank;volatility_return_std_5,greater_than;less_than,q10;q70;q80,1,1,71.94421526186233,162.94421526186233
eb2bab3672c3a077,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct_market_rank;market_breadth_20d;range_expansion_ratio_20_60,greater_than;less_than,q30;q70;q80,1,1,73.06414823914824,162.06414823914824
9215efd283c052fe,电子,launch_winner,kbar_candle_shape;rolling_return;volatility_range,atr_like_20;close_over_close_3d;open_close_ratio,less_than,q30;q50;q90,1,1,67.80551748671496,161.80551748671496
4450b2f4047fcf36,电子,launch_winner,cross_section_rank;volatility_range,atr_like_20;ret_20d_industry_rank,greater_than;less_than,q50;q70;q90,1,1,66.59710384153662,161.59710384153664
aaed6c16dd72a5ca,电子,launch_winner,kbar_candle_shape;price_distance,close_over_ma_10;close_over_ma_40;gap_open_pct,greater_than;less_than,q30;q60,1,1,69.99668496769335,159.99668496769334
b56963eafd0ecff1,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct_market_rank;atr_like_10;market_volatility_regime,greater_than;less_than,q10;q60,1,1,63.658549033686924,158.65854903368694
5ce88229e0a2e4c5,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10;volatility_return_std_60,greater_than;less_than,q60;q70;q80,1,1,62.24882730408598,158.24882730408598
a614a085bdad0b7e,电子,launch_winner,price_distance;volatility_range,atr_like_20;distance_to_high_120;volatility_return_std_20,greater_than;less_than,q80;q90,1,1,61.17023955773955,158.17023955773954
3e125d88bae521ea,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;volatility_return_std_5,greater_than,q70;q80,2,1,58.5543530038278,157.5543530038278
5c8384130e39d7f1,电子,launch_winner,price_distance;volatility_range,atr_like_20;distance_to_high_60;volatility_return_std_20,less_than,q10;q80;q95,1,1,67.7879473004473,156.78794730044729
e10b735effe07dff,电子,launch_winner,volatility_range;volume_money,atr_like_20;money_price_coherence_60,greater_than;less_than,q40;q80,1,1,45.73896755817712,156.73896755817714
cd39adc94a5464b0,电子,launch_winner,kbar_candle_shape;price_distance;volatility_range,close_over_median_120;gap_open_pct;volatility_return_std_60,greater_than;less_than,q40;q80,1,1,67.43477025977026,156.43477025977026
1bf8d0d3328dc1f1,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_20,greater_than;less_than,q05;q80;q90,1,1,56.41596539721539,156.4159653972154
8335fca6f80bb92d,电子,launch_winner,cross_section_rank;rolling_return;volatility_range,ret_20d_industry_rank;return_slope_120d;volatility_return_std_60,greater_than;less_than,q40;q80;q95,1,1,55.96491106491107,155.96491106491106
4761e76c8287898b,电子,launch_winner,price_distance;volatility_range;volume_money,atr_like_20;distance_to_high_120;money_price_coherence_5,greater_than;less_than,q60;q80,1,1,65.68147010647009,155.6814701064701
34eaa7a848355ab5,电子,launch_winner,cross_section_rank;industry_market_context;volume_money,atr20_pct_market_rank;market_volatility_regime;money_price_coherence_10,greater_than;less_than,q20;q40;q80,1,1,62.5215910358899,155.5215910358899
b17a0fd4e4f6a3f0,电子,launch_winner,cross_section_rank;volatility_range,atr_like_10;high_vol_destructive_ratio;ret_5d_market_rank,greater_than,q10;q40;q80,1,1,63.60151685965763,154.60151685965764
b82ba8298a8200c9,电子,launch_winner,cross_section_rank;price_distance,atr20_pct_market_rank;close_over_ma_20;close_over_median_20,greater_than;less_than,q20;q50;q60,1,1,75.4112426237426,154.4112426237426
1dbe6a7b179abd8f,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_20,greater_than,q70;q80,1,1,76.68665540540538,153.68665540540536
f28178319d18d37a,电子,launch_winner,cross_section_rank;kbar_candle_shape;rolling_return,close_over_close_60d;gap_open_pct;rank_evaporation_5d,greater_than;less_than,q40;q50;q70,1,1,66.95343114093112,152.95343114093112
5b8ab6fed02c0095,电子,launch_winner,cross_section_rank;price_distance,atr20_pct_market_rank;close_over_min_low_10;ret_20d_industry_rank,greater_than;less_than,q60;q70,1,1,77.93840154360115,152.93840154360115
d535f40d2327dbe7,电子,launch_winner,industry_market_context;kbar_candle_shape;price_distance,close_over_ma_40;industry_breadth_20d;open_close_ratio,less_than,q30;q50,1,1,65.41124984249983,152.41124984249984
c441b6456b901b4b,电子,launch_winner,cross_section_rank;rolling_return;volatility_range,atr20_pct_market_rank;return_acceleration_5_20;volatility_return_std_5,greater_than;less_than,q50;q70;q80,1,1,68.15913028090024,151.15913028090023
58dfdc031bdd8094,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct_industry_rank;industry_relative_strength_vs_market_60d;range_expansion_ratio_20_60,greater_than;less_than,q30;q70,1,1,64.07877761827343,151.07877761827342
82669607f0a45c76,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct_market_rank;market_volatility_regime;volatility_return_std_60,greater_than;less_than,q10;q80,1,1,62.89197418572418,150.89197418572417
e1b943c4882adeeb,电子,launch_winner,industry_market_context;kbar_candle_shape;price_distance,close_over_ma_40;industry_breadth_20d;open_close_ratio,greater_than;less_than,q30;q50,1,1,65.82573237573236,150.82573237573234
9a1349675ec2ebd7,电子,launch_winner,cross_section_rank;rolling_return;volatility_range,close_over_close_120d;ret_20d_industry_rank;volatility_return_std_60,greater_than;less_than,q40;q80;q90,1,1,53.71355971355972,150.71355971355973
34e75164eb0adfc3,电子,launch_winner,volatility_range,atr20_pct;high_vol_destructive_ratio;volatility_return_std_10,less_than,q20;q50;q80,1,1,67.51934443940748,150.51934443940746
3a39cc4c726794f7,电子,launch_winner,cross_section_rank;rolling_return,atr20_pct_market_rank;ret_3d;return_acceleration_5_20,greater_than;less_than,q40;q60;q70,1,1,69.53889912639909,149.5388991263991
6cdbabb9c14af6a7,电子,launch_winner,rolling_return;volatility_range,atr_like_20;close_over_close_3d;volatility_return_std_10,greater_than;less_than,q05;q10;q80,1,1,68.00163327933157,149.00163327933157
812bb547103c4b3b,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct;atr20_pct_market_rank;range_expansion_ratio_5_20,greater_than;less_than,q50;q70;q90,1,1,74.91026960317924,148.91026960317924
89e80a0a1ecc69b4,电子,launch_winner,rolling_return;volatility_range;volume_money,atr20_pct;close_over_close_2d;volume_zscore_10,greater_than;less_than,q20;q30;q80,1,1,66.85887266522772,148.85887266522772
c50b4c2dc80f8f1e,电子,launch_winner,rolling_return;volatility_range,atr20_pct;atr_like_10;close_over_close_2d,greater_than;less_than,q20;q30;q80,1,1,56.76909134866069,148.76909134866068
cf0ce45ec10c8ab8,电子,launch_winner,cross_section_rank;industry_market_context,market_volatility_regime;rank_evaporation_3d;rank_persistence_3d,greater_than;less_than,q10;q20;q90,1,1,59.17547788172787,148.1754778817279
b4a15600955236b7,电子,launch_winner,volatility_range,atr_like_10,greater_than,q90,1,1,61.13852813852815,148.13852813852816
b2b38d68919b8986,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct_market_rank;market_breadth_20d;volatility_return_std_5,greater_than;less_than,q60;q70;q80,1,1,70.35417698547951,147.3541769854795
7f334858f163dc25,电子,launch_winner,kbar_candle_shape;volatility_range;volume_money,gap_open_pct;volatility_return_std_60;volume_zscore_5,greater_than;less_than,q40;q80;q90,1,1,55.194174283932696,147.19417428393268
2498738f06af9432,电子,launch_winner,volatility_range,atr_like_10;volatility_return_std_60,greater_than;less_than,q80;q90,1,1,67.88165438165437,146.88165438165436
ae46e29ae6d6f3c9,电子,launch_winner,cross_section_rank;industry_market_context;rolling_return,close_over_close_20d;market_volatility_regime;rank_evaporation_3d,greater_than;less_than,q20;q30;q70,1,1,64.60072318822317,146.60072318822318
3118f4fe2326e607,电子,launch_winner,cross_section_rank;industry_market_context;volume_money,atr20_pct_market_rank;market_volatility_regime;money_price_coherence_5,less_than,q20;q80,2,1,66.56570803875162,146.5657080387516
b4fb82fe0449e18c,电子,launch_winner,industry_market_context;volume_money,market_volatility_regime;money_price_coherence_5,greater_than;less_than,q20;q70,2,2,60.551136366649764,146.55113636664976
1ee49dfe00a1fab5,电子,launch_winner,cross_section_rank;rolling_return;volatility_range,atr20_pct_market_rank;return_acceleration_5_20;volatility_return_std_5,greater_than;less_than,q60;q70;q80,1,1,66.00820365820364,146.00820365820363
9458c39aaacd9180,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct_market_rank;industry_breadth_20d;volatility_return_std_5,greater_than;less_than,q60;q70;q80,1,1,73.82076444214049,145.8207644421405
2e9060ae908e3e05,电子,launch_winner,cross_section_rank;volatility_range,amplitude_60;atr20_pct_industry_rank;range_expansion_ratio_20_60,greater_than,q40;q70,1,1,47.045430517778215,145.04543051777821
8d1121777b93bfee,电子,launch_winner,kbar_candle_shape;volatility_range,open_close_ratio;volatility_return_std_5;volatility_return_std_60,less_than,q20;q30;q70,1,1,62.86782372768455,144.86782372768454
f2e03fecb3225b0b,电子,launch_winner,cross_section_rank;volume_money,money_20d_industry_rank;money_price_coherence_60;volume_zscore_10,greater_than;less_than,q40;q60;q95,1,1,61.39182120619228,144.39182120619228
26927bcac47e314c,电子,launch_winner,volatility_range,atr_like_10;high_vol_destructive_ratio,greater_than;less_than,q40;q80,1,1,66.24754151660665,143.24754151660665
140f5c24f680a318,电子,launch_winner,cross_section_rank;industry_market_context;rolling_return,close_over_close_20d;market_volatility_regime;rank_evaporation_3d,greater_than;less_than,q10;q40;q70,1,1,60.82145347503804,142.82145347503803
cf39fc1c3c3d6e1d,电子,launch_winner,industry_market_context;volatility_range,high_vol_constructive_ratio;market_volatility_regime;volatility_return_std_60,greater_than,q10;q50;q80,1,1,53.53436561561562,142.53436561561563
0de3109ba0e3aad3,电子,launch_winner,industry_market_context;price_distance;rolling_return,close_over_close_20d;close_over_ma_20;market_volatility_regime,greater_than;less_than,q20;q30;q50,1,1,61.81125391125391,141.8112539112539
af6e696ec126efa2,电子,launch_winner,industry_market_context;price_distance;volatility_range,close_over_max_high_60;market_volatility_regime;volatility_return_std_5,less_than,q10;q50;q80,1,1,59.11360614977344,141.11360614977343
877360bf82d89f58,电子,launch_winner,industry_market_context;rolling_return,industry_relative_strength_vs_market_60d;return_slope_60d,greater_than;less_than,q20;q40;q60,1,1,58.90829868329869,140.90829868329868
28497f8d5782c512,电子,launch_winner,price_distance;volatility_range;volume_money,atr_like_20;distance_to_low_10;money_price_coherence_60,greater_than;less_than,q40;q80;q90,1,1,53.733957821457814,140.7339578214578
7ca3e0a5fdbc8ac4,电子,launch_winner,cross_section_rank;industry_market_context,atr20_pct_market_rank;industry_relative_strength_vs_market_60d;market_breadth_20d,greater_than;less_than,q60;q70,1,1,47.47123889623889,140.4712388962389
3b301f08bb199d08,电子,launch_winner,industry_market_context;price_distance;volatility_range,close_over_min_low_120;market_volatility_regime;volatility_return_std_60,greater_than;less_than,q20;q50;q80,1,1,61.293024982428875,140.29302498242888
bb15d2b688abe15b,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct;atr20_pct_market_rank;volatility_return_std_20,greater_than;less_than,q10;q70;q80,1,1,54.159995484995484,140.15999548499548
5747783e510dae67,电子,launch_winner,industry_market_context;volatility_range,amplitude_60;market_volatility_regime;volatility_return_std_60,greater_than;less_than,q20;q50;q70,1,1,63.944500588697025,139.94450058869703
400ffad7cfbe0b33,电子,launch_winner,industry_market_context;launch_lifecycle_context;volume_money,market_volatility_regime;money_price_coherence_10;prelaunch_drawdown_120d,greater_than;less_than,q20;q40;q60,1,1,61.58862678237677,139.58862678237676
7a5f4c888357aeeb,电子,launch_winner,cross_section_rank;kbar_candle_shape,atr20_pct_market_rank;body_pct;ret_20d_industry_rank,greater_than;less_than,q50;q60;q70,1,1,70.02755389257493,139.02755389257493
fab31032670d8cd1,电子,launch_winner,cross_section_rank;kbar_candle_shape;rolling_return,gap_close_pct;rank_persistence_5d;ret_40d,greater_than,q05;q60;q80,1,1,49.877497164997166,138.87749716499718
4268479f289f3aa6,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;volatility_return_std_5,greater_than,q70;q80,1,1,69.69415536100807,138.6941553610081
7a8fc10faef458f8,电子,launch_winner,cross_section_rank;kbar_candle_shape;price_distance,atr20_pct_market_rank;distance_to_low_5;intraday_range_pct,less_than,q10;q60;q70,1,1,62.65642758142758,138.65642758142758
056b00c377ed3089,电子,launch_winner,volatility_range,amplitude_60,greater_than,q90;q95,2,1,43.58402396214896,137.58402396214896
c348b333ef36a046,电子,launch_winner,cross_section_rank;industry_market_context,atr20_pct_market_rank;rank_evaporation_5d;risk_on_off_bucket,greater_than;less_than,q70,1,1,63.184292364964655,137.18429236496465
6bdb68f47bd160cc,电子,launch_winner,volatility_range;volume_money,atr_like_20;money_price_coherence_10,greater_than;less_than,q50;q80;q90,1,1,66.16963103034531,137.16963103034533
34fe3bd69f8fbab1,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct;atr20_pct_industry_rank;atr20_pct_market_rank,greater_than;less_than,q10;q20;q40,1,1,70.8002485877486,136.8002485877486
b18313a40f2c6c0b,电子,launch_winner,cross_section_rank;rolling_return;volatility_range,atr20_pct_market_rank;atr_like_20;close_over_close_60d,greater_than;less_than,q30;q40;q60,1,1,68.43195494445494,136.43195494445496
57e1ac0b627f32cf,电子,launch_winner,industry_market_context;price_distance;rolling_return,close_over_ma_20;market_volatility_regime;ret_20d,greater_than;less_than,q10;q40;q60,1,1,57.23169962623746,136.23169962623746
b11a4a0e48162a4f,电子,launch_winner,cross_section_rank;industry_market_context,industry_breadth_20d;market_volatility_regime;ret_60d_industry_rank,less_than,q10;q50;q70,1,1,58.82073025232822,135.82073025232822
37c394ef6d645437,电子,launch_winner,industry_market_context;rolling_return,close_over_close_20d;market_breadth_20d;market_volatility_regime,greater_than;less_than,q20;q50;q60,1,1,54.09110659415283,135.09110659415285
2b465af9e430b31f,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr_like_20;market_volatility_regime;money_20d_market_rank,greater_than;less_than,q40;q80;q90,1,1,55.40920722601397,134.40920722601396
e5925241e77b5484,电子,launch_winner,cross_section_rank;kbar_candle_shape;rolling_return,atr20_pct_market_rank;intraday_range_pct;return_acceleration_5_20,greater_than;less_than,q60;q70,1,1,65.0187815000315,134.01878150003148
3c5a9d36a3f410c7,电子,launch_winner,cross_section_rank;volatility_range,amplitude_20;atr20_pct;ret_5d_market_rank,less_than,q20;q40;q80,1,1,58.80350472939759,133.8035047293976
25bd2837ad286efd,电子,launch_winner,price_distance;volatility_range,close_over_median_40;volatility_return_std_60,greater_than;less_than,q80,1,1,47.6094131300539,133.6094131300539
ed2a70dc64f0c439,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10;volatility_return_std_5,greater_than;less_than,q05;q70;q90,1,1,52.54758762258762,133.54758762258763
dab939b701d8480e,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10;atr_like_20,greater_than;less_than,q50;q70;q80,1,1,57.52471492471493,133.52471492471494
d3d4f4c4c5549427,电子,launch_winner,kbar_candle_shape;volatility_range,atr20_pct;gap_open_pct;high_vol_destructive_ratio,greater_than;less_than,q30;q50;q80,1,1,55.42088457177745,133.42088457177744
d9316cc98558d9a9,电子,launch_winner,industry_market_context;rolling_return;volatility_range,atr20_pct;industry_relative_strength_vs_market_60d;return_slope_3d,greater_than;less_than,q40;q60;q70,1,1,63.185060322560325,133.18506032256033
5c058bf5aa94b2fa,电子,launch_winner,volatility_range,atr20_pct;volatility_return_std_5,less_than,q10;q80,1,1,56.97275357112542,132.97275357112542
ccb4a8b2a22714d0,电子,launch_winner,cross_section_rank;industry_market_context,atr20_pct_market_rank;industry_money_breadth_20d;market_breadth_20d,greater_than;less_than,q50;q70,1,1,61.94892211740954,132.94892211740955
f5152ae4f94db29b,电子,launch_winner,industry_market_context;rolling_return,close_over_close_3d;industry_relative_strength_vs_market_60d,greater_than;less_than,q05;q10;q60,1,1,68.88059939309939,132.88059939309937
6e81f371fd69f534,电子,launch_winner,price_distance,close_over_max_high_5;distance_to_low_120,less_than,q10;q40,1,1,50.613721067535415,132.6137210675354
5ad7e14808b601ed,电子,launch_winner,cross_section_rank;rolling_return,atr20_pct_market_rank;return_acceleration_5_20,greater_than,q60;q80,1,1,66.60186834561834,132.60186834561836
bde08489d0fd02aa,电子,launch_winner,kbar_candle_shape;price_distance;rolling_return,distance_to_low_5;intraday_range_pct;return_acceleration_20_60,greater_than;less_than,q60;q70,1,1,50.14540585165585,132.14540585165585
76b86f868c3b87e7,电子,launch_winner,rolling_return;volatility_range,atr20_pct;close_over_close_20d;volatility_return_std_10,greater_than,q05;q70;q90,1,1,52.02957564207564,132.02957564207566
5a2bb56e523a05f9,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_industry_rank;atr20_pct_market_rank;volatility_return_std_5,greater_than;less_than,q60;q80,1,1,60.02750819000819,132.02750819000818
6e5bd84725953887,电子,launch_winner,cross_section_rank;rolling_return,atr20_pct_market_rank;close_over_close_120d;ret_60d_industry_rank,greater_than;less_than,q20;q70,1,1,66.97248223298644,131.97248223298644
4ab1777e043035b3,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;volatility_return_std_10,less_than,q05;q60,1,1,58.66511117048803,131.66511117048805
24a86eb99f92596e,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;money_20d_market_rank;volatility_return_std_5,greater_than;less_than,q50;q80,1,1,52.95535721864504,130.95535721864505
d14df185ce519716,电子,launch_winner,price_distance;volatility_range;volume_money,atr_like_20;drawdown_from_recent_high_120;money_price_coherence_10,greater_than;less_than,q20;q50;q80,1,1,57.8443796068796,130.8443796068796
ae7713da1491a03d,电子,launch_winner,cross_section_rank,atr20_pct_industry_rank;money_20d_industry_rank,greater_than;less_than,q05;q40,1,1,51.77516035697495,130.77516035697494
3ba5a7c91b111da1,电子,launch_winner,industry_market_context;rolling_return,market_volatility_regime;ret_20d,less_than,q10;q40,1,1,53.41117963138053,130.41117963138052
7823795a7a9cebd9,电子,launch_winner,industry_market_context;rolling_return,close_over_close_20d;market_volatility_regime,less_than,q10;q40,1,1,53.41117963138053,130.41117963138052
e533edf68ae87659,电子,launch_winner,price_distance;volatility_range,atr_like_20;distance_to_high_120;distance_to_low_10,greater_than;less_than,q80,1,1,52.49315622440622,129.49315622440622
ebbd18ecaffc6eea,电子,launch_winner,cross_section_rank;industry_market_context;rolling_return,market_volatility_regime;money_5d_industry_rank;ret_40d,greater_than;less_than,q30;q60;q80,1,1,58.88359377550555,128.88359377550555
e1480c8a0a0675d1,电子,launch_winner,industry_market_context;volume_money,industry_relative_strength_vs_market_60d;money_price_coherence_10,greater_than,q60;q80,1,1,61.839160051660045,128.83916005166003
d63366621b90abdd,电子,launch_winner,price_distance;volatility_range,atr_like_20;close_over_max_high_10;close_over_min_low_20,greater_than;less_than,q20;q40;q90,1,1,55.02160338494374,128.02160338494375
38ac692bb0fcf56d,电子,launch_winner,launch_lifecycle_context;price_distance,close_over_ma_60;close_over_min_low_120;prelaunch_drawdown_120d,greater_than,q10;q60;q90,1,1,52.365943869535,127.365943869535
38f0fdddd6d3b311,电子,launch_winner,industry_market_context;kbar_candle_shape;volatility_range,gap_open_pct;high_vol_destructive_ratio;market_volatility_regime,less_than,q20;q60;q80,1,1,65.84925402561957,126.84925402561957
b2585d79e5b85287,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct_market_rank;industry_relative_strength_vs_market_20d;range_expansion_ratio_20_60,greater_than;less_than,q40;q60;q80,1,1,53.067043402442586,126.06704340244258
11ea11a2ff5a2c59,电子,launch_winner,industry_market_context;volatility_range;volume_money,market_volatility_regime;money_price_coherence_5;volatility_return_std_60,greater_than;less_than,q10;q20,1,1,49.95295628376643,125.95295628376644
5709779669291c07,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10;atr_like_20,greater_than;less_than,q60;q80,1,1,53.924265061502474,125.92426506150247
7e40ee0f1e8414e6,电子,launch_winner,cross_section_rank;industry_market_context,atr20_pct_industry_rank;market_volatility_regime,less_than,q20;q40,1,1,55.189635964635954,125.18963596463595
b6e8590a917c9996,电子,launch_winner,volatility_range;volume_money,atr20_pct;atr_like_10;money_price_coherence_5,greater_than;less_than,q50;q70;q80,1,1,56.85481817727092,124.85481817727091
0db7ec7e8ba05db6,电子,launch_winner,kbar_candle_shape;price_distance;volatility_range,close_over_max_high_5;gap_open_pct;volatility_return_std_60,greater_than;less_than,q40;q80;q90,1,1,56.72979325479326,124.72979325479326
583b9fac43968431,电子,launch_winner,industry_market_context;price_distance,close_over_ma_40;distance_to_high_40;market_breadth_20d,greater_than,q20;q60;q70,1,1,44.66196199633702,124.66196199633703
05afaadbb1037616,电子,launch_winner,industry_market_context;volume_money,market_volatility_regime;money_price_coherence_10,greater_than,q20;q50;q80,1,1,55.50467300556586,124.50467300556586
2124ec81ad184359,电子,launch_winner,cross_section_rank;rolling_return,atr20_pct_market_rank;return_acceleration_5_20,less_than,q10;q60,1,1,47.79173596673596,123.79173596673596
0b1c23c9a216da4b,电子,launch_winner,cross_section_rank;rolling_return,atr20_pct_market_rank;return_acceleration_20_60,greater_than;less_than,q10;q20;q60,1,1,43.375170756420765,123.37517075642077
ba69a5e01fe6572d,电子,launch_winner,industry_market_context;kbar_candle_shape,gap_open_pct;industry_relative_strength_vs_market_20d;market_volatility_regime,greater_than;less_than,q30;q50,1,1,54.30373763141621,123.30373763141621
d3e883290992a088,电子,launch_winner,cross_section_rank;rolling_return,atr20_pct_market_rank;close_over_close_3d;return_acceleration_5_20,greater_than;less_than,q40;q60;q70,1,1,50.07285611214184,123.07285611214184
701eca1300dbb21e,电子,launch_winner,cross_section_rank;kbar_candle_shape,gap_open_pct;high_close_ratio;money_5d_market_rank,greater_than;less_than,q30;q70;q90,1,1,50.958960250767,122.958960250767
4f173e9a83069062,电子,launch_winner,volatility_range,amplitude_60;volatility_return_std_60,less_than,q05;q40,1,1,53.77437934089721,122.77437934089721
ea53bd2c7d5aaed8,电子,launch_winner,cross_section_rank;rolling_return;volume_money,atr20_pct_market_rank;return_acceleration_5_20;turnover_proxy_ratio_5,greater_than;less_than,q60,1,1,50.71234315609316,122.71234315609317
d7e8ab3294af7d04,电子,launch_winner,cross_section_rank;rolling_return,close_over_close_40d;ret_60d_industry_rank,greater_than;less_than,q80,1,1,41.30510573110365,122.30510573110365
5afa876ec707b2cc,电子,launch_winner,rolling_return;volatility_range,close_over_close_40d;range_expansion_ratio_20_60;volatility_return_std_60,greater_than;less_than,q30;q70;q80,1,1,40.29976376914402,122.29976376914402
f0d592d740db99d7,电子,launch_winner,industry_market_context;volatility_range,amplitude_60;atr_like_20;industry_relative_strength_vs_market_60d,greater_than;less_than,q10;q30;q90,1,1,46.258215390614296,122.2582153906143
721e29afe19d6b68,电子,launch_winner,kbar_candle_shape;volatility_range,atr20_pct;gap_open_pct,greater_than;less_than,q50;q80;q90,1,1,59.77493894993898,121.77493894993898
a3356ced51f3d615,电子,launch_winner,cross_section_rank,atr20_pct_industry_rank;atr20_pct_market_rank,greater_than;less_than,q80,1,1,61.66647897897898,121.66647897897897
6a1ad4873048f08f,电子,launch_winner,kbar_candle_shape;volatility_range,atr_like_20;gap_open_pct;volatility_return_std_10,less_than,q30;q90,1,1,58.568529731239835,121.56852973123983
4630b85cf45e12c5,电子,launch_winner,price_distance;volatility_range,close_over_min_low_10;volatility_return_std_60,greater_than;less_than,q50;q80,1,1,56.46705240589825,121.46705240589824
44885f5c58e27842,电子,launch_winner,cross_section_rank;price_distance;volatility_range,close_over_ma_40;rank_evaporation_5d;volatility_return_std_60,greater_than;less_than,q20;q60;q80,1,1,44.31832553707554,121.31832553707554
3a7e9b300d73450a,电子,launch_winner,industry_market_context;volume_money,industry_relative_strength_vs_market_60d;money_price_coherence_5,greater_than,q05;q70,1,1,51.62812650937651,120.6281265093765
82771a70a11512db,电子,launch_winner,cross_section_rank;industry_market_context;rolling_return,atr20_pct_market_rank;market_volatility_regime;ret_40d,less_than,q30;q60;q80,1,1,58.243338506731384,120.24333850673139
22c6f7bb3634314d,电子,launch_winner,kbar_candle_shape;rolling_return;volatility_range,atr20_pct;gap_open_pct;ret_20d,less_than,q30;q60;q70,1,1,46.92333712622578,119.92333712622579
0c40b36ec776ca6e,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10;atr_like_20,greater_than;less_than,q05;q60;q70,1,1,47.465182436611,119.465182436611
c49f1836d0be8d78,电子,launch_winner,cross_section_rank;kbar_candle_shape;rolling_return,close_over_close_60d;gap_open_pct;rank_evaporation_5d,greater_than,q40;q50;q70,1,1,42.396670709170714,119.3966707091707
ed5309176e895519,电子,launch_winner,industry_market_context;price_distance,close_over_ma_40;distance_to_high_40;market_breadth_20d,greater_than;less_than,q20;q60;q70,1,1,56.359621730393805,119.3596217303938
0fa7001c75c31e0a,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct;atr20_pct_market_rank;ret_20d_market_rank,greater_than;less_than,q60;q70;q90,1,1,61.24488482455922,119.24488482455922
