industry,task,fold_id,contract_id,top_split_features,common_feature_pairs,feature_family_pair_frequency,approximate_threshold_quantile_bucket,path_support_count,path_fold_presence,path_interpretation_text
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,market_regime,atr20_pct+prelaunch_drawdown_120d:38;atr20_pct+industry_breadth_20d:34;atr20_pct+launch_gain_from_recent_low_120d:34;ret_rank_20d_market+ret_rank_20d_market:27;prelaunch_drawdown_120d+prelaunch_drawdown_120d:26,atr20_pct+prelaunch_drawdown_120d:38;atr20_pct+industry_breadth_20d:34;atr20_pct+launch_gain_from_recent_low_120d:34;ret_rank_20d_market+ret_rank_20d_market:27;prelaunch_drawdown_120d+prelaunch_drawdown_120d:26,categorical_or_unavailable,30,fold_2023,market_regime split appears in 30/716 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_variant,atr20_pct+prelaunch_drawdown_120d:38;atr20_pct+industry_breadth_20d:34;atr20_pct+launch_gain_from_recent_low_120d:34;ret_rank_20d_market+ret_rank_20d_market:27;prelaunch_drawdown_120d+prelaunch_drawdown_120d:26,atr20_pct+prelaunch_drawdown_120d:38;atr20_pct+industry_breadth_20d:34;atr20_pct+launch_gain_from_recent_low_120d:34;ret_rank_20d_market+ret_rank_20d_market:27;prelaunch_drawdown_120d+prelaunch_drawdown_120d:26,categorical_or_unavailable,20,fold_2023,launch_variant split appears in 20/716 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_family,atr20_pct+prelaunch_drawdown_120d:38;atr20_pct+industry_breadth_20d:34;atr20_pct+launch_gain_from_recent_low_120d:34;ret_rank_20d_market+ret_rank_20d_market:27;prelaunch_drawdown_120d+prelaunch_drawdown_120d:26,atr20_pct+prelaunch_drawdown_120d:38;atr20_pct+industry_breadth_20d:34;atr20_pct+launch_gain_from_recent_low_120d:34;ret_rank_20d_market+ret_rank_20d_market:27;prelaunch_drawdown_120d+prelaunch_drawdown_120d:26,categorical_or_unavailable,3,fold_2023,launch_family split appears in 3/716 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,q46,125,fold_2024,prelaunch_drawdown_120d split appears in 125/771 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,atr20_pct,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,q60,122,fold_2024,atr20_pct split appears in 122/771 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,q46,101,fold_2024,industry_breadth_20d split appears in 101/771 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,q46,100,fold_2024,launch_gain_from_recent_low_60d split appears in 100/771 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,q48,95,fold_2024,ret_rank_20d_market split appears in 95/771 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,q40,90,fold_2024,launch_gain_from_recent_low_120d split appears in 90/771 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,money_ratio_20,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,q52,73,fold_2024,money_ratio_20 split appears in 73/771 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,market_regime,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,categorical_or_unavailable,45,fold_2024,market_regime split appears in 45/771 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_variant,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,categorical_or_unavailable,17,fold_2024,launch_variant split appears in 17/771 locked T1 splits; diagnostic only
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_family,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,atr20_pct+prelaunch_drawdown_120d:41;atr20_pct+industry_breadth_20d:33;industry_breadth_20d+prelaunch_drawdown_120d:32;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:28;launch_gain_from_recent_low_120d+ret_rank_20d_market:28,categorical_or_unavailable,3,fold_2024,launch_family split appears in 3/771 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,atr20_pct,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q75,46,fold_2020,atr20_pct split appears in 46/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q90,28,fold_2020,launch_gain_from_recent_low_120d split appears in 28/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q30,28,fold_2020,relative_ret20_vs_industry split appears in 28/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,market_regime,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,categorical_or_unavailable,27,fold_2020,market_regime split appears in 27/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q49,14,fold_2020,prelaunch_drawdown_120d split appears in 14/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q17,14,fold_2020,higher_low_count_20d split appears in 14/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,rolling_range_20d,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q60,14,fold_2020,rolling_range_20d split appears in 14/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q80,12,fold_2020,launch_gain_from_recent_low_60d split appears in 12/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q40,11,fold_2020,relative_ret20_vs_benchmark split appears in 11/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q55,10,fold_2020,ret_rank_20d_industry split appears in 10/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q65,9,fold_2020,upper_shadow_pct split appears in 9/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q63,7,fold_2020,ret_rank_20d_market split appears in 7/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,money_ratio_20,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q73,4,fold_2020,money_ratio_20 split appears in 4/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,close_location,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+market_regime:19;atr20_pct+relative_ret20_vs_industry:18;atr20_pct+atr20_pct:16;atr20_pct+higher_low_count_20d:10,q84,1,fold_2020,close_location split appears in 1/225 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q50,62,fold_2021,launch_gain_from_recent_low_120d split appears in 62/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,atr20_pct,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q30,44,fold_2021,atr20_pct split appears in 44/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q52,42,fold_2021,prelaunch_drawdown_120d split appears in 42/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q40,37,fold_2021,launch_gain_from_recent_low_60d split appears in 37/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q45,35,fold_2021,relative_ret20_vs_industry split appears in 35/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,rolling_range_20d,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q50,31,fold_2021,rolling_range_20d split appears in 31/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,market_regime,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,categorical_or_unavailable,28,fold_2021,market_regime split appears in 28/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q48,23,fold_2021,ret_rank_20d_industry split appears in 23/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q33,23,fold_2021,relative_ret20_vs_benchmark split appears in 23/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q62,17,fold_2021,industry_breadth_20d split appears in 17/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q82,14,fold_2021,higher_low_count_20d split appears in 14/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,close_location,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q79,11,fold_2021,close_location split appears in 11/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q65,9,fold_2021,ret_rank_20d_market split appears in 9/389 locked T1 splits; diagnostic only
