threshold_id,episode_cluster_id,cluster_anchor_n,earliest_anchor_row_id,shortest_duration_anchor_row_id,medoid_anchor_row_id,earliest_source_row_key,shortest_source_row_key,medoid_source_row_key,medoid_distance,representative_taxonomy_disagreement,earliest_anchor_path_type,shortest_duration_anchor_path_type,medoid_anchor_path_type,cluster_distinct_path_type_n,cluster_internal_path_type_entropy,cluster_dominant_path_type,cluster_dominant_path_type_share
up50pct,up50pct::SH600111::000000,732,124531,546026,439025,SH600111|2018-01-10|124531|up50pct,SH600111|2021-07-02|546026|up50pct,SH600111|2020-08-13|439025|up50pct,0.3141218199504364,True,late_rescue_winner,unclassified_short_path,stair_step_winner,7,0.8781670558681351,unclassified_mixed_path,0.3114754098360656
up100pct,up100pct::SH600118::000000,853,124532,362529,674028,SH600118|2018-01-10|124532|up100pct,SH600118|2019-12-25|362529|up100pct,SH600118|2022-07-22|674028|up100pct,0.15801122832062825,True,late_rescue_winner,smooth_trend_winner,late_rescue_winner,5,0.7463609828271981,late_rescue_winner,0.5685814771395076
up150pct,up150pct::SH600118::000000,853,124532,1077028,572027,SH600118|2018-01-10|124532|up150pct,SH600118|2025-11-19|1077028|up150pct,SH600118|2021-09-14|572027|up150pct,0.15364738271906997,True,late_rescue_winner,smooth_trend_winner,late_rescue_winner,5,0.6064672605939219,late_rescue_winner,0.6389214536928488
up50pct,up50pct::SH600118::000000,853,124532,372529,872527,SH600118|2018-01-10|124532|up50pct,SH600118|2020-01-23|372529|up50pct,SH600118|2024-03-13|872527|up50pct,0.4025626409953122,True,unclassified_mixed_path,unclassified_short_path,late_rescue_winner,7,0.740585061608612,late_rescue_winner,0.4958968347010551
up100pct,up100pct::SH600120::000000,29,143533,304031,262030,SH600120|2018-03-12|143533|up100pct,SH600120|2019-07-05|304031|up100pct,SH600120|2019-03-04|262030|up100pct,0.014514305051498182,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SH600120::000000,63,124533,257531,274030,SH600120|2018-01-10|124533|up50pct,SH600120|2019-02-19|257531|up50pct,SH600120|2019-04-08|274030|up50pct,0.04232611550912525,True,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,2,0.2030739299866456,late_rescue_winner,0.9682539682539683
up100pct,up100pct::SH600126::000000,148,263533,377530,450528,SH600126|2019-03-07|263533|up100pct,SH600126|2020-02-14|377530|up100pct,SH600126|2020-09-15|450528|up100pct,0.35909848752945933,True,unclassified_mixed_path,stair_step_winner,late_rescue_winner,4,0.6502027360857284,late_rescue_winner,0.5675675675675675
up150pct,up150pct::SH600126::000000,97,263533,473527,281030,SH600126|2019-03-07|263533|up150pct,SH600126|2020-11-26|473527|up150pct,SH600126|2019-04-26|281030|up150pct,0.08189946755191106,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SH600126::000000,187,263533,377530,457029,SH600126|2019-03-07|263533|up50pct,SH600126|2020-02-14|377530|up50pct,SH600126|2020-10-12|457029|up50pct,0.05952300081710308,True,unclassified_mixed_path,smooth_trend_winner,late_rescue_winner,5,0.7385924813910003,late_rescue_winner,0.5508021390374331
up100pct,up100pct::SH600132::000000,255,163034,405029,365031,SH600132|2018-05-10|163034|up100pct,SH600132|2020-05-07|405029|up100pct,SH600132|2020-01-02|365031|up100pct,0.24886171253961673,False,stair_step_winner,stair_step_winner,stair_step_winner,3,0.67680272923648,stair_step_winner,0.7411764705882353
up150pct,up150pct::SH600132::000000,233,163034,420029,336030,SH600132|2018-05-10|163034|up150pct,SH600132|2020-06-18|420029|up150pct,SH600132|2019-10-11|336030|up150pct,0.12546414929211852,True,stair_step_winner,smooth_trend_winner,stair_step_winner,3,0.5393523641274673,stair_step_winner,0.7896995708154506
up50pct,up50pct::SH600132::000000,323,163034,439028,369529,SH600132|2018-05-10|163034|up50pct,SH600132|2020-08-13|439028|up50pct,SH600132|2020-01-15|369529|up50pct,0.13973936208041027,True,stair_step_winner,jump_repricing_winner,unclassified_mixed_path,4,0.8616196810235355,unclassified_mixed_path,0.48606811145510836
up100pct,up100pct::SH600141::000000,1,797532,797532,797532,SH600141|2023-07-28|797532|up100pct,SH600141|2023-07-28|797532|up100pct,SH600141|2023-07-28|797532|up100pct,0.0,False,slow_grind_winner,slow_grind_winner,slow_grind_winner,1,-0.0,slow_grind_winner,1.0
up50pct,up50pct::SH600141::000000,2,796032,797532,796032,SH600141|2023-07-25|796032|up50pct,SH600141|2023-07-28|797532|up50pct,SH600141|2023-07-25|796032|up50pct,0.07096744690437042,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SH600143::000000,209,124537,473029,337031,SH600143|2018-01-10|124537|up100pct,SH600143|2020-11-25|473029|up100pct,SH600143|2019-10-15|337031|up100pct,0.24454367594626011,True,unclassified_mixed_path,smooth_trend_winner,stair_step_winner,3,0.4222253105495339,stair_step_winner,0.84688995215311
up100pct,up100pct::SH600143::000001,110,583031,1015532,739029,SH600143|2021-10-25|583031|up100pct,SH600143|2025-05-21|1015532|up100pct,SH600143|2023-02-07|739029|up100pct,0.16406935666319156,True,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,4,0.49444746818208263,late_rescue_winner,0.7909090909090909
up150pct,up150pct::SH600143::000000,163,124537,365531,328032,SH600143|2018-01-10|124537|up150pct,SH600143|2020-01-03|365531|up150pct,SH600143|2019-09-11|328032|up150pct,0.14097651094472197,True,unclassified_mixed_path,stair_step_winner,stair_step_winner,2,0.44319160792916135,stair_step_winner,0.9079754601226994
up150pct,up150pct::SH600143::000001,23,674529,742527,730027,SH600143|2022-07-25|674529|up150pct,SH600143|2023-02-16|742527|up150pct,SH600143|2023-01-05|730027|up150pct,0.020609809050695815,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SH600143::000000,287,124537,491028,445529,SH600143|2018-01-10|124537|up50pct,SH600143|2021-01-15|491028|up50pct,SH600143|2020-09-01|445529|up50pct,0.3014274980539715,True,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,5,0.7226016798421127,unclassified_mixed_path,0.519163763066202
up50pct,up50pct::SH600143::000001,185,566030,1051531,713029,SH600143|2021-08-27|566030|up50pct,SH600143|2025-09-01|1051531|up50pct,SH600143|2022-11-17|713029|up50pct,0.18457849088181416,True,late_rescue_winner,smooth_trend_winner,late_rescue_winner,5,0.5940311648887001,late_rescue_winner,0.6918918918918919
up100pct,up100pct::SH600153::000000,280,254034,498028,420532,SH600153|2019-02-01|254034|up100pct,SH600153|2021-02-04|498028|up100pct,SH600153|2020-06-19|420532|up100pct,0.09096641245002458,True,unclassified_mixed_path,stair_step_winner,slow_grind_winner,3,0.9393188807954939,slow_grind_winner,0.5107142857142857
up150pct,up150pct::SH600153::000000,4,254034,254034,255034,SH600153|2019-02-01|254034|up150pct,SH600153|2019-02-01|254034|up150pct,SH600153|2019-02-12|255034|up150pct,0.003996563430517278,False,slow_grind_winner,slow_grind_winner,slow_grind_winner,1,-0.0,slow_grind_winner,1.0
up50pct,up50pct::SH600153::000000,376,124538,680529,385031,SH600153|2018-01-10|124538|up50pct,SH600153|2022-08-10|680529|up50pct,SH600153|2020-03-06|385031|up50pct,0.18636164588521276,True,late_rescue_winner,unclassified_mixed_path,unclassified_mixed_path,3,0.9335357286496221,unclassified_mixed_path,0.5132978723404256
up100pct,up100pct::SH600160::000000,582,124539,548030,343535,SH600160|2018-01-10|124539|up100pct,SH600160|2021-07-08|548030|up100pct,SH600160|2019-11-01|343535|up100pct,0.09454859406156135,True,late_rescue_winner,unclassified_mixed_path,stair_step_winner,5,0.806790875681448,late_rescue_winner,0.3951890034364261
up150pct,up150pct::SH600160::000000,514,124539,490029,743029,SH600160|2018-01-10|124539|up150pct,SH600160|2021-01-13|490029|up150pct,SH600160|2023-02-17|743029|up150pct,0.17033240709459532,True,late_rescue_winner,stair_step_winner,late_rescue_winner,4,0.7010815774733961,late_rescue_winner,0.5894941634241245
up50pct,up50pct::SH600160::000000,734,124539,545530,762029,SH600160|2018-01-10|124539|up50pct,SH600160|2021-07-01|545530|up50pct,SH600160|2023-04-13|762029|up50pct,0.20500669912356215,True,late_rescue_winner,smooth_trend_winner,slow_grind_winner,7,0.8525893129783675,unclassified_mixed_path,0.29427792915531337
up100pct,up100pct::SH600161::000000,151,124540,387034,325536,SH600161|2018-01-10|124540|up100pct,SH600161|2020-03-12|387034|up100pct,SH600161|2019-09-04|325536|up100pct,0.08627702220716145,True,stair_step_winner,smooth_trend_winner,stair_step_winner,2,0.24107630848738065,stair_step_winner,0.9602649006622517
up150pct,up150pct::SH600161::000000,80,124540,304036,268537,SH600161|2018-01-10|124540|up150pct,SH600161|2019-07-05|304036|up150pct,SH600161|2019-03-21|268537|up150pct,0.023014073622487082,False,stair_step_winner,stair_step_winner,stair_step_winner,1,-0.0,stair_step_winner,1.0
up50pct,up50pct::SH600161::000000,203,124540,425033,372535,SH600161|2018-01-10|124540|up50pct,SH600161|2020-07-06|425033|up50pct,SH600161|2020-01-23|372535|up50pct,0.3713016012794457,True,stair_step_winner,smooth_trend_winner,stair_step_winner,3,0.9871042480825036,stair_step_winner,0.3793103448275862
up50pct,up50pct::SH600161::000001,34,665030,719532,677032,SH600161|2022-06-28|665030|up50pct,SH600161|2022-12-06|719532|up50pct,SH600161|2022-08-01|677032|up50pct,0.05295126160778632,True,slow_grind_winner,stair_step_winner,slow_grind_winner,3,0.3227697625543065,slow_grind_winner,0.9117647058823529
up100pct,up100pct::SH600166::000000,37,163040,329535,166540,SH600166|2018-05-10|163040|up100pct,SH600166|2019-09-17|329535|up100pct,SH600166|2018-05-21|166540|up100pct,0.3430985479897612,True,late_rescue_winner,stair_step_winner,late_rescue_winner,4,0.8991107599489381,late_rescue_winner,0.3783783783783784
up150pct,up150pct::SH600166::000000,3,254037,256037,254537,SH600166|2019-02-01|254037|up150pct,SH600166|2019-02-14|256037|up150pct,SH600166|2019-02-11|254537|up150pct,0.0,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up50pct,up50pct::SH600166::000000,86,124541,265537,276035,SH600166|2018-01-10|124541|up50pct,SH600166|2019-03-13|265537|up50pct,SH600166|2019-04-12|276035|up50pct,0.13064691172529994,True,late_rescue_winner,smooth_trend_winner,unclassified_mixed_path,4,0.6665936940904768,unclassified_mixed_path,0.6744186046511628
up100pct,up100pct::SH600171::000000,2,378036,379036,378036,SH600171|2020-02-17|378036|up100pct,SH600171|2020-02-19|379036|up100pct,SH600171|2020-02-17|378036|up100pct,0.023748122247840182,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up150pct,up150pct::SH600171::000000,2,378036,379036,378036,SH600171|2020-02-17|378036|up150pct,SH600171|2020-02-19|379036|up150pct,SH600171|2020-02-17|378036|up150pct,0.023472838124400815,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SH600171::000000,2,378036,379036,379036,SH600171|2020-02-17|378036|up50pct,SH600171|2020-02-19|379036|up50pct,SH600171|2020-02-19|379036|up50pct,0.07255821402595543,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up50pct,up50pct::SH600171::000001,8,548533,583035,550033,SH600171|2021-07-09|548533|up50pct,SH600171|2021-10-25|583035|up50pct,SH600171|2021-07-14|550033|up50pct,0.02663743233305079,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SH600176::000000,861,124543,1077033,280038,SH600176|2018-01-10|124543|up100pct,SH600176|2025-11-19|1077033|up100pct,SH600176|2019-04-24|280038|up100pct,0.057645858072003855,True,late_rescue_winner,slow_grind_winner,stair_step_winner,5,0.8357525894353233,late_rescue_winner,0.413472706155633
up150pct,up150pct::SH600176::000000,827,124543,1077033,281537,SH600176|2018-01-10|124543|up150pct,SH600176|2025-11-19|1077033|up150pct,SH600176|2019-04-29|281537|up150pct,0.07639307515627136,True,late_rescue_winner,slow_grind_winner,stair_step_winner,4,0.9147139490465526,late_rescue_winner,0.4207980652962515
up50pct,up50pct::SH600176::000000,861,124543,475034,365037,SH600176|2018-01-10|124543|up50pct,SH600176|2020-12-01|475034|up50pct,SH600176|2020-01-02|365037|up50pct,0.3554532788527357,True,late_rescue_winner,smooth_trend_winner,stair_step_winner,6,0.8382662860646088,late_rescue_winner,0.34959349593495936
up100pct,up100pct::SH600177::000000,213,124544,558533,304040,SH600177|2018-01-10|124544|up100pct,SH600177|2021-08-06|558533|up100pct,SH600177|2019-07-05|304040|up100pct,0.0848437106281897,True,late_rescue_winner,slow_grind_winner,slow_grind_winner,2,0.9731052816134181,late_rescue_winner,0.596244131455399
up150pct,up150pct::SH600177::000000,8,163043,258538,258538,SH600177|2018-05-10|163043|up150pct,SH600177|2019-02-21|258538|up150pct,SH600177|2019-02-21|258538|up150pct,0.05630485491037944,False,slow_grind_winner,slow_grind_winner,slow_grind_winner,1,-0.0,slow_grind_winner,1.0
up50pct,up50pct::SH600177::000000,566,124544,881535,493533,SH600177|2018-01-10|124544|up50pct,SH600177|2024-04-10|881535|up50pct,SH600177|2021-01-22|493533|up50pct,0.09519354944506375,True,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,4,0.6324297586965746,late_rescue_winner,0.48056537102473496
up100pct,up100pct::SH600183::000000,442,581037,1030036,1040035,SH600183|2021-10-19|581037|up100pct,SH600183|2025-07-02|1030036|up100pct,SH600183|2025-07-30|1040035|up100pct,0.08821960218238283,True,late_rescue_winner,smooth_trend_winner,slow_grind_winner,4,0.7057854705789794,slow_grind_winner,0.669683257918552
up150pct,up150pct::SH600183::000000,425,581037,1030036,878035,SH600183|2021-10-19|581037|up150pct,SH600183|2025-07-02|1030036|up150pct,SH600183|2024-03-28|878035|up150pct,0.060645372091970844,True,late_rescue_winner,smooth_trend_winner,slow_grind_winner,4,0.4835649265782856,slow_grind_winner,0.8094117647058824
up50pct,up50pct::SH600183::000000,442,581037,1030036,875035,SH600183|2021-10-19|581037|up50pct,SH600183|2025-07-02|1030036|up50pct,SH600183|2024-03-20|875035|up50pct,0.28204249545312143,True,late_rescue_winner,smooth_trend_winner,slow_grind_winner,5,0.8673202658086154,unclassified_mixed_path,0.416289592760181
up100pct,up100pct::SH600185::000000,2,127045,131545,127045,SH600185|2018-01-17|127045|up100pct,SH600185|2018-01-30|131545|up100pct,SH600185|2018-01-17|127045|up100pct,0.03434564782943458,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up150pct,up150pct::SH600185::000000,2,127045,131545,127045,SH600185|2018-01-17|127045|up150pct,SH600185|2018-01-30|131545|up150pct,SH600185|2018-01-17|127045|up150pct,0.047507988200242005,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up50pct,up50pct::SH600185::000000,2,127045,131545,127045,SH600185|2018-01-17|127045|up50pct,SH600185|2018-01-30|131545|up50pct,SH600185|2018-01-17|127045|up50pct,0.03396111839365388,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up50pct,up50pct::SH600185::000001,13,414537,422037,417538,SH600185|2020-06-03|414537|up50pct,SH600185|2020-06-24|422037|up50pct,SH600185|2020-06-11|417538|up50pct,0.23980857698756125,True,jump_repricing_winner,unclassified_short_path,jump_repricing_winner,3,0.8956403056385982,jump_repricing_winner,0.5384615384615384
up100pct,up100pct::SH600188::000000,128,502035,564533,525034,SH600188|2021-02-23|502035|up100pct,SH600188|2021-08-24|564533|up100pct,SH600188|2021-04-29|525034|up100pct,0.51058543602599,True,stair_step_winner,smooth_trend_winner,stair_step_winner,5,0.624339801852073,stair_step_winner,0.46875
up150pct,up150pct::SH600188::000000,107,502035,549036,593036,SH600188|2021-02-23|502035|up150pct,SH600188|2021-07-12|549036|up150pct,SH600188|2021-11-22|593036|up150pct,0.24451496496189842,True,stair_step_winner,smooth_trend_winner,stair_step_winner,3,0.9047274366637647,stair_step_winner,0.48598130841121495
up50pct,up50pct::SH600188::000000,464,502035,565033,1029537,SH600188|2021-02-23|502035|up50pct,SH600188|2021-08-25|565033|up50pct,SH600188|2025-07-01|1029537|up50pct,0.17567833691919996,True,smooth_trend_winner,unclassified_short_path,slow_grind_winner,7,0.7907750281902887,unclassified_mixed_path,0.3879310344827586
up100pct,up100pct::SH600196::000000,232,124546,429038,359039,SH600196|2018-01-10|124546|up100pct,SH600196|2020-07-16|429038|up100pct,SH600196|2019-12-16|359039|up100pct,0.27704624234028363,True,late_rescue_winner,smooth_trend_winner,stair_step_winner,4,0.7555920836790095,stair_step_winner,0.625
up150pct,up150pct::SH600196::000000,199,254041,417539,303041,SH600196|2019-02-01|254041|up150pct,SH600196|2020-06-11|417539|up150pct,SH600196|2019-07-03|303041|up150pct,0.20236447181227551,True,stair_step_winner,smooth_trend_winner,stair_step_winner,3,0.6781452864574499,stair_step_winner,0.7085427135678392
up50pct,up50pct::SH600196::000000,338,124546,432036,360539,SH600196|2018-01-10|124546|up50pct,SH600196|2020-07-24|432036|up50pct,SH600196|2019-12-19|360539|up50pct,0.5122656552643069,True,choppy_reversal_winner,unclassified_short_path,stair_step_winner,6,0.764492822291058,stair_step_winner,0.3905325443786982
up50pct,up50pct::SH600196::000001,3,882538,885037,882538,SH600196|2024-04-12|882538|up50pct,SH600196|2024-04-19|885037|up50pct,SH600196|2024-04-12|882538|up50pct,0.01880654886714501,False,slow_grind_winner,slow_grind_winner,slow_grind_winner,1,-0.0,slow_grind_winner,1.0
up100pct,up100pct::SH600201::000000,11,254042,281040,280041,SH600201|2019-02-01|254042|up100pct,SH600201|2019-04-26|281040|up100pct,SH600201|2019-04-24|280041|up100pct,0.06717320667309737,False,stair_step_winner,stair_step_winner,stair_step_winner,1,-0.0,stair_step_winner,1.0
up50pct,up50pct::SH600201::000000,130,163046,387039,304042,SH600201|2018-05-10|163046|up50pct,SH600201|2020-03-12|387039|up50pct,SH600201|2019-07-05|304042|up50pct,0.09934626324770265,True,unclassified_mixed_path,smooth_trend_winner,stair_step_winner,3,0.2818845832642248,stair_step_winner,0.9230769230769231
up100pct,up100pct::SH600208::000000,118,254043,567538,414540,SH600208|2019-02-01|254043|up100pct,SH600208|2021-09-01|567538|up100pct,SH600208|2020-06-03|414540|up100pct,0.015183359062866811,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SH600208::000000,384,254043,340540,490535,SH600208|2019-02-01|254043|up50pct,SH600208|2019-10-24|340540|up50pct,SH600208|2021-01-14|490535|up50pct,0.1630781978657508,True,smooth_trend_winner,unclassified_short_path,late_rescue_winner,6,0.3307189881532663,late_rescue_winner,0.8645833333333334
