policy_id,cost_scenario_id,event_scope,month_n,mean_monthly_return,median_monthly_return,compound_return,positive_month_rate,worst_month_return,source_table_content_hash,posthoc_slice_only,parameter_selection_authorized,run_id,contract_version
S0_SELECTED_FULL__D8__L050__STOPNONE,GROSS,non_event_posthoc,16,0.020953732494,0.0128260731621,0.356191709967,0.625,-0.0532830036466,b9358c7cf50884002439d61cf72dcd7aa46d8255aedbee456e1edee042b003d5,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP000,event_posthoc,5,0.0290710293488,0.0188989708547,0.152557884055,1,0.00815377199041,3ddf89f8b0e5a83b63d04c9974a0c94fb48e6931eb3386c4cceb6f048e2267dc,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP000,non_event_posthoc,16,0.0202788102028,0.012078759312,0.341699184728,0.625,-0.0548192657192,3ec5372267136a7b6a54cec7b515a05128cb3c0663b7e38cc1dbd000eade0abe,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP005,event_posthoc,5,0.028520890778,0.0181793508206,0.14945299368,1,0.00743615012931,0d81b3cd498ed2b2c2a17546d1f25cba2b207ca640ef1a643a93b36beddcef73,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP005,non_event_posthoc,16,0.0195940756518,0.011338778663,0.327105217591,0.625,-0.0563793593253,fefd505205da860686b4d4481c02af5fc28244d8ce7b802dee059590230c6188,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP010,event_posthoc,5,0.0279639076119,0.0174581816405,0.1463161873,1,0.00670662413879,c7f738d999f24ddf6e1aaa236baa7241f6508d25c81321d367a36422cbd1a1a7,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP010,non_event_posthoc,16,0.0189004956449,0.01059054239,0.312468735813,0.625,-0.0579760739637,697cc5d7d209eaaae8ae6a4a2ccc9a23ffffff46673bb08a2d7f4dd12f0562f1,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP020,event_posthoc,5,0.0268286386165,0.0160111757899,0.139943508327,1,0.00521065496798,86f3b2a91813ec359e420d85f8be5d6e4f7f2ef36b2c55e87f44f3919225d6d2,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP020,non_event_posthoc,16,0.0174858551283,0.00906854744855,0.28306563466,0.625,-0.0612846480868,83f84ca962922fffe90072aa9426cfcf9f3ea45829b95a7457df0befe712f5a5,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP040,event_posthoc,5,0.0244670108907,0.0130983525432,0.126776586604,1,0.00206202535286,23fb1ae40398e43fcb49f2cc8b6139e485594ba961ea8351538928ec6007aaa6,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP040,non_event_posthoc,16,0.0145394960574,0.00591679825383,0.22371970183,0.625,-0.0684030824357,e1fe67351b2d426861f37d4a27aac656da44c30b9de08840f88903688f7605ed,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,GROSS,event_posthoc,5,0.0179751234381,0.00295788166658,0.0908187990051,0.6,-0.0132644415987,dbe461f9693f834fca88df6fa491af0f8b4e59dbfc4dd6ef374ffa45bc2cd20f,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,GROSS,non_event_posthoc,16,0.00584872088155,0.00675376396601,0.0891941951761,0.5625,-0.0428685137904,6a70b124f8098678ce58e4a907bbdd35544ef24fd5c21c61c4b4baacf74a4d06,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP000,event_posthoc,5,0.0171773777182,0.00218345865521,0.0864907400756,0.6,-0.0144087674125,73abe362ef63ecf5fe80314c6c302f47b01596bd6b73f77aced92639ddac5fd5,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP000,non_event_posthoc,16,0.00505212349668,0.00600406392587,0.0753023107755,0.5625,-0.044381159794,8f9ccb0634ee891152f0ea8ac37a027a4a33e8f3348228ef4e39893b64f1e675,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,event_posthoc,5,0.0164089799812,0.00135180424405,0.0823309674744,0.6,-0.0155803338237,ddc5b963a6999bbbb773fdcd2331f1cb8e9ab7035f3824d111465a3317f8c9ab,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,non_event_posthoc,16,0.00424649871986,0.00522923306641,0.0614371821664,0.5625,-0.0457513781252,b14a734788a854880f3e393888ddf43d831d29970bd5e06f73cdc6a465c7bf54,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,event_posthoc,5,0.0156266281058,0.000511856704932,0.0781072849671,0.6,-0.0167893885906,b4aa8da3141d4717cde5719f935d688d8071d9b2c75297a611c7615f170fd002,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,non_event_posthoc,16,0.00342846110101,0.0044409450581,0.04752715883,0.5,-0.0471393192055,f1b688e55c551c556c11f05ea0d5f91ed2ccffaf2a82fb54191e3f23c6e9cdaa,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP020,event_posthoc,5,0.0140179522636,-0.00119341894159,0.0694592188193,0.4,-0.0193273985355,b1442f50db98a0cd9da3a46011428ecd33e7a48fb36929f8bcaa269150ecd304,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP020,non_event_posthoc,16,0.00175353358884,0.00282203349191,0.0195688621352,0.5,-0.0499697630192,251a08a5441bba676e009e2b55f90cbbe24287d813a2b326b824265326fe85a8,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP040,event_posthoc,5,0.0106081450283,-0.00470914505045,0.0512900941727,0.4,-0.0249424366407,f684c413f301a89b71409a4fec017a1aff740638860aab0686920c869ecbae1e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP040,non_event_posthoc,16,-0.00176418117743,-0.000600454810225,-0.0369274476797,0.5,-0.0558591761049,ae6a7a805dc3ba1322b7a2d0039f373181e0d625b590a9fcaa497f86383c3b1a,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,GROSS,event_posthoc,5,0.0286779308552,0.0277551830006,0.150286042349,1,0.00618935083332,c6b3a31a4ca088d9ae8024d8a49efbfcf56852f3bdd44ca12ebd9a596315b05b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,GROSS,non_event_posthoc,16,0.0146925741471,0.0118922203188,0.238872769896,0.625,-0.0437137389235,a420952578b8be2189de8a299628a0dfdd58426db37b7af9485e95a67e29243c,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP000,event_posthoc,5,0.0280698861426,0.0274475899668,0.146860082915,1,0.0054659546779,b31b2a49ac59856c239bcd89efbf84467d6060feeaa5c890199472fdaff88f62,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP000,non_event_posthoc,16,0.0139870747833,0.011121843333,0.224895655859,0.625,-0.0441781189519,83a5734856e2f332fb1d8fa7dccce99ce4466bb9fbe2aff48ef70af10fcad3d4,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP005,event_posthoc,5,0.027484707736,0.0270540743772,0.14356793519,1,0.00471018685523,18664407deb9c2b5b290c5b80fc188dd41de527607d9591315262598a39eb94a,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP005,non_event_posthoc,16,0.0132721400824,0.0103574137065,0.210879140453,0.625,-0.0448114230824,c1cd1660f5cbe7aa2a3bd69ef88ddbb32da80696338299255d908df11bed5170,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP010,event_posthoc,5,0.0268922761358,0.0266493036713,0.140242205674,1,0.00394776269342,e51cb8959184c4f6744c889aa12076100f81ca80640bdc8182bdb3ffb74419c8,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP010,non_event_posthoc,16,0.0125473330924,0.00958363376426,0.196816936432,0.625,-0.0455901032845,2d0e5fd6036bf59c5acdfd3e5647c7b5756f9d912165a8910a515277ab57d47b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP020,event_posthoc,5,0.0256848269328,0.0258040085648,0.133486472322,1,0.00240259047719,62998d81319f54b1b9843edf34a8e0f7b302cd7111caa2c014965a07ab1fc331,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP020,non_event_posthoc,16,0.0110669774403,0.0080070936501,0.168552484456,0.625,-0.0480594400031,ed2d02766b7d1805b06cf3c2b6694752a0f20083ab46ef4e2b7cfbcb9846408e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP040,event_posthoc,5,0.0231732476,0.0224246356083,0.119530926729,0.6,-0.00101681067799,a37f7e328f9250c9941de20b40494c1df2db5d1f2e3d3e301585d59239fee7be,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP040,non_event_posthoc,16,0.00797472893565,0.00473107922693,0.111441321996,0.625,-0.0547040468333,c737bf1a1bbb329ed2919f5b6f246f8351d9b1c9105c088e6fb87e462d37a7e1,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,GROSS,event_posthoc,5,0.0285810983159,0.0200264527163,0.14988100334,1,0.009071511887,83cccae8dd75989ca000b6a1c84e45098478d4ace58f364a481cf02ede5ee37b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,GROSS,non_event_posthoc,16,0.0180718223837,0.0123519070259,0.300657718277,0.625,-0.050852773028,f5edb1c6cce10940b383327af5fd8e7a3edb8e6506251a98dc7e57e7be0fa859,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP000,event_posthoc,5,0.0279824705941,0.0189468848446,0.146508338555,1,0.00833340723202,ebbda20034758f404a5c241b5c9292a60728fb9b952e0c4c811538a6733c507e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP000,non_event_posthoc,16,0.0173835007499,0.0115963394973,0.286412820601,0.625,-0.0525868346632,2f469e1dcc12d1c769d863600bd7fc5e9af7f5b6bdd15306cc38041c8004ff4f,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP005,event_posthoc,5,0.0274153966502,0.0180661071941,0.143320285404,1,0.00760476919464,699c7b0b81265f9e49e5d7fe6b814bb04ab49f1761f1e60d6f9977890d10d4a7,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP005,non_event_posthoc,16,0.0166837795435,0.0108497424463,0.272057268649,0.625,-0.054277504244,9472cf82a0c9591f860b6b992b5947227b0009f96c0d0dadc34169b1118c74f5,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP010,event_posthoc,5,0.0268416092722,0.0171833289521,0.140101431873,1,0.00686372676483,e471abbf0cd919f1f959a71c6787907aee63720d463448d0f12e8f86530731f9,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP010,non_event_posthoc,16,0.0159746351799,0.0100930232143,0.25765540956,0.625,-0.056008947385,95eac005588faaa739d5c4c369b4df48d1ac401f769564ca4237d2e75d97ce15,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP020,event_posthoc,5,0.0256731476128,0.0154117433668,0.133568153203,1,0.00534313974393,640b6c28e675312e2e141624ba58cd00930c683d76284e6c4c987c386b294a3a,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP020,non_event_posthoc,16,0.0145270378535,0.00854802865563,0.228709925295,0.625,-0.0596002001219,beded16c74dd200325588870397593459ddf46b9227825c51ff436fc73b759ab,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP040,event_posthoc,5,0.0232469644972,0.0118442627536,0.120095113182,1,0.00213828667457,bc2f773de59092221d3ad6461bf521c1cdb0d67fa39e22f15d5eda20e21ed05f,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP040,non_event_posthoc,16,0.0115067136237,0.00532271266804,0.170230849692,0.625,-0.0673428927815,31674ef0d13666b4cc63f28dfbeb15397601597c9b160383c899f89a28488c71,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,GROSS,event_posthoc,5,0.0282773114074,0.0164164053857,0.148107790669,1,0.00903498455796,3b53afbc42fe520b767514e98b669121dd1b35294428974d0524b4f8c406a637,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,GROSS,non_event_posthoc,16,0.0204827083497,0.0126398654136,0.345886834682,0.625,-0.0559733192746,26fe91c3c520bc3fb5a24cdd7f727ae36d5e4bec9a698a08bd96d76868b5a5cb,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP000,event_posthoc,5,0.0276855123471,0.015471422073,0.144776751783,1,0.00830754655551,ca93d2f66c78d7a8697cfe7e952b66572bf51a33a46f05c666dfec6063f6616c,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP000,non_event_posthoc,16,0.0198004939728,0.0118924869367,0.331324939938,0.625,-0.0576515909361,b3367a93ed9dfb8cf190f9fc9bd4c63ca668192d5c57970aa729f39bc2e1642e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP005,event_posthoc,5,0.0271236505168,0.0146762721166,0.141621172354,1,0.00758552026162,eb00eb455d235cca52778502edba7fe7dec5dec23ba7873b66107d60aaece943,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP005,non_event_posthoc,16,0.0191084067033,0.0111521381729,0.316667178334,0.625,-0.0593204710244,0798aa8b0f8ad8613c57b0a8a65c019424f65b1ee2d19aa9123ddf18a2c7c7dd,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP010,event_posthoc,5,0.0265549736285,0.0138794098693,0.138434254864,1,0.00685137454871,40479cb313d8e04c799d1324fcf661d50393c2ebc71ab409ccaa13077d58570c,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP010,non_event_posthoc,16,0.0184071826584,0.0104034175436,0.301963999077,0.625,-0.0610288997623,f4c73c528edf03583ba49ad71fb63950f34e3a034fd2c261b71dbd111887b621,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP020,event_posthoc,5,0.0253964116543,0.0122805263304,0.131963158277,1,0.0053454834609,3343abc1219ea17448c49b86c2f9bd3d954f3d47b4f23d333745bceac3656ca2,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP020,non_event_posthoc,16,0.016976332889,0.00888008616829,0.272418611381,0.625,-0.0645701629561,04ddd66cbc1b30f3898fb5e7b3c9b58d386ee103a6d73152331df8c5f75f5b95,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP040,event_posthoc,5,0.0229886177915,0.00906196653045,0.118607142581,1,0.00217399841943,45254e4a17562fbc0337afb6c47fced77325392079daa75c31814b56150b5fbf,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP040,non_event_posthoc,16,0.0139935039815,0.00572404624962,0.212751186747,0.625,-0.07219474492,94236015165aeaba5fab9d758489f8f5dcde0b121114720b40acc6756916ba33,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,GROSS,event_posthoc,5,0.0295772712339,0.0204249529499,0.155422319378,1,0.00904030685199,1a1192e1486f2013b93500aa654efc9b70623c4116256848d4d5abcc1d273fe7,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,GROSS,non_event_posthoc,16,0.0209510758583,0.0126760527787,0.356360937223,0.625,-0.052717222776,23b26efe911f573f79943942a754071b4f43f78a92dbbd374090c3a864e90eb9,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP000,event_posthoc,5,0.0289923298617,0.0195899475519,0.152115851004,1,0.00831393603314,9bc44f4c6bb35f43b03288cbb0257cab765bbbe198ea618d901c2f0fa0160b38,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP000,non_event_posthoc,16,0.020275392496,0.0119282317326,0.341854438114,0.625,-0.0542481155622,e9c9270f2a49718345b6dbcdab6668ac010a9229da980528162e70c76fcf3de8,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP005,event_posthoc,5,0.028437846247,0.0188693191298,0.148987666748,1,0.00759244665851,bd72796f464e4af9a786716e0236b0546865f6aa3846afee84ac8ae7e6c97c0e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP005,non_event_posthoc,16,0.0195897675488,0.0111878228467,0.327243859159,0.625,-0.055802852285,891c2216b40cd01e26df44664ce1ad1519daa67d7a3e7a32504668e2cc9f8466,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP010,event_posthoc,5,0.0278764352302,0.0181471388929,0.145827215427,1,0.00685897630769,b6896ccd2501a9fe2c18e4c10be8032c2fc8b605859a7583b30987627d239dab,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP010,non_event_posthoc,16,0.0188952632419,0.0104391448536,0.312590468914,0.625,-0.0573941839117,fd37246c21bb13761c83d4c6b3e3102d9f9feb99f1574c2f69b5ff5bb9c4bffc,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP020,event_posthoc,5,0.0267320500172,0.016698102881,0.139406145632,1,0.00535487879083,baffee52aef3756845ffae3c58e43a12b8b74c49eea0ac72ef35085cbf8d1380,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP020,non_event_posthoc,16,0.0174786663043,0.0089162236676,0.283152633234,0.625,-0.0606919246114,6dfdd855845c395b6ae97f3ab44b41a1cfb0b2f749ebe80d5b98c4396590b0eb,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP040,event_posthoc,5,0.0243510534992,0.013781186831,0.126137666928,1,0.00218896528315,dd60a1c634eba6bf2ab6d963fab09b3c0462642ab196e187ed9d90971d0d3799,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP040,non_event_posthoc,16,0.0145279152736,0.00576243249291,0.223733354067,0.625,-0.0677885181701,a763ebf41ead002a8da86bca93150d3dac59a9e79eccd1c7a9bc12fab8784e7c,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,GROSS,event_posthoc,5,0.0141417033891,0.0147619529661,0.0700889801319,0.6,-0.0205499579071,8a19dc7ffce0838e915e7742f8469b509259147661ef756bb1bbe7ad02656d81,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,GROSS,non_event_posthoc,16,0.0097159343478,0.0126451908555,0.159079334515,0.6875,-0.0371972892776,1be4e3f8c2a1eb4a3bb02ed8e8bf24eab7c4565822d3fed84901378e50226bda,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,SLIP000,event_posthoc,5,0.0134195345099,0.0137858204728,0.0662308076438,0.6,-0.021744835786,2edb8953045c10eee96d50243dc4f1e8318c294a008283ccc1bd4c2fcff50974,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,SLIP000,non_event_posthoc,16,0.00897068918434,0.0120356899171,0.145311269194,0.6875,-0.0384515389112,65cdc2d0f6d0829e786b565bd963d5252462b5fa9e075b322738616312b9a004,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,SLIP005,event_posthoc,5,0.0127193715355,0.0129475222744,0.062498007825,0.6,-0.0228510826247,0c8eda469acdcdf215d923a2753d7355aa4edd47363453cbfcb71340053fc992,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,SLIP005,non_event_posthoc,16,0.00821871410153,0.011388171495,0.131593070048,0.6875,-0.0395595725611,a87e9555308b2376055ef8541e213c59173449349f069ae43fc9206629c3ae83,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,SLIP010,event_posthoc,5,0.0120088242377,0.0121065883737,0.0587199521169,0.6,-0.0239772422174,698c35b34ac20f68afe39a605a703c7c7662ffedb368f1831151692926d4f04b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,SLIP010,non_event_posthoc,16,0.00745553343031,0.0107309059513,0.117825921073,0.6875,-0.0406759445484,92191f0a99c9267434ebbc3b7beafd7a723a63f6870c9b01268224fadb77d0e8,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
