policy_id,cost_scenario_id,decision_date,concentration_scope,board_HHI,top1_board_weight,top3_board_weight,no_board_position_weight,classified_position_weight,classified_board_coverage_ratio,concentration_status,mean_stock_concentration_tilt_score,effective_holdings,source_table_content_hash,historical_PIT_sector_claim_allowed,market_trading_crowding_claim_allowed,run_id,contract_version
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2024-10-31,target,0.0383694893308,0.0936146271525,0.243049391924,0,1,1,evaluable,0.711638474735,43.8745436306,8cf306551dc16d49a46e02971975789698558d9f76b33f7a723db15f83d17c3b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2024-11-29,realized_posttrade,0.0396601300014,0.0930397235136,0.247044750886,0,0.997442893583,1,evaluable,0.723946927494,43.8865996898,4c7edc8fddc6a9ca9db47f3c9fbd912391236e6058a8e4f3e5d42d744adb25ea,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2024-11-29,target,0.039643000358,0.0930191691994,0.247003393244,0,1,1,evaluable,0.723898800389,43.8914442398,cdbe1fb2c50df13191b21d5d4661265f0ae3fb2c3e33037811acbb2a6d2dd1ed,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2024-12-31,realized_posttrade,0.0383793625052,0.0924236712635,0.241573055367,0,0.975047765817,1,evaluable,0.725889212202,42.7995089686,410a4fd1051243e52267338e45d6f02c5ae356820d2ae88c506aed4a45f8bc5c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2024-12-31,target,0.0388364213949,0.0928791490153,0.241202501688,0,1,1,evaluable,0.725661527807,43.8029626578,0656fc8e9ce94f468569d78fe9f46462142f53d18eb8cf72fdfacd49658f7b4c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-01-27,realized_posttrade,0.0326018573003,0.0822398939703,0.211974041202,0,0.996319466856,1,evaluable,0.680231878445,43.773233773,40dd5c09d4d55e711df5b9a198d80406a44a193cfe340daf58027a6b5e338ab2,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-01-27,target,0.0326194137505,0.0822693164401,0.212085960164,0,1,1,evaluable,0.680098464671,43.7863002041,3cbcafee41957a878c722aa316c0a0e1e45d7f68518305f8325014f0bd0da6c9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-02-28,realized_posttrade,0.03481361599,0.0942861505169,0.235776610063,0,0.995333914672,1,evaluable,0.678441168129,43.8008990842,7fa9519b2e53b2c5d3cf83fdd1b8b0ff806d1ccb6127e91e0a2435e62a016a66,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-02-28,target,0.0347649750456,0.0942552797403,0.23562231649,0,1,1,evaluable,0.678404370919,43.8070635031,ca0ac9a3c529865fdbcb5b904f96b91bc10f43e38fe7ad822ee25a1bcd8f2f10,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-03-31,realized_posttrade,0.0324249382406,0.0795999574696,0.21601105774,0,0.995698513973,1,evaluable,0.64964980089,43.8185801326,7413c9b70efb5dcff81b139f7e887fef3f7c3fc7ea30879f96bab64eeace4689,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-03-31,target,0.0324045615669,0.0796253307282,0.215931839641,0,1,1,evaluable,0.649448994484,43.8417092217,4c5a615465a028d8588d1617819b767ae219db4675da3081c312300648cb04fa,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-04-30,realized_posttrade,0.0331860127004,0.0789898112118,0.217988594689,0,0.995961656899,1,evaluable,0.673913360079,43.7714056312,2a282edf77efa05c1b3f15d6127174b985b00cffca01fa1384549d14bd7c24f1,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-04-30,target,0.0331909664483,0.0790448533782,0.218101267632,0,1,1,evaluable,0.673880473763,43.7767751732,0e69288ce1b3f07e77c4e04d80155a0a87fbf25a51cbd09ee78f155e5573fb79,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-05-30,realized_posttrade,0.0323287950968,0.080694289059,0.214650137107,0,0.996088647587,1,evaluable,0.648138806167,43.9038595816,acab29e82580c0f741496b2f8e1c6f4d6887abaf0d9810c562154c68430de2e8,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-05-30,target,0.0323093314965,0.0806637234017,0.214577368713,0,1,1,evaluable,0.648117155149,43.9083434273,83c7da15f185aa51f7af5c4c8418a8bf39fa5a98973cea51e7c4e74ea217fdbb,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-06-30,realized_posttrade,0.0313678008395,0.0831310281245,0.213932789425,0,0.994750713422,1,evaluable,0.630914209068,44.8689412575,92c4097e18ad4d7af23f315ff24eb0f9e49415531b8760e931c66469f7c955bd,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-06-30,target,0.0313752685024,0.0834186425657,0.213974868047,0,1,1,evaluable,0.630810161628,44.8856732799,ca00a96507c347b57d366ef1240dd01ce4c802503f4c077626e53a9fcaacfc9c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-07-31,realized_posttrade,0.0311951465487,0.0816293800635,0.214638791113,0,0.9931600758,1,evaluable,0.587585181996,43.8393862173,b39ade7ca7e4762d5aac6a2ec0bf99dad2ee8016048f45d7279a4487959a5900,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-07-31,target,0.0311773940089,0.0815666860018,0.214611779778,0,1,1,evaluable,0.587319373157,43.8751556793,b619b214d05462309877e8917877e4fc7b520c6db5bb497ac44713d2e3a1a274,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-08-29,realized_posttrade,0.0349049750996,0.0813747888675,0.213451727575,0,0.996606743071,1,evaluable,0.687073911341,43.8381881396,36065cd53e010399dea73bc8822796a0ca9d622260d6f2f69070a563ddec65b8,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-08-29,target,0.0349396247675,0.0814572071088,0.2136354618,0,1,1,evaluable,0.687179632961,43.8325200176,2e6c26b8f3045bf7cd84deb61670bd0522fcd53ce126da92549615c6ce58d3c7,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-09-30,realized_posttrade,0.0365713956954,0.0908844568691,0.234335091746,0,0.995551269264,1,evaluable,0.674518655045,44.8655850876,380bebdc6794fe09faacb2fcb3df4de113770e33a668020bf98f54403ffbd4bc,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-09-30,target,0.0365441536738,0.0908636886513,0.234307977818,0,1,1,evaluable,0.674451144212,44.8735490951,cbbffe672bce3a182169041cf8721396de3e228d8986efc11cb8d2ee076034e9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-10-31,realized_posttrade,0.0321239414392,0.0815371776699,0.203347450543,0,0.995409740672,1,evaluable,0.672169411836,43.868671997,223f1ef9ff756af0927b71d6db52a1d9d81feaffe1de16c02e765a59f2df2b87,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-10-31,target,0.0320797824785,0.0815287884714,0.203261745688,0,1,1,evaluable,0.67204165153,43.8815562602,db5e95973a27419a643d0dba19324b9c634d06fa4f4687167eba92f75127e5bd,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-11-28,realized_posttrade,0.0341439743104,0.080961545841,0.219456759021,0,0.999844126644,1,evaluable,,44.2769394959,cc98d21448585aa5e4b89e5c6cfc3e395b06020fc729198b255ef107d3b57c45,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-11-28,target,0.0332299810038,0.0804465521964,0.216321475445,0,1,1,evaluable,0.652833304896,43.942845818,86d0a6a1aa178543f799048f247103bf619b4d2156c77aaa9800b6200b1e7672,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-12-31,realized_posttrade,0.032086348223,0.0853654608676,0.214193954998,0,0.978582429548,1,evaluable,0.670056333567,44.6577915959,976938aee64f69bd8557b64a20c86ae824e1f2e139733bb5ca931271e525f30e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2025-12-31,target,0.0320786073248,0.0850133287449,0.213787136479,0,1,1,evaluable,0.670494098335,44.8775849807,6237719010e0b996503e83092fb5400d3a06f705d8810cabca596f43ea163eae,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2026-01-30,realized_posttrade,0.0370087162236,0.0918977380499,0.228646289445,0,1.00002927741,1,evaluable,,43.5347404202,7634cd35ed7feafb8aa44d451b8dc93b8819d8a45f58afccf23564bf014c2c99,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2026-01-30,target,0.0353300981703,0.0848376496627,0.224950762277,0,1,1,evaluable,0.671563107057,43.944294344,0e28838dad466a2a0548bc4c6f9df764a3bb51bb95c8f5d87879a821fa08affb,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2026-02-27,realized_posttrade,0.0337173584939,0.0878121930313,0.228112709916,0,0.996217764274,1,evaluable,0.654270445218,44.8732545834,86f24b3f5821bc9c0a0011f35e0f76e467ad963cb6cae1d6bde69f9be30d1f24,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2026-02-27,target,0.0336670117802,0.0877358471138,0.22795637842,0,1,1,evaluable,0.654194948758,44.881743967,fda9a48fd6ebc1a1367914760240e3ad935509dbf3a54b18e85e867c10f38475,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2026-03-31,realized_posttrade,0.035601892708,0.0829238655875,0.225411032264,0,0.995618818969,1,evaluable,0.684854618593,43.9349447031,e453024a9d7570dde990efbd9eb3d399512b7048df61a60a9d4aee37647b9c2d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,2026-03-31,target,0.035581892358,0.0829235023673,0.225375370903,0,1,1,evaluable,0.684813293998,43.9406438451,81fe3a659bc708127a8b0d81e5fe683a37702c657eb5eeaf6148396b31d167af,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-07-31,realized_posttrade,0.0409033626749,0.0911472591176,0.243952110796,0,0.997737229402,1,evaluable,0.739604378704,42.9100577225,97b3a3171a7565b101dc7a16a0d2221607d461f83ab96c9b770ec968454d0020,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-07-31,target,0.0408920032737,0.0911516269969,0.243942035598,0,1,1,evaluable,0.739560735161,42.9144423365,57f92fc3cccecb4ef87a4315d442c862c81cd97d632a5ac2fdd07fbb3a6ec562,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-08-30,realized_posttrade,0.0369024924881,0.0874707534477,0.231989815094,0,0.997540050026,1,evaluable,0.691748442611,43.9067538678,7e6032e5addf5f63575e8f788e34234cd49c343001c78c296ec0d762beb4a64d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-08-30,target,0.0369164489974,0.0874585141365,0.232052461608,0,1,1,evaluable,0.691782894738,43.9063293031,2af61c675fac128f61834a6b35fd4891d14d69f8939577b7c35c17683cfe9a34,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-09-30,realized_posttrade,0.0335646341323,0.0834984122267,0.213125046546,0,0.586321755844,1,evaluable,0.651126239833,25.9413882878,ec9d118222a684afe7b9148f71e90526bc49f02d98dae59aba55e61ece954b32,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-09-30,target,0.0340261360662,0.0846316074192,0.217550990064,0,1,1,evaluable,0.659608155383,43.9037472801,44fa2ed5f64d82ab581eace7d03e4caa23e42f9f2518b1697fecc421f80ac6d4,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-10-31,realized_posttrade,0.0388395876577,0.0942558203072,0.24405483449,0,0.977485567423,1,evaluable,0.713516080893,42.8666227086,0a46c2b5453b542660566324ac95cf2f77578154759215e24db0477110ee75ac,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-10-31,target,0.0383694893308,0.0936146271525,0.243049391924,0,1,1,evaluable,0.711638474735,43.8745436306,8cf306551dc16d49a46e02971975789698558d9f76b33f7a723db15f83d17c3b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-11-29,realized_posttrade,0.0396601300014,0.0930397235136,0.247044750886,0,1.00121702497,1,evaluable,0.723946927494,43.8865996898,3ec39cd9d55ef9d693e5b90777c05687622287b0b60b9fa5067a4fbb185a98ee,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-11-29,target,0.039643000358,0.0930191691994,0.247003393244,0,1,1,evaluable,0.723898800389,43.8914442398,cdbe1fb2c50df13191b21d5d4661265f0ae3fb2c3e33037811acbb2a6d2dd1ed,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-12-31,realized_posttrade,0.0383793625052,0.0924236712635,0.241573055367,0,0.979523045293,1,evaluable,0.725889212202,42.7995089686,4f3a29986c859acb59f794d72c2e2b847b3813b9e8394a9d3198f88b31715e79,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2024-12-31,target,0.0388364213949,0.0928791490153,0.241202501688,0,1,1,evaluable,0.725661527807,43.8029626578,0656fc8e9ce94f468569d78fe9f46462142f53d18eb8cf72fdfacd49658f7b4c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-01-27,realized_posttrade,0.0326018573003,0.0822398939703,0.211974041202,0,1.00192999732,1,evaluable,0.680231878445,43.773233773,74c2cba7263144dd8657181fd23d83332d0a8dd4a68026136c354ffa380ac6dd,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-01-27,target,0.0326194137505,0.0822693164401,0.212085960164,0,1,1,evaluable,0.680098464671,43.7863002041,3cbcafee41957a878c722aa316c0a0e1e45d7f68518305f8325014f0bd0da6c9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-02-28,realized_posttrade,0.03481361599,0.0942861505169,0.235776610063,0,1.00180045224,1,evaluable,0.678441168129,43.8008990842,94f33aed70028b95170bad53511397d3953aeab38076d4d3569d7cd63fabb22c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-02-28,target,0.0347649750456,0.0942552797403,0.23562231649,0,1,1,evaluable,0.678404370919,43.8070635031,ca0ac9a3c529865fdbcb5b904f96b91bc10f43e38fe7ad822ee25a1bcd8f2f10,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-03-31,realized_posttrade,0.0324249382406,0.0795999574696,0.21601105774,0,1.00283437972,1,evaluable,0.64964980089,43.8185801326,761836c7d1971eb3523e9b2560abad8e71f3a51ec33a47398cf33db40640797a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-03-31,target,0.0324045615669,0.0796253307282,0.215931839641,0,1,1,evaluable,0.649448994484,43.8417092217,4c5a615465a028d8588d1617819b767ae219db4675da3081c312300648cb04fa,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-04-30,realized_posttrade,0.0331860127004,0.0789898112118,0.217988594689,0,1.00445866965,1,evaluable,0.673913360079,43.7714056312,11a06e20161de4b5e7cb5ae2a04546736d2d3007d77c5aabf265a30e79200828,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-04-30,target,0.0331909664483,0.0790448533782,0.218101267632,0,1,1,evaluable,0.673880473763,43.7767751732,0e69288ce1b3f07e77c4e04d80155a0a87fbf25a51cbd09ee78f155e5573fb79,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-05-30,realized_posttrade,0.0323287950968,0.080694289059,0.214650137107,0,1.00529424001,1,evaluable,0.648138806167,43.9038595816,9ca628250674e8799d89a26443f4ca3a00ed2aae7528adb422aea4f9bc2d8abe,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-05-30,target,0.0323093314965,0.0806637234017,0.214577368713,0,1,1,evaluable,0.648117155149,43.9083434273,83c7da15f185aa51f7af5c4c8418a8bf39fa5a98973cea51e7c4e74ea217fdbb,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-06-30,realized_posttrade,0.0313678008395,0.0831310281245,0.213932789425,0,1.00453063986,1,evaluable,0.630914209068,44.8689412575,012939a95f525910b09bebce7db13bc13be48a9305bbe7f6ca4cb24342a014db,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-06-30,target,0.0313752685024,0.0834186425657,0.213974868047,0,1,1,evaluable,0.630810161628,44.8856732799,ca00a96507c347b57d366ef1240dd01ce4c802503f4c077626e53a9fcaacfc9c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-07-31,realized_posttrade,0.0311951465487,0.0816293800635,0.214638791113,0,1.00347613945,1,evaluable,0.587585181996,43.8393862173,5983284fa34ef966014ea363b69950f217db00b8aa638afbf75e8ce2981074d9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-07-31,target,0.0311773940089,0.0815666860018,0.214611779778,0,1,1,evaluable,0.587319373157,43.8751556793,b619b214d05462309877e8917877e4fc7b520c6db5bb497ac44713d2e3a1a274,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-08-29,realized_posttrade,0.0349049750996,0.0813747888675,0.213451727575,0,1.00700325998,1,evaluable,0.687073911341,43.8381881396,c1841f4d2f466ef920a9197c8d3185aada4e8ebc009fde180e20464a421f9098,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-08-29,target,0.0349396247675,0.0814572071088,0.2136354618,0,1,1,evaluable,0.687179632961,43.8325200176,2e6c26b8f3045bf7cd84deb61670bd0522fcd53ce126da92549615c6ce58d3c7,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-09-30,realized_posttrade,0.0365713956954,0.0908844568691,0.234335091746,0,1.00697829203,1,evaluable,0.674518655045,44.8655850876,3872b6a26b3804ebc4d5a587a86a49a88f6bbad0e92d4fbc1099061b85bc089e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-09-30,target,0.0365441536738,0.0908636886513,0.234307977818,0,1,1,evaluable,0.674451144212,44.8735490951,cbbffe672bce3a182169041cf8721396de3e228d8986efc11cb8d2ee076034e9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-10-31,realized_posttrade,0.0321239414392,0.0815371776699,0.203347450543,0,1.00780319631,1,evaluable,0.672169411836,43.868671997,fd6383a20fe3dc831f8363cc3b7ea4bceecc95986850cb386f626002f9d85b9c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-10-31,target,0.0320797824785,0.0815287884714,0.203261745688,0,1,1,evaluable,0.67204165153,43.8815562602,db5e95973a27419a643d0dba19324b9c634d06fa4f4687167eba92f75127e5bd,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-11-28,realized_posttrade,0.0341439743104,0.080961545841,0.219456759021,0,1.01351073923,1,evaluable,,44.2769394959,2a61759633fd0a04a5886cb43d7bdf25f10a42e2f45f428c6602e5103396b9cf,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-11-28,target,0.0332299810038,0.0804465521964,0.216321475445,0,1,1,evaluable,0.652833304896,43.942845818,86d0a6a1aa178543f799048f247103bf619b4d2156c77aaa9800b6200b1e7672,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-12-31,realized_posttrade,0.032086348223,0.0853654608676,0.214193954998,0,0.992568448782,1,evaluable,0.670056333567,44.6577915959,52841d246372a8ff696a68d6d5b38fdf9858799eeaaf32b1cd8e97c617e92e6c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2025-12-31,target,0.0320786073248,0.0850133287449,0.213787136479,0,1,1,evaluable,0.670494098335,44.8775849807,6237719010e0b996503e83092fb5400d3a06f705d8810cabca596f43ea163eae,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,2026-01-30,realized_posttrade,0.0370087162236,0.0918977380499,0.228646289445,0,1.01461692997,1,evaluable,,43.5347404202,9dee3a5383a94cc210a3acec81c495050f33964db7abc3fa7a4a1fddd70a42e2,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
