policy_id,cost_scenario_id,mean_target_one_way_turnover,mean_attempted_one_way_turnover,mean_realized_one_way_turnover,total_commission_cny,total_stamp_tax_cny,total_transfer_fee_cny,total_slippage_cny,total_cost_return,maximum_shadow_cash_deficit_cny,shadow_self_financing,live_nav_break_even_slippage_bps,live_nav_break_even_status,liquidation_adjusted_break_even_slippage_bps,liquidation_adjusted_break_even_status,raw_qfq_mapping_warning_n,max_relative_ratio_spread,source_table_content_hash,historical_support_claim_allowed,deployment_authorized,run_id,contract_version
B0_P4_RAW_RANK__D9__L000__STOP15,SLIP005,0.661832611833,0.719257265719,0.706183114747,84524.2962658,82059.4290317,3368.33428063,168416.714032,0.029846022527,0,True,117.664598391,root_found,113.103200867,root_found,9,0.00326619255978,aea77aeaacae40e806a4a71334872f6485b319d1b7118d98ad678d7a303961cc,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP15,SLIP010,0.661832611833,0.719257265719,0.706183114747,84524.2962658,82059.4290317,3368.33428063,336833.428063,0.0450174566316,147481.127286,False,117.664598391,root_found,113.103200867,root_found,9,0.00326619255978,934f645f2baee27e3e18c3191f3a558de60a47805a4d0e9431681714e7ea6b47,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP15,SLIP020,0.661832611833,0.719257265719,0.706183114747,84524.2962658,82059.4290317,3368.33428063,673666.856127,0.0759570349687,444322.355119,False,117.664598391,root_found,113.103200867,root_found,9,0.00326619255978,734b61c54d42cf65c05a12134ea692a99fbee6c416a50cf2f58bc6085249276b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP15,SLIP040,0.661832611833,0.719257265719,0.706183114747,84524.2962658,82059.4290317,3368.33428063,1347333.71225,0.140374043314,1069216.2126,False,117.664598391,root_found,113.103200867,root_found,9,0.00326619255978,6d3f0c1e5b4692c8d02b2c3caffded734b87d25629563a1dac3e03aefaf6a8f1,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,GROSS,0.661832611833,0.690096461804,0.679143858474,0,0,0,0,0,0,True,146.177092025,root_found,139.781118804,root_found,9,0.00326619255978,78bf5c8bd842f8de10da301da9d1ca84965b56f26a6906d8f93c7e30fa0d07bc,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,SLIP000,0.661832611833,0.690096461804,0.679143858474,82857.2805532,80179.5401065,3300.50613213,0,0.0142899300409,0,True,146.177092025,root_found,139.781118804,root_found,9,0.00326619255978,737addf529d00365f3b6925a79594c20fd2832b3ebdc877c8829c6b84230cf37,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,SLIP005,0.661832611833,0.690096461804,0.679143858474,82857.2805532,80179.5401065,3300.50613213,165025.306606,0.0286906289402,0,True,146.177092025,root_found,139.781118804,root_found,9,0.00326619255978,b6cf1d3e1b65cb68fc31917e5897ff4545fdfd4481bba1d46e382e8f7bc51b98,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,SLIP010,0.661832611833,0.690096461804,0.679143858474,82857.2805532,80179.5401065,3300.50613213,330050.613213,0.0432663029638,142966.99486,False,146.177092025,root_found,139.781118804,root_found,9,0.00326619255978,89191b0b272f13ea95d1118ffc6601424a419373a449aba39cc50c50b9ac2b1b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,SLIP020,0.661832611833,0.690096461804,0.679143858474,82857.2805532,80179.5401065,3300.50613213,660101.226426,0.0729595659192,431803.54942,False,146.177092025,root_found,139.781118804,root_found,9,0.00326619255978,e0e8d2117c4a8a72737952afe700b615901cea97efe57f220f9a87c9cd535437,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,SLIP040,0.661832611833,0.690096461804,0.679143858474,82857.2805532,80179.5401065,3300.50613213,1320202.45285,0.134641539886,1075436.05748,False,146.177092025,root_found,139.781118804,root_found,9,0.00326619255978,fd97e3828a076f6cf5c9047950ae64a2be0d0a4a039dd6c866629057ef1ec92d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,GROSS,0.661832611833,0.66768415503,0.656639864364,0,0,0,0,0,0,True,193.72457435,root_found,184.549254725,root_found,10,0.00326619255978,6f292780ceaf74160754a53f0bc699a74a0028c825b665080e9b12ecb080a948,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,SLIP000,0.661832611833,0.66768415503,0.656639864364,86100.02675,83382.2115,3430.92396,0,0.0138406715163,0,True,193.72457435,root_found,184.549254725,root_found,10,0.00326619255978,b5e7fa41cf1669123210a7ccad51685515e3002320dde8aa92b44bd6399a2451,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,SLIP005,0.661832611833,0.66768415503,0.656639864364,86100.02675,83382.2115,3430.92396,171546.198,0.0277733311685,0,True,193.72457435,root_found,184.549254725,root_found,10,0.00326619255978,f691510ba7bb7794f3a0c2fcafe20c1c282a22baa6394703fcd99532f597e437,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,SLIP010,0.661832611833,0.66768415503,0.656639864364,86100.02675,83382.2115,3430.92396,343092.396,0.0418634997299,148877.83639,False,193.72457435,root_found,184.549254725,root_found,10,0.00326619255978,a5e2aaf81cdb57f83996dd86864cf6d4e555e415d651fcf234b3eea24cfc09b3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,SLIP020,0.661832611833,0.66768415503,0.656639864364,86100.02675,83382.2115,3430.92396,686184.792,0.070530531868,448970.72539,False,193.72457435,root_found,184.549254725,root_found,10,0.00326619255978,25ee5476714e6d0beebf7edcff1fe77d9208e90c49042a2f0c7a4e918e380684,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,SLIP040,0.661832611833,0.66768415503,0.656639864364,86100.02675,83382.2115,3430.92396,1372369.584,0.12991738688,1108832.74621,False,193.72457435,root_found,184.549254725,root_found,10,0.00326619255978,0fc564c875aa17f66eb0647cd161cf1b70a3d08e9583daf8cb6e37986750eabb,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,GROSS,0.664748767811,0.849519661196,0.835356962003,0,0,0,0,0,0,True,49.0624521808,root_found,48.1267197065,root_found,6,0.00326619255978,70ed9b0df322b6c0fc415ee98af5a865bac47b123da06e74acdf5d60126511ec,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,SLIP000,0.664748767811,0.849519661196,0.835356962003,88911.5109866,87757.2339731,3550.68781946,0,0.0176351310905,0,True,49.0624521808,root_found,48.1267197065,root_found,6,0.00326619255978,3342735377a86e94a0208454232ad4dd79fbe0eda02e225f4fc01450ca756235,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,SLIP005,0.664748767811,0.849519661196,0.835356962003,88911.5109866,87757.2339731,3550.68781946,177534.390973,0.0353235714586,0,True,49.0624521808,root_found,48.1267197065,root_found,6,0.00326619255978,f07d766f77f5b9db08f73c193393b3c3e9ae4277900f3a1ba346d6cbb5ad29a0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,SLIP010,0.664748767811,0.849519661196,0.835356962003,88911.5109866,87757.2339731,3550.68781946,355068.781946,0.0532896821612,28274.5314639,False,49.0624521808,root_found,48.1267197065,root_found,6,0.00326619255978,21661c5a33ca99e5c93cb2b388ca5ecc58f590d420a4a9d8a0f504469e790e32,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,SLIP020,0.664748767811,0.849519661196,0.835356962003,88911.5109866,87757.2339731,3550.68781946,710137.563893,0.090090117469,211547.704232,False,49.0624521808,root_found,48.1267197065,root_found,6,0.00326619255978,f6bf75a38a7b9951eecc2399a99bba02b357e8137fa4944416299c082271e6ca,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,SLIP040,0.664748767811,0.849519661196,0.835356962003,88911.5109866,87757.2339731,3550.68781946,1420275.12779,0.167434659385,875538.716962,False,49.0624521808,root_found,48.1267197065,root_found,6,0.00326619255978,86d4f3d4ba0c255bce629686d615d83a5924eab15356a968dad629dc054bf521,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,GROSS,0.664748767811,0.770506029036,0.753937445808,0,0,0,0,0,0,True,86.5384079261,root_found,83.4014719185,root_found,8,0.00326619255978,463971b9877e7e594ebc3f19561fb190975a5575cc39be9fbe9f017a3b1ce4a9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,SLIP000,0.664748767811,0.770506029036,0.753937445808,83423.9109251,81073.5663501,3327.163197,0,0.0158361794047,0,True,86.5384079261,root_found,83.4014719185,root_found,8,0.00326619255978,9bc645f53d5b71510b189bce67ca6f20d9350fb045142e84db4c20adb932e2e2,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,SLIP005,0.664748767811,0.770506029036,0.753937445808,83423.9109251,81073.5663501,3327.163197,166358.15985,0.0318093030709,0,True,86.5384079261,root_found,83.4014719185,root_found,8,0.00326619255978,5caaa7732ca12dd477a179a65b8ff414610c3637a5d140e1ded199e368f25fba,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,SLIP010,0.664748767811,0.770506029036,0.753937445808,83423.9109251,81073.5663501,3327.163197,332716.3197,0.0480060572428,146162.896488,False,86.5384079261,root_found,83.4014719185,root_found,8,0.00326619255978,7251ab3dd1eb234e944d477842b25b1c63c2dd04ac46ab80131dd4ce2b6d6c4f,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,SLIP020,0.664748767811,0.770506029036,0.753937445808,83423.9109251,81073.5663501,3327.163197,665432.639401,0.0810957615741,439697.257321,False,86.5384079261,root_found,83.4014719185,root_found,8,0.00326619255978,48f24c64adcbbcc77ed2c481afffda19a27a6606212fb7770d0cf79d5e0339db,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,SLIP040,0.664748767811,0.770506029036,0.753937445808,83423.9109251,81073.5663501,3327.163197,1330865.2788,0.150252690585,1066821.79814,False,86.5384079261,root_found,83.4014719185,root_found,8,0.00326619255978,f4ad3c07c9852ad86a464304e7e32345059609b2e14d70981931e12f98ff0e5a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,GROSS,0.664748767811,0.720752060648,0.70728773924,0,0,0,0,0,0,True,117.135751843,root_found,112.602570338,root_found,9,0.00326619255978,a8072b5c18fcd15192fe74b33e30df3558210cca43fe312f0feabe30d08ab0ec,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,SLIP000,0.664748767811,0.720752060648,0.70728773924,84604.02512,82137.30124,3371.4460748,0,0.0148891604699,0,True,117.135751843,root_found,112.602570338,root_found,9,0.00326619255978,d0642b08541f8ab56056c912254265129f7be258a3e717c84ed00b2c0185496f,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,SLIP005,0.664748767811,0.720752060648,0.70728773924,84604.02512,82137.30124,3371.4460748,168572.30374,0.0298916246241,0,True,117.135751843,root_found,112.602570338,root_found,9,0.00326619255978,c971a8ffcb1bcaf1eb30dd986f0c8135dbaae69be7ec4bac0ccb9e226f165ae0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,SLIP010,0.664748767811,0.720752060648,0.70728773924,84604.02512,82137.30124,3371.4460748,337144.60748,0.0450869954859,143356.543331,False,117.135751843,root_found,112.602570338,root_found,9,0.00326619255978,870dba43167b2fdd42bc38a0e26d9ae9fa46fc2a018c1aa413a35fbe7caf50d0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,SLIP020,0.664748767811,0.720752060648,0.70728773924,84604.02512,82137.30124,3371.4460748,674289.21496,0.0760765353933,440519.065098,False,117.135751843,root_found,112.602570338,root_found,9,0.00326619255978,387445c011efa5fd2173191f63464addfa66b8e61bf0672420ce5307b3f31655,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,SLIP040,0.664748767811,0.720752060648,0.70728773924,84604.02512,82137.30124,3371.4460748,1348578.42992,0.140602723773,1060648.79874,False,117.135751843,root_found,112.602570338,root_found,9,0.00326619255978,c7185bd8ef1c67586cd96c9a921579976ea3acccf660eaafeff3592f9843928b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,GROSS,0.664748767811,0.691446820569,0.680077449382,0,0,0,0,0,0,True,144.189503579,root_found,137.905800202,root_found,9,0.00326619255978,e978e88da58b6bcf99497e9ca65ca29e7d744638db9758b945c93aa1c79feae7,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,SLIP000,0.664748767811,0.691446820569,0.680077449382,82834.9123727,80151.4157453,3299.30247491,0,0.0143094612031,0,True,144.189503579,root_found,137.905800202,root_found,9,0.00326619255978,dc3b302eb15fd1d77fb020ea467d66951a3e3d41eb14f833a9d04dc45070ab4a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,SLIP005,0.664748767811,0.691446820569,0.680077449382,82834.9123727,80151.4157453,3299.30247491,164965.123745,0.0287300315904,0,True,144.189503579,root_found,137.905800202,root_found,9,0.00326619255978,11d46d396b29646ea8f9e39fed11f6615812c5023bb50e50b1a91c65e5753d48,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,SLIP010,0.664748767811,0.691446820569,0.680077449382,82834.9123727,80151.4157453,3299.30247491,329930.247491,0.0433262717026,142246.552743,False,144.189503579,root_found,137.905800202,root_found,9,0.00326619255978,055ebced946bcf02c1f8ea17211e2c5af364f6daa338920c70246bfaf5b632d2,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,SLIP020,0.664748767811,0.691446820569,0.680077449382,82834.9123727,80151.4157453,3299.30247491,659860.494981,0.0730628775348,431002.991511,False,144.189503579,root_found,137.905800202,root_found,9,0.00326619255978,c50848c9003b3d20e3d03501bd10c703bf1944fb14f578d69e71536f965fdebd,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,SLIP040,0.664748767811,0.691446820569,0.680077449382,82834.9123727,80151.4157453,3299.30247491,1319720.98996,0.13484137247,1064592.3017,False,144.189503579,root_found,137.905800202,root_found,9,0.00326619255978,c19ded3980ce99b769af8d511a8860304e718c721c66c6c3788d057836e48692,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOPNONE,GROSS,0.664748767811,0.668350770527,0.656971713588,0,0,0,0,0,0,True,191.827410421,root_found,182.800432591,root_found,10,0.00326619255978,50e75f74edce384600f4181e2035c1c4683ec25f062064f6d8a92b0b54f2faad,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOPNONE,SLIP000,0.664748767811,0.668350770527,0.656971713588,86149.3915,83409.1765,3431.5007,0,0.0138510866541,0,True,191.827410421,root_found,182.800432591,root_found,10,0.00326619255978,3f20852b46951ce99c9e15304cb48b829140bb1d0e0e3df238247810ee87564b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOPNONE,SLIP005,0.664748767811,0.668350770527,0.656971713588,86149.3915,83409.1765,3431.5007,171575.035,0.0277911959732,0,True,191.827410421,root_found,182.800432591,root_found,10,0.00326619255978,f6b9fef6ac6b43b81a237e0af4cf5d0aa0273f5cf3c816d6a9226145ddc3fc3b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOPNONE,SLIP010,0.664748767811,0.668350770527,0.656971713588,86149.3915,83409.1765,3431.5007,343150.07,0.0418891420833,149633.56488,False,191.827410421,root_found,182.800432591,root_found,10,0.00326619255978,3d9c0512803cce084145f6144a1839f5a59d8c65572ef8d745ddd77aab62a2ef,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOPNONE,SLIP020,0.664748767811,0.668350770527,0.656971713588,86149.3915,83409.1765,3431.5007,686300.14,0.0705727798487,449908.45288,False,191.827410421,root_found,182.800432591,root_found,10,0.00326619255978,c3ace6a610898ac9288a42c940307e8710e8b202137891b2a8b1a891d003a229,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOPNONE,SLIP040,0.664748767811,0.668350770527,0.656971713588,86149.3915,83409.1765,3431.5007,1372600.28,0.129997572935,1058954.3487,False,191.827410421,root_found,182.800432591,root_found,10,0.00326619255978,720ade3c73189302da279a5c46d6aa93bd4f9271d39ebe525c20912ea12a63ce,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP05,GROSS,0.668228947782,0.850395462245,0.836081381453,0,0,0,0,0,0,True,48.1292756122,root_found,47.2156019932,root_found,6,0.00326619255978,1191c29c6b33af35b85232d269663a817a1b22e07a632672f843c21299599958,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP05,SLIP000,0.668228947782,0.850395462245,0.836081381453,88952.1165082,87789.9300164,3551.90279033,0,0.0176506492439,0,True,48.1292756122,root_found,47.2156019932,root_found,6,0.00326619255978,19f03dd1decbb3b84472ac2b6bad54f0919d9baba42c76476ac92a5dd003c468,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP05,SLIP005,0.668228947782,0.850395462245,0.836081381453,88952.1165082,87789.9300164,3551.90279033,177595.139516,0.0353540786376,0,True,48.1292756122,root_found,47.2156019932,root_found,6,0.00326619255978,6a008f06f2ce89a6b218b25598f338fc54c46a4b8f1f87ca507155d3c9a1c337,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP05,SLIP010,0.668228947782,0.850395462245,0.836081381453,88952.1165082,87789.9300164,3551.90279033,355190.279033,0.0533357440073,36558.5458676,False,48.1292756122,root_found,47.2156019932,root_found,6,0.00326619255978,a6e65c2983c2724384e3ad10ded6c0640ab6d8da1578b57b9e9ff7bdd61310e6,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP05,SLIP020,0.668228947782,0.850395462245,0.836081381453,88952.1165082,87789.9300164,3551.90279033,710380.558065,0.0901691164495,220063.505689,False,48.1292756122,root_found,47.2156019932,root_found,6,0.00326619255978,74df19dc8d37a4375ed0b626c698e4b482472a9dc492483470e131784cb40a3d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP05,SLIP040,0.668228947782,0.850395462245,0.836081381453,88952.1165082,87789.9300164,3551.90279033,1420761.11613,0.167587906758,867444.371374,False,48.1292756122,root_found,47.2156019932,root_found,6,0.00326619255978,1fcc610bde2e49d630ca845df856054455508dd1228fcc8d840d8f5866e1baba,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP10,GROSS,0.668228947782,0.772021050845,0.755189830491,0,0,0,0,0,0,True,86.3085525671,root_found,83.1839228813,root_found,8,0.00326619255978,54f1d963b2cd7619ada0c9aece2b2cba8c0c9c59e8fcd2a378be3c2abeb64c37,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP10,SLIP000,0.668228947782,0.772021050845,0.755189830491,83626.9091701,81291.8848402,3336.0203368,0,0.0158591142086,0,True,86.3085525671,root_found,83.1839228813,root_found,8,0.00326619255978,e1f20455eb8926fa4063966a4cb152e0551fae5b31b168f693810d9846f14f2b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP10,SLIP005,0.668228947782,0.772021050845,0.755189830491,83626.9091701,81291.8848402,3336.0203368,166801.01684,0.0318584095097,0,True,86.3085525671,root_found,83.1839228813,root_found,8,0.00326619255978,69116169191c4d15ef67a9dbc2d2cc7b45564e0e3153c357fd7f843d4f4c7100,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP10,SLIP010,0.668228947782,0.772021050845,0.755189830491,83626.9091701,81291.8848402,3336.0203368,333602.03368,0.0480818289633,146515.858941,False,86.3085525671,root_found,83.1839228813,root_found,8,0.00326619255978,0b73e4ed4d3590cd2361d9524d7754fc6be47369453701d57e7567cfee5cf184,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
