split,checkpoint,fresh_distinct_family_count_bucket,wait_return_bucket_before_or_at_checkpoint,fresh_step_count,seed_episode_count,unique_seed_episode_count,unique_instrument_count,unique_step_signal_date_count,seed_anchor_big_winner_denominator,seed_anchor_big_winner_count,seed_anchor_big_winner_rate,fresh_anchor_big_winner_denominator,fresh_anchor_big_winner_count,fresh_anchor_big_winner_rate,seed_path_denominator,seed_P_good,seed_P_bad,fresh_path_denominator,fresh_P_good,fresh_P_bad,wait_return_to_fresh_entry_p25,wait_return_to_fresh_entry_p50,wait_return_to_fresh_entry_p75,pct_wait_up_gt_5pct,pct_wait_up_gt_10pct,pct_wait_up_gt_20pct,sample_sufficiency_status
all,T+5,1,up_10_20pct,,36,36,36,31,28,11,0.39285714285714285,28,7,0.25,28,0.9642857142857143,0.03571428571428571,28,0.21428571428571427,0.7857142857142857,0.1125985277753887,0.1294211911739065,0.15022140244546517,1.0,1.0,0.0,too_sparse_report_only
all,T+5,1,up_5_10pct,,133,133,104,118,98,22,0.22448979591836735,99,19,0.1919191919191919,101,0.7326732673267327,0.25742574257425743,102,0.27450980392156865,0.7254901960784313,0.055539542973442435,0.06439975437519196,0.07692309035889422,1.0,0.0,0.0,thin_report_only
all,T+5,1,up_gt_20pct,,11,11,11,9,9,3,0.3333333333333333,9,1,0.1111111111111111,9,0.8888888888888888,0.1111111111111111,9,0.0,1.0,0.24432277551228243,0.2537516611237327,0.3068303392131635,1.0,1.0,1.0,too_sparse_report_only
all,T+5,2,down_or_flat,,78,78,68,70,59,6,0.1016949152542373,59,6,0.1016949152542373,61,0.2459016393442623,0.7540983606557377,60,0.3,0.7,-0.01385530465934881,-0.006144731647563573,-0.002484195724675342,0.0,0.0,0.0,thin_report_only
all,T+5,2,up_0_5pct,,762,762,260,542,594,61,0.1026936026936027,587,51,0.0868824531516184,609,0.4876847290640394,0.4729064039408867,602,0.3222591362126246,0.6345514950166113,0.01527165547652376,0.024172534121178146,0.03406516436715734,0.0,0.0,0.0,sufficient
all,T+5,2,up_10_20pct,,48,48,47,47,37,6,0.16216216216216217,34,3,0.08823529411764706,38,0.9210526315789473,0.07894736842105263,36,0.16666666666666666,0.8333333333333334,0.11258005563273177,0.12810450810236884,0.15453169179159393,1.0,1.0,0.0,too_sparse_report_only
all,T+5,2,up_5_10pct,,154,154,123,141,114,23,0.20175438596491227,114,14,0.12280701754385964,116,0.7931034482758621,0.20689655172413793,116,0.28448275862068967,0.6810344827586207,0.05734047369472384,0.06536336771599671,0.07675672688180507,1.0,0.0,0.0,thin_report_only
all,T+5,2,up_gt_20pct,,14,14,14,7,14,4,0.2857142857142857,14,0,0.0,14,1.0,0.0,14,0.0,1.0,0.2302357191264625,0.27596002077314674,0.3195955741294575,1.0,1.0,1.0,too_sparse_report_only
all,T+5,3plus,down_or_flat,,19,19,18,16,14,2,0.14285714285714285,14,2,0.14285714285714285,15,0.4666666666666667,0.5333333333333333,15,0.5333333333333333,0.4666666666666667,-0.014398161194584314,-0.007484731910016085,-0.002880450657245015,0.0,0.0,0.0,too_sparse_report_only
all,T+5,3plus,missing_or_invalid,,1,1,1,1,0,0,,0,0,,0,,,0,,,,,,0.0,0.0,0.0,unusable
all,T+5,3plus,up_0_5pct,,649,649,252,457,519,65,0.1252408477842004,522,57,0.10919540229885058,526,0.5608365019011406,0.4068441064638783,527,0.3415559772296015,0.6413662239089184,0.025591368316322027,0.034580082461532546,0.04218953228756672,0.0,0.0,0.0,sufficient
all,T+5,3plus,up_10_20pct,,241,241,169,192,182,47,0.25824175824175827,181,32,0.17679558011049723,188,0.9361702127659575,0.06382978723404255,188,0.2712765957446808,0.723404255319149,0.11237884435452328,0.12704915389743032,0.15033264366471255,1.0,1.0,0.0,sufficient
all,T+5,3plus,up_5_10pct,,688,688,262,506,524,107,0.20419847328244276,520,74,0.1423076923076923,539,0.7866419294990723,0.20408163265306123,535,0.35514018691588783,0.6280373831775701,0.05812221622110497,0.06790948828745302,0.08131689940178716,1.0,0.0,0.0,sufficient
all,T+5,3plus,up_gt_20pct,,42,42,39,29,34,8,0.23529411764705882,33,2,0.06060606060606061,34,0.9705882352941176,0.029411764705882353,34,0.08823529411764706,0.9117647058823529,0.2242047833805782,0.25541986224629476,0.3127656096557766,1.0,1.0,1.0,too_sparse_report_only
