date,portfolio_id,estimated_trade_notional,money_available,participation_rate_proxy,capacity_warning,pass
2024-01-12,topk_50_dropout_5,177341.95560721023,9743520272.0,1.8201014690433664e-05,False,True
2024-01-15,topk_50_dropout_5,184147.95189015166,8581885088.0,2.1457750832348557e-05,False,True
2024-01-16,topk_50_dropout_5,184063.19450943876,7028442960.0,2.6188331548960704e-05,False,True
2024-01-17,topk_50_dropout_5,179658.22905984492,7327130672.0,2.451958851319431e-05,False,True
2024-01-18,topk_50_dropout_5,177259.23032740556,8057977504.0,2.1997980292128345e-05,False,True
2024-01-19,topk_50_dropout_5,183634.87613035672,4964799900.0,3.6987367029707825e-05,False,True
2024-01-22,topk_50_dropout_5,178151.42272147982,9083752240.0,1.9612096192694023e-05,False,True
2024-01-23,topk_50_dropout_5,172435.28152093446,8112718708.0,2.1254931636036512e-05,False,True
2024-01-24,topk_50_dropout_5,176706.7662670072,7831284736.0,2.2564211649040873e-05,False,True
2024-01-25,topk_50_dropout_5,177377.55204224293,12871459776.0,1.3780686505580307e-05,False,True
2024-01-26,topk_50_dropout_5,178953.94933608526,10424327104.0,1.716695452384811e-05,False,True
2024-01-29,topk_50_dropout_5,184670.0249475189,6763730000.0,2.7302985918645316e-05,False,True
2024-01-30,topk_50_dropout_5,177748.64485478186,6917459056.0,2.5695655502378133e-05,False,True
2024-01-31,topk_50_dropout_5,177698.19663609748,12698384672.0,1.399376387044904e-05,False,True
2024-02-01,topk_50_dropout_5,173862.82212033015,7852304672.0,2.214162967215164e-05,False,True
2024-02-02,topk_50_dropout_5,179126.94278628263,11860730016.0,1.510252257193632e-05,False,True
2024-02-05,topk_50_dropout_5,172580.33256895712,14315354592.0,1.2055610041640324e-05,False,True
2024-02-06,topk_50_dropout_5,176499.94301656168,8685539072.0,2.0321127054226634e-05,False,True
2024-02-07,topk_50_dropout_5,184931.5389734716,17661420672.0,1.0470932231780067e-05,False,True
2024-02-08,topk_50_dropout_5,188276.82354552683,12062588688.0,1.5608326571959362e-05,False,True
2024-02-19,topk_50_dropout_5,189509.85251584675,11512366496.0,1.646141586803134e-05,False,True
2024-02-20,topk_50_dropout_5,191445.1712482705,13154275520.0,1.4553836200039581e-05,False,True
2024-02-21,topk_50_dropout_5,190497.52234217396,21480529344.0,8.868381187979628e-06,False,True
2024-02-22,topk_50_dropout_5,192247.54555498174,11689338352.0,1.6446400965208516e-05,False,True
2024-02-23,topk_50_dropout_5,192219.9955073885,9879171072.0,1.945709757493594e-05,False,True
2024-02-26,topk_50_dropout_5,199932.1983497529,7918676800.0,2.5248182669831013e-05,False,True
2024-02-27,topk_50_dropout_5,197628.5575759678,20074624896.0,9.84469491210003e-06,False,True
2024-02-28,topk_50_dropout_5,196287.6154907657,35101766272.0,5.5919583638542e-06,False,True
2024-02-29,topk_50_dropout_5,188586.45358175004,19869294272.0,9.491351378670146e-06,False,True
2024-03-01,topk_50_dropout_5,198871.82177922013,15197103488.0,1.308616618530328e-05,False,True
2024-03-04,topk_50_dropout_5,202383.22347271314,29146031744.0,6.943765973025667e-06,False,True
2024-03-05,topk_50_dropout_5,198327.77226749025,14112949856.0,1.4052892860182089e-05,False,True
2024-03-06,topk_50_dropout_5,199859.18410254156,8816632224.0,2.2668427016667354e-05,False,True
2024-03-07,topk_50_dropout_5,198236.1646050752,13315151504.0,1.4888014195371577e-05,False,True
2024-03-08,topk_50_dropout_5,197375.5663566966,10392488128.0,1.8992137775449243e-05,False,True
2024-03-11,topk_50_dropout_5,198457.6822490335,6573637728.0,3.0189932950475106e-05,False,True
2024-03-12,topk_50_dropout_5,201966.1945467937,12988195296.0,1.5549981344135903e-05,False,True
2024-03-13,topk_50_dropout_5,208179.4496496024,23052274752.0,9.03075518096282e-06,False,True
2024-03-14,topk_50_dropout_5,202280.9006968174,19032542192.0,1.0628159846236552e-05,False,True
2024-03-15,topk_50_dropout_5,200434.91191369365,14790545184.0,1.3551556715469729e-05,False,True
2024-03-18,topk_50_dropout_5,202043.00107995333,20216462176.0,9.99398407698697e-06,False,True
2024-03-19,topk_50_dropout_5,202441.44443598198,9482129312.0,2.1349787349955726e-05,False,True
2024-03-20,topk_50_dropout_5,176560.7890947914,10569038848.0,1.670547261998212e-05,False,True
2024-03-21,topk_50_dropout_5,157355.12958854652,5123668512.0,3.0711418824229067e-05,False,True
2024-03-22,topk_50_dropout_5,159654.48735167715,8629068896.0,1.8501936799425127e-05,False,True
2024-03-25,topk_50_dropout_5,162906.02652859295,17938833488.0,9.081193971590587e-06,False,True
2024-03-26,topk_50_dropout_5,157180.08115264977,7510364288.0,2.0928423059822922e-05,False,True
2024-03-27,topk_50_dropout_5,198010.44558878394,11112878224.0,1.7818106308512352e-05,False,True
2024-03-28,topk_50_dropout_5,192120.95502913813,5843622736.0,3.287702914932634e-05,False,True
2024-03-29,topk_50_dropout_5,201885.08080291847,16899885536.0,1.194594367949206e-05,False,True
2024-04-01,topk_50_dropout_5,199636.66139361358,10285580032.0,1.9409373197477794e-05,False,True
2024-04-02,topk_50_dropout_5,202695.14195912625,13173189056.0,1.5386945491897013e-05,False,True
2024-04-03,topk_50_dropout_5,198157.69800454495,9502336256.0,2.0853576706404543e-05,False,True
2024-04-08,topk_50_dropout_5,202757.00007855092,8130064832.0,2.493916152802346e-05,False,True
2024-04-09,topk_50_dropout_5,197388.9623512935,8724050464.0,2.2625839128948612e-05,False,True
2024-04-10,topk_50_dropout_5,197018.5414217339,4311420672.0,4.5696895851812143e-05,False,True
2024-04-11,topk_50_dropout_5,194214.62822456326,7702759120.0,2.5213644253822034e-05,False,True
2024-04-12,topk_50_dropout_5,201489.17847143897,11144179024.0,1.808021730784419e-05,False,True
2024-04-15,topk_50_dropout_5,202131.25367686673,10391734944.0,1.9451155631483236e-05,False,True
2024-04-16,topk_50_dropout_5,199357.20592930945,9473346016.0,2.1044011861554013e-05,False,True
2024-04-17,topk_50_dropout_5,196511.32123740827,10685372864.0,1.8390684512233813e-05,False,True
2024-04-18,topk_50_dropout_5,197049.89047352178,15432784080.0,1.2768265884629792e-05,False,True
2024-04-19,topk_50_dropout_5,202753.7181429371,9905586128.0,2.0468624019109343e-05,False,True
2024-04-22,topk_50_dropout_5,201727.55086287943,10329314464.0,1.952961656515983e-05,False,True
2024-04-23,topk_50_dropout_5,195000.9555573474,13417390576.0,1.4533448545960207e-05,False,True
2024-04-24,topk_50_dropout_5,195657.90774017444,6552757472.0,2.985886606916595e-05,False,True
2024-04-25,topk_50_dropout_5,201950.1638836269,8634916000.0,2.3387623444585553e-05,False,True
2024-04-26,topk_50_dropout_5,200304.86206842482,12944636096.0,1.5473966250030057e-05,False,True
2024-04-29,topk_50_dropout_5,207696.9839699517,15933921536.0,1.3034894360480908e-05,False,True
2024-04-30,topk_50_dropout_5,202790.21147758744,15117017312.0,1.3414697310468188e-05,False,True
2024-05-06,topk_50_dropout_5,201658.0710451357,8810172368.0,2.288923106403583e-05,False,True
2024-05-07,topk_50_dropout_5,208809.16659603256,14588268960.0,1.4313498549318805e-05,False,True
2024-05-08,topk_50_dropout_5,207712.3413155473,7762216368.0,2.675941141912102e-05,False,True
2024-05-09,topk_50_dropout_5,202527.83831836036,9267651680.0,2.1853199204219593e-05,False,True
2024-05-10,topk_50_dropout_5,210497.53901965098,10156783200.0,2.072482348738634e-05,False,True
2024-05-13,topk_50_dropout_5,206041.79191134113,9701395008.0,2.123836744524207e-05,False,True
2024-05-14,topk_50_dropout_5,206136.3287499569,10350195472.0,1.9916177361829532e-05,False,True
2024-05-15,topk_50_dropout_5,207006.1323859214,5669914656.0,3.650956759408433e-05,False,True
2024-05-16,topk_50_dropout_5,201861.5110266088,10136561328.0,1.991420014093055e-05,False,True
2024-05-17,topk_50_dropout_5,201644.02630449008,10955715200.0,1.8405373143004855e-05,False,True
2024-05-20,topk_50_dropout_5,203116.80916394413,14304967536.0,1.4199040204235255e-05,False,True
2024-05-21,topk_50_dropout_5,210115.36905785764,13733707136.0,1.529924637078395e-05,False,True
2024-05-22,topk_50_dropout_5,206861.1302738889,8978176512.0,2.304043922475835e-05,False,True
2024-05-23,topk_50_dropout_5,200659.17429363448,6725522208.0,2.9835478656951075e-05,False,True
2024-05-24,topk_50_dropout_5,200713.17685037674,7655229632.0,2.621909289453131e-05,False,True
2024-05-27,topk_50_dropout_5,199614.001945419,10615149120.0,1.880463474312634e-05,False,True
2024-05-28,topk_50_dropout_5,205539.6469096521,10167671856.0,2.0215015769648586e-05,False,True
2024-05-29,topk_50_dropout_5,202417.93729131296,9425802584.0,2.1474875533136135e-05,False,True
2024-05-30,topk_50_dropout_5,202772.05611257255,10720695152.0,1.891407723451071e-05,False,True
2024-05-31,topk_50_dropout_5,202600.04001844427,5235967872.0,3.869390434992422e-05,False,True
2024-06-03,topk_50_dropout_5,197773.70567627923,7228252592.0,2.7361205652271875e-05,False,True
2024-06-04,topk_50_dropout_5,195990.8098031428,8608141008.0,2.2768076129445158e-05,False,True
2024-06-05,topk_50_dropout_5,198729.03247084297,7412512960.0,2.6809940642699796e-05,False,True
2024-06-06,topk_50_dropout_5,200147.8972835773,7821031536.0,2.5590984560323258e-05,False,True
2024-06-07,topk_50_dropout_5,197205.00688232636,5711281536.0,3.4529029192359245e-05,False,True
2024-06-11,topk_50_dropout_5,200128.74453781455,12636327808.0,1.5837571451028198e-05,False,True
2024-06-12,topk_50_dropout_5,194891.2714005333,13289125024.0,1.466547052936608e-05,False,True
2024-06-13,topk_50_dropout_5,201149.90964836505,10185475744.0,1.974870047350093e-05,False,True
2024-06-14,topk_50_dropout_5,198641.07761608987,15322515072.0,1.2963999492425486e-05,False,True
2024-06-17,topk_50_dropout_5,199563.22807997357,10581594144.0,1.8859467237564614e-05,False,True
2024-06-18,topk_50_dropout_5,206820.20024675498,19083246272.0,1.0837789194714375e-05,False,True
2024-06-19,topk_50_dropout_5,202836.66158356657,7668185040.0,2.645171713065059e-05,False,True
2024-06-20,topk_50_dropout_5,200075.9472087148,5002282008.0,3.999693477671577e-05,False,True
2024-06-21,topk_50_dropout_5,204222.5790680797,8158528256.0,2.5031791600144177e-05,False,True
2024-06-24,topk_50_dropout_5,192499.1811515794,9521238832.0,2.0217871282107483e-05,False,True
2024-06-25,topk_50_dropout_5,192521.7726761764,7779766608.0,2.474647150445421e-05,False,True
2024-06-26,topk_50_dropout_5,198900.96886027482,11070008352.0,1.796755364004217e-05,False,True
2024-06-27,topk_50_dropout_5,197071.3148170204,9747842208.0,2.0216916791624416e-05,False,True
2024-06-28,topk_50_dropout_5,197299.16720360122,14451469776.0,1.3652532943829839e-05,False,True
2024-07-01,topk_50_dropout_5,201221.1738933769,14483141536.0,1.3893475624277494e-05,False,True
2024-07-02,topk_50_dropout_5,204233.99880125083,10110444912.0,2.0200297868083653e-05,False,True
2024-07-03,topk_50_dropout_5,202962.4629128237,8097285088.0,2.5065495497201854e-05,False,True
2024-07-04,topk_50_dropout_5,201478.39463648538,8530221464.0,2.3619362696124882e-05,False,True
2024-07-05,topk_50_dropout_5,195818.67669573426,10370176656.0,1.8882867977223614e-05,False,True
2024-07-08,topk_50_dropout_5,198235.1317769393,9019717064.0,2.1977976733676764e-05,False,True
2024-07-09,topk_50_dropout_5,188402.97690236144,8977805032.0,2.098541639418857e-05,False,True
2024-07-10,topk_50_dropout_5,163061.64694023566,10476830560.0,1.5564024444835125e-05,False,True
2024-07-11,topk_50_dropout_5,158632.53367009555,9375617184.0,1.6919689718220425e-05,False,True
2024-07-12,topk_50_dropout_5,161503.11774020773,9540103904.0,1.6928863602050736e-05,False,True
2024-07-15,topk_50_dropout_5,201484.32560837112,13419263616.0,1.5014559023055347e-05,False,True
2024-07-16,topk_50_dropout_5,196267.1930115246,15899482888.0,1.2344250086250012e-05,False,True
2024-07-17,topk_50_dropout_5,202998.66699377116,16148493872.0,1.2570749235366906e-05,False,True
2024-07-18,topk_50_dropout_5,188812.93859505455,11612357936.0,1.6259655415004643e-05,False,True
2024-07-19,topk_50_dropout_5,197967.9276065394,19965135984.0,9.915681404083112e-06,False,True
2024-07-22,topk_50_dropout_5,203468.7851961787,14168543400.0,1.4360600059719527e-05,False,True
2024-07-23,topk_50_dropout_5,202778.97749894945,12634935776.0,1.6049070695248577e-05,False,True
2024-07-24,topk_50_dropout_5,191574.3721232535,8632997792.0,2.219094418172805e-05,False,True
2024-07-25,topk_50_dropout_5,188635.15488996022,7801615808.0,2.4178985422036333e-05,False,True
2024-07-26,topk_50_dropout_5,194336.1456329579,6806056340.0,2.8553414183603114e-05,False,True
2024-07-29,topk_50_dropout_5,183327.96273349845,8835393336.0,2.0749270096049344e-05,False,True
2024-07-30,topk_50_dropout_5,180379.38301792293,10011083168.0,1.80179686843975e-05,False,True
2024-07-31,topk_50_dropout_5,192110.4501811365,16312263552.0,1.1777056542075203e-05,False,True
2024-08-01,topk_50_dropout_5,195245.7440553242,10857403984.0,1.7982728131240935e-05,False,True
2024-08-02,topk_50_dropout_5,182481.55338525897,7796214952.0,2.3406429210683334e-05,False,True
2024-08-05,topk_50_dropout_5,192009.4843747302,9239097440.0,2.0782277232345135e-05,False,True
2024-08-06,topk_50_dropout_5,190636.17131765123,13629653984.0,1.3986868011575431e-05,False,True
2024-08-07,topk_50_dropout_5,197518.08421778044,5205803904.0,3.794189866929349e-05,False,True
2024-08-08,topk_50_dropout_5,180761.31521736283,3879783032.0,4.659057316516529e-05,False,True
2024-08-09,topk_50_dropout_5,194574.5129682686,5611857152.0,3.467203595852837e-05,False,True
2024-08-12,topk_50_dropout_5,191156.70466362673,3400698776.0,5.6211007576645983e-05,False,True
2024-08-13,topk_50_dropout_5,189411.21744322503,2695644432.0,7.02656534351208e-05,False,True
2024-08-14,topk_50_dropout_5,187776.56205936056,4610669288.0,4.0726530212886647e-05,False,True
2024-08-15,topk_50_dropout_5,185139.32826472726,7489964992.0,2.4718316903012735e-05,False,True
2024-08-16,topk_50_dropout_5,190744.89350960817,2957770504.0,6.448941635317902e-05,False,True
2024-08-19,topk_50_dropout_5,186059.89892538992,5744848536.0,3.2387259256610266e-05,False,True
2024-08-20,topk_50_dropout_5,188984.13603841778,3548449064.0,5.325823553611471e-05,False,True
2024-08-21,topk_50_dropout_5,183464.76469238818,6157070792.0,2.979741030926061e-05,False,True
2024-08-22,topk_50_dropout_5,152006.4801828256,4430428420.0,3.4309657164673386e-05,False,True
2024-08-23,topk_50_dropout_5,153758.98431046936,3170475472.0,4.849713731217579e-05,False,True
2024-08-26,topk_50_dropout_5,151654.45436356214,6976965872.0,2.173644778343874e-05,False,True
2024-08-27,topk_50_dropout_5,151414.89982539625,4484489712.0,3.376413138382873e-05,False,True
2024-08-28,topk_50_dropout_5,150746.91683020326,4786080776.0,3.1496943717734544e-05,False,True
2024-08-29,topk_50_dropout_5,150429.12397696712,5331009992.0,2.8217753146722506e-05,False,True
2024-08-30,topk_50_dropout_5,149847.82584742302,7545702688.0,1.9858697333215553e-05,False,True
2024-09-02,topk_50_dropout_5,146753.1256510128,6933923968.0,2.1164513243623267e-05,False,True
2024-09-03,topk_50_dropout_5,137985.48164297518,7686999488.0,1.7950499653132693e-05,False,True
2024-09-04,topk_50_dropout_5,148326.61935410442,3939316912.0,3.7652878066821656e-05,False,True
2024-09-05,topk_50_dropout_5,178166.6627798887,5276123464.0,3.376847869378985e-05,False,True
2024-09-06,topk_50_dropout_5,182389.3676540068,5391714336.0,3.382771346697823e-05,False,True
2024-09-09,topk_50_dropout_5,182554.2820398657,5805981180.0,3.1442451565071334e-05,False,True
2024-09-10,topk_50_dropout_5,172526.01601811667,7825815376.0,2.204575596649198e-05,False,True
2024-09-11,topk_50_dropout_5,169515.82674596168,7396070048.0,2.291971623386681e-05,False,True
2024-09-12,topk_50_dropout_5,169650.09145692745,5457581872.0,3.108521235884951e-05,False,True
2024-09-13,topk_50_dropout_5,179444.13859941644,8218439872.0,2.1834331259242735e-05,False,True
2024-09-18,topk_50_dropout_5,177255.34778271266,4955090432.0,3.5772373928434626e-05,False,True
2024-09-19,topk_50_dropout_5,179585.08486575002,5432442288.0,3.305789097151473e-05,False,True
2024-09-20,topk_50_dropout_5,185286.09084313948,5986260176.0,3.095189407002137e-05,False,True
2024-09-23,topk_50_dropout_5,182446.60956411003,6129347824.0,2.9766072150404696e-05,False,True
2024-09-24,topk_50_dropout_5,182837.82635628435,10638400528.0,1.7186589833223504e-05,False,True
2024-09-25,topk_50_dropout_5,189782.5303931939,15316334720.0,1.239085811733905e-05,False,True
2024-09-26,topk_50_dropout_5,191383.5335081757,12412007024.0,1.5419225362837315e-05,False,True
2024-09-27,topk_50_dropout_5,198462.7565394622,25879660608.0,7.668676940767639e-06,False,True
2024-09-30,topk_50_dropout_5,163317.9124497607,39107308928.0,4.176148063535729e-06,False,True
2024-10-08,topk_50_dropout_5,166873.44668503894,31215156032.0,5.345911022003856e-06,False,True
2024-10-09,topk_50_dropout_5,218871.02621379224,30725636352.0,7.123400918580013e-06,False,True
2024-10-10,topk_50_dropout_5,226016.34586912722,26521745728.0,8.521925675145634e-06,False,True
2024-10-11,topk_50_dropout_5,211488.37506379376,10241434544.0,2.0650268686010924e-05,False,True
2024-10-14,topk_50_dropout_5,207793.35163719615,15975720480.0,1.300682193941316e-05,False,True
2024-10-15,topk_50_dropout_5,194443.56104095682,11407185664.0,1.7045708448018193e-05,False,True
2024-10-16,topk_50_dropout_5,217653.1342453888,20850617008.0,1.0438690335249037e-05,False,True
2024-10-17,topk_50_dropout_5,216155.1670314634,14583295584.0,1.4822106963848221e-05,False,True
2024-10-18,topk_50_dropout_5,207177.23916452262,10584578016.0,1.957350012927739e-05,False,True
2024-10-21,topk_50_dropout_5,215060.63354283344,17302464824.0,1.2429479599029494e-05,False,True
2024-10-22,topk_50_dropout_5,214957.43857583852,11812672608.0,1.8197189214425617e-05,False,True
2024-10-23,topk_50_dropout_5,222414.69682296016,20850947920.0,1.0666886593180852e-05,False,True
2024-10-24,topk_50_dropout_5,196386.75065843272,8240270624.0,2.3832560800424597e-05,False,True
2024-10-25,topk_50_dropout_5,220771.53582446038,8800229840.0,2.5087019298175554e-05,False,True
2024-10-28,topk_50_dropout_5,206489.96403352314,14308179136.0,1.4431603215952575e-05,False,True
