population_id,rule_arm_id,input_denominator_id,denominator_id,split,readout_only_flag,instrument,event_day_n,admitted_event_n,suppressed_event_n,formal_event_day_density,p50_density,p95_density,max_density,rolling_10d_executable_event_day_density,rolling_20d_executable_event_day_density,density_audit_status
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300476,8,8,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300487,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300492,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300496,7,7,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300498,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300502,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300529,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300548,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300558,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300567,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300568,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300570,3,3,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300573,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300595,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300601,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300604,10,10,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300620,2,2,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300623,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300624,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300627,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300628,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300633,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300638,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300641,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300657,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300660,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300661,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300666,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300672,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300674,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300676,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300677,3,3,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300679,8,8,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300682,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300699,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300718,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300723,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300724,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300735,5,5,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300738,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300748,7,7,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300750,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300751,8,8,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300757,8,8,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300759,8,8,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300760,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300761,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300763,9,9,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300765,7,7,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300766,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300773,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300775,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300776,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300779,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300782,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300803,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300832,8,8,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300856,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300857,7,7,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300866,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300870,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300888,6,6,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300896,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300919,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300953,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300957,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300972,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300979,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ300999,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301015,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301029,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301035,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301039,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301061,2,2,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301078,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301091,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301165,7,7,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301200,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301217,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301236,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301238,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301267,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301269,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301297,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301301,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301308,9,9,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301316,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301345,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301358,8,8,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301377,3,3,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301498,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301511,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301526,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301536,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301606,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SZ301611,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600004,9,9,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600007,4,4,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600008,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600009,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600010,6,6,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600011,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600015,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600018,9,9,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600019,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600021,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600022,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600023,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600025,8,8,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600026,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600027,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600028,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600030,9,9,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600031,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600036,8,8,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600037,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600038,6,6,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600048,8,8,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600050,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600056,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600060,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600062,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600064,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600066,9,9,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600085,8,8,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600089,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600095,7,7,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600096,4,4,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600098,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600100,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600104,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600110,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600111,11,11,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,SH600118,9,9,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
