row_id,instrument,event_t0_date,11a2_mfe_120d_frozen,11a2_mfe_120_recomputed,11a2_basis_status,nearest_any_matched_06_episode_id,nearest_any_matched_06_episode_low_date,nearest_any_matched_06_episode_high_date,nearest_any_matched_06_market_regime_bucket,nearest_any_matched_06_split,nearest_any_matched_06_duration_bucket,nearest_any_matched_06_mfe_120,nearest_any_matched_06_cluster_union_start_date,nearest_any_matched_06_cluster_union_end_date,nearest_any_event_minus_episode_low_days,nearest_any_abs_event_minus_episode_low_days,nearest_any_event_vs_06_episode_window,nearest_any_event_inside_06_cluster_union,nearest_any_event_within_120_calendar_days_before_low_to_high,nearest_risk_on_matched_06_episode_id,nearest_risk_on_matched_06_episode_low_date,nearest_risk_on_matched_06_episode_high_date,nearest_risk_on_matched_06_market_regime_bucket,nearest_risk_on_matched_06_split,nearest_risk_on_matched_06_duration_bucket,nearest_risk_on_matched_06_mfe_120,nearest_risk_on_matched_06_cluster_union_start_date,nearest_risk_on_matched_06_cluster_union_end_date,nearest_risk_on_event_minus_episode_low_days,nearest_risk_on_abs_event_minus_episode_low_days,nearest_risk_on_event_vs_06_episode_window,nearest_risk_on_event_inside_06_cluster_union,nearest_risk_on_event_within_120_calendar_days_before_low_to_high
14514,SZ300454,2024-11-12,0.9952193475815524,0.9952193475815524,ok,SZ300454_20250108_0002,2025-01-08,2025-03-07,risk_off,robustness,fast,1.7574815390594636,2025-01-08,2025-03-07,-57.0,57.0,before_episode_low,False,True,SZ300454_20240422_0001,2024-04-22,2024-10-08,risk_on,robustness,long,0.6221837088388213,2024-04-22,2025-03-07,204.0,204.0,after_episode_high,True,False
14515,SZ300454,2024-11-29,1.1894769325721342,1.1894769325721342,ok,SZ300454_20250108_0002,2025-01-08,2025-03-07,risk_off,robustness,fast,1.7574815390594636,2025-01-08,2025-03-07,-40.0,40.0,before_episode_low,False,True,SZ300454_20240422_0001,2024-04-22,2024-10-08,risk_on,robustness,long,0.6221837088388213,2024-04-22,2025-03-07,221.0,221.0,after_episode_high,True,False
14521,SZ300454,2025-09-15,0.5257263431261159,0.5257263431261159,ok,SZ300454_20251017_0004,2025-10-17,2026-01-28,risk_on,robustness,medium,0.825242718446602,2025-10-17,2026-01-28,-32.0,32.0,before_episode_low,False,True,SZ300454_20251017_0004,2025-10-17,2026-01-28,risk_on,robustness,medium,0.825242718446602,2025-10-17,2026-01-28,-32.0,32.0,before_episode_low,False,True
14605,SZ300474,2023-01-19,1.3797764058067743,1.3797764058067743,ok,SZ300474_20240205_0000,2024-02-05,2024-03-13,risk_off,robustness,fast,1.207345971563981,2024-02-05,2024-03-13,-382.0,382.0,before_episode_low,False,False,,,,,,,,,,,,,,
14606,SZ300474,2023-03-01,0.9143624161073828,0.9143624161073828,ok,SZ300474_20240205_0000,2024-02-05,2024-03-13,risk_off,robustness,fast,1.207345971563981,2024-02-05,2024-03-13,-341.0,341.0,before_episode_low,False,False,,,,,,,,,,,,,,
14623,SZ300475,2025-09-09,2.8230237338815174,2.8230237338815174,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14624,SZ300475,2025-10-15,1.3196507540537477,1.3196507540537477,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14635,SZ300476,2024-03-28,0.8233809924306139,0.8233809924306139,ok,SZ300476_20240422_0002,2024-04-22,2024-10-21,risk_on,robustness,long,1.36367692994199,2024-04-22,2025-03-14,-25.0,25.0,before_episode_low,False,True,SZ300476_20240422_0002,2024-04-22,2024-10-21,risk_on,robustness,long,1.36367692994199,2024-04-22,2025-03-14,-25.0,25.0,before_episode_low,False,True
14636,SZ300476,2024-04-18,1.0715682440359795,1.0105592491200626,mfe_basis_mismatch,SZ300476_20240422_0002,2024-04-22,2024-10-21,risk_on,robustness,long,1.36367692994199,2024-04-22,2025-03-14,-4.0,4.0,before_episode_low,False,True,SZ300476_20240422_0002,2024-04-22,2024-10-21,risk_on,robustness,long,1.36367692994199,2024-04-22,2025-03-14,-4.0,4.0,before_episode_low,False,True
14637,SZ300476,2024-05-21,0.8252929014472776,0.8252929014472776,ok,SZ300476_20240422_0002,2024-04-22,2024-10-21,risk_on,robustness,long,1.36367692994199,2024-04-22,2025-03-14,29.0,29.0,inside_low_to_high_window,True,True,SZ300476_20240422_0002,2024-04-22,2024-10-21,risk_on,robustness,long,1.36367692994199,2024-04-22,2025-03-14,29.0,29.0,inside_low_to_high_window,True,True
14638,SZ300476,2024-10-08,1.0535594733318452,1.0535594733318452,ok,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,robustness,medium,1.5412869373101352,2024-11-25,2025-07-04,-48.0,48.0,before_episode_low,False,True,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,robustness,medium,1.5412869373101352,2024-11-25,2025-07-04,-48.0,48.0,before_episode_low,False,True
14639,SZ300476,2024-11-13,1.0894641235240692,1.0894641235240692,ok,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,robustness,medium,1.5412869373101352,2024-11-25,2025-07-04,-12.0,12.0,before_episode_low,False,True,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,robustness,medium,1.5412869373101352,2024-11-25,2025-07-04,-12.0,12.0,before_episode_low,False,True
14640,SZ300476,2024-12-13,1.7624476500698,1.6440204746393672,mfe_basis_mismatch,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,robustness,medium,1.5412869373101352,2024-11-25,2025-07-04,18.0,18.0,inside_low_to_high_window,True,True,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,robustness,medium,1.5412869373101352,2024-11-25,2025-07-04,18.0,18.0,inside_low_to_high_window,True,True
14641,SZ300476,2025-02-10,2.9062315706703363,2.9062315706703363,ok,SZ300476_20250409_0004,2025-04-09,2025-09-16,risk_off,robustness,long,5.041795135320315,2025-04-09,2025-09-16,-58.0,58.0,before_episode_low,False,True,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,robustness,medium,1.5412869373101352,2024-11-25,2025-07-04,77.0,77.0,inside_low_to_high_window,True,True
14642,SZ300476,2025-03-06,3.809201388888889,3.4826388888888884,mfe_basis_mismatch,SZ300476_20250409_0004,2025-04-09,2025-09-16,risk_off,robustness,long,5.041795135320315,2025-04-09,2025-09-16,-34.0,34.0,before_episode_low,False,True,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,robustness,medium,1.5412869373101352,2024-11-25,2025-07-04,101.0,101.0,inside_low_to_high_window,True,True
14643,SZ300476,2025-03-24,2.916935036091061,2.8891726818434207,ok,SZ300476_20250409_0004,2025-04-09,2025-09-16,risk_off,robustness,long,5.041795135320315,2025-04-09,2025-09-16,-16.0,16.0,before_episode_low,False,True,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,robustness,medium,1.5412869373101352,2024-11-25,2025-07-04,119.0,119.0,after_episode_high,True,False
14706,SZ300502,2025-03-31,4.72345890410959,4.72345890410959,ok,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,robustness,long,3.890318430363461,2025-03-04,2025-09-02,27.0,27.0,inside_low_to_high_window,True,True,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,robustness,long,3.890318430363461,2025-03-04,2025-09-02,27.0,27.0,inside_low_to_high_window,True,True
14707,SZ300502,2025-05-20,4.182753259179524,4.182753259179524,ok,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,robustness,long,3.890318430363461,2025-03-04,2025-09-02,77.0,77.0,inside_low_to_high_window,True,True,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,robustness,long,3.890318430363461,2025-03-04,2025-09-02,77.0,77.0,inside_low_to_high_window,True,True
14708,SZ300502,2025-06-06,3.207087378640777,3.207087378640777,ok,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,robustness,long,3.890318430363461,2025-03-04,2025-09-02,94.0,94.0,inside_low_to_high_window,True,True,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,robustness,long,3.890318430363461,2025-03-04,2025-09-02,94.0,94.0,inside_low_to_high_window,True,True
14709,SZ300502,2025-07-04,2.70600790513834,2.70600790513834,ok,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,robustness,long,3.890318430363461,2025-03-04,2025-09-02,122.0,122.0,inside_low_to_high_window,True,True,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,robustness,long,3.890318430363461,2025-03-04,2025-09-02,122.0,122.0,inside_low_to_high_window,True,True
14710,SZ300502,2025-08-06,1.5321888412017168,1.5321888412017168,ok,SZ300502_20251124_0003,2025-11-24,2026-05-27,transition,robustness,long,1.488601162507396,2025-11-24,2026-05-27,-110.0,110.0,before_episode_low,False,True,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,robustness,long,3.890318430363461,2025-03-04,2025-09-02,155.0,155.0,inside_low_to_high_window,True,True
14711,SZ300502,2025-08-25,0.5838926174496644,0.5838926174496644,ok,SZ300502_20251124_0003,2025-11-24,2026-05-27,transition,robustness,long,1.488601162507396,2025-11-24,2026-05-27,-91.0,91.0,before_episode_low,False,True,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,robustness,long,3.890318430363461,2025-03-04,2025-09-02,174.0,174.0,inside_low_to_high_window,True,True
14713,SZ300502,2025-10-24,0.6097435897435897,0.6097435897435897,ok,SZ300502_20251124_0003,2025-11-24,2026-05-27,transition,robustness,long,1.488601162507396,2025-11-24,2026-05-27,-31.0,31.0,before_episode_low,False,True,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,robustness,long,3.890318430363461,2025-03-04,2025-09-02,234.0,234.0,after_episode_high,False,False
14737,SZ300548,2025-07-11,1.1199003017184834,1.1199003017184834,ok,SZ300548_20251105_0000,2025-11-05,2026-04-23,risk_on,robustness,long,2.201236339551827,2025-11-05,2026-04-23,-117.0,117.0,before_episode_low,False,True,SZ300548_20251105_0000,2025-11-05,2026-04-23,risk_on,robustness,long,2.201236339551827,2025-11-05,2026-04-23,-117.0,117.0,before_episode_low,False,True
14738,SZ300548,2025-08-18,0.7923976608187133,0.7923976608187133,ok,SZ300548_20251105_0000,2025-11-05,2026-04-23,risk_on,robustness,long,2.201236339551827,2025-11-05,2026-04-23,-79.0,79.0,before_episode_low,False,True,SZ300548_20251105_0000,2025-11-05,2026-04-23,risk_on,robustness,long,2.201236339551827,2025-11-05,2026-04-23,-79.0,79.0,before_episode_low,False,True
14739,SZ300548,2025-09-15,0.5081869856621701,0.5081869856621701,ok,SZ300548_20251105_0000,2025-11-05,2026-04-23,risk_on,robustness,long,2.201236339551827,2025-11-05,2026-04-23,-51.0,51.0,before_episode_low,False,True,SZ300548_20251105_0000,2025-11-05,2026-04-23,risk_on,robustness,long,2.201236339551827,2025-11-05,2026-04-23,-51.0,51.0,before_episode_low,False,True
14789,SZ300570,2025-06-09,0.6415786548082267,0.6415786548082267,ok,SZ300570_20200204_0002,2020-02-04,2020-02-26,risk_off,train,fast,0.5375865479723048,2020-02-04,2020-02-26,1952.0,1952.0,after_episode_high,False,False,,,,,,,,,,,,,,
14790,SZ300570,2025-07-08,0.506734693877551,0.506734693877551,ok,SZ300570_20200204_0002,2020-02-04,2020-02-26,risk_off,train,fast,0.5375865479723048,2020-02-04,2020-02-26,1981.0,1981.0,after_episode_high,False,False,,,,,,,,,,,,,,
14880,SZ300604,2025-10-21,0.8651631477927062,0.8651631477927062,ok,SZ300604_20251124_0005,2025-11-24,2026-05-25,transition,robustness,long,2.546776406035665,2025-11-24,2026-05-25,-34.0,34.0,before_episode_low,False,True,SZ300604_20230113_0001,2023-01-13,2023-04-14,risk_on,validation,medium,0.5795662398745753,2023-01-13,2023-04-14,1012.0,1012.0,after_episode_high,False,False
14907,SZ300620,2025-08-19,1.074320752722275,1.074320752722275,ok,SZ300620_20251114_0000,2025-11-14,2026-05-14,risk_on,robustness,long,2.1603037553313222,2025-11-14,2026-05-14,-87.0,87.0,before_episode_low,False,True,SZ300620_20251114_0000,2025-11-14,2026-05-14,risk_on,robustness,long,2.1603037553313222,2025-11-14,2026-05-14,-87.0,87.0,before_episode_low,False,True
14908,SZ300620,2025-09-17,0.8699132755170114,0.8699132755170114,ok,SZ300620_20251114_0000,2025-11-14,2026-05-14,risk_on,robustness,long,2.1603037553313222,2025-11-14,2026-05-14,-58.0,58.0,before_episode_low,False,True,SZ300620_20251114_0000,2025-11-14,2026-05-14,risk_on,robustness,long,2.1603037553313222,2025-11-14,2026-05-14,-58.0,58.0,before_episode_low,False,True
14909,SZ300620,2025-10-22,1.5462077756532824,1.3926067558954744,mfe_basis_mismatch,SZ300620_20251114_0000,2025-11-14,2026-05-14,risk_on,robustness,long,2.1603037553313222,2025-11-14,2026-05-14,-23.0,23.0,before_episode_low,False,True,SZ300620_20251114_0000,2025-11-14,2026-05-14,risk_on,robustness,long,2.1603037553313222,2025-11-14,2026-05-14,-23.0,23.0,before_episode_low,False,True
15027,SZ300672,2021-07-23,0.5277088502894958,0.5277088502894958,ok,SZ300672_20210611_0000,2021-06-11,2021-11-24,risk_on,train,long,2.5720023802439753,2021-06-11,2021-11-24,42.0,42.0,inside_low_to_high_window,True,True,SZ300672_20210611_0000,2021-06-11,2021-11-24,risk_on,train,long,2.5720023802439753,2021-06-11,2021-11-24,42.0,42.0,inside_low_to_high_window,True,True
15028,SZ300672,2021-10-22,0.5068089112017573,0.5068089112017573,ok,SZ300672_20210611_0000,2021-06-11,2021-11-24,risk_on,train,long,2.5720023802439753,2021-06-11,2021-11-24,133.0,133.0,inside_low_to_high_window,True,True,SZ300672_20210611_0000,2021-06-11,2021-11-24,risk_on,train,long,2.5720023802439753,2021-06-11,2021-11-24,133.0,133.0,inside_low_to_high_window,True,True
15036,SZ300672,2025-11-18,1.7110222222222222,1.548088888888889,mfe_basis_mismatch,SZ300672_20230320_0002,2023-03-20,2023-04-06,transition,validation,fast,0.5972826086956524,2023-03-20,2023-04-06,974.0,974.0,after_episode_high,False,False,SZ300672_20210611_0000,2021-06-11,2021-11-24,risk_on,train,long,2.5720023802439753,2021-06-11,2021-11-24,1621.0,1621.0,after_episode_high,False,False
15041,SZ300676,2020-01-02,1.4915254237288136,1.4126293685315732,mfe_basis_mismatch,SZ300676_20200324_0000,2020-03-24,2020-07-13,risk_off,train,medium,1.92974769602659,2020-03-24,2020-07-13,-82.0,82.0,before_episode_low,False,True,SZ300676_20240419_0002,2024-04-19,2024-10-08,risk_on,robustness,long,0.511022576361222,2024-04-19,2025-03-07,-1569.0,1569.0,before_episode_low,False,False
15042,SZ300676,2020-01-20,1.54388036206218,1.54388036206218,ok,SZ300676_20200324_0000,2020-03-24,2020-07-13,risk_off,train,medium,1.92974769602659,2020-03-24,2020-07-13,-64.0,64.0,before_episode_low,False,True,SZ300676_20240419_0002,2024-04-19,2024-10-08,risk_on,robustness,long,0.511022576361222,2024-04-19,2025-03-07,-1551.0,1551.0,before_episode_low,False,False
15063,SZ300677,2025-07-23,0.5866666666666667,0.5866666666666667,ok,SZ300677_20250904_0000,2025-09-04,2026-03-11,risk_on,robustness,long,0.5692446043165469,2025-09-04,2026-04-07,-43.0,43.0,before_episode_low,False,True,SZ300677_20250904_0000,2025-09-04,2026-03-11,risk_on,robustness,long,0.5692446043165469,2025-09-04,2026-04-07,-43.0,43.0,before_episode_low,False,True
15065,SZ300677,2025-10-13,0.7689325407081933,0.7689325407081933,ok,SZ300677_20250904_0000,2025-09-04,2026-03-11,risk_on,robustness,long,0.5692446043165469,2025-09-04,2026-04-07,39.0,39.0,inside_low_to_high_window,True,True,SZ300677_20250904_0000,2025-09-04,2026-03-11,risk_on,robustness,long,0.5692446043165469,2025-09-04,2026-04-07,39.0,39.0,inside_low_to_high_window,True,True
15148,SZ300718,2025-02-17,0.5205354821939172,0.5205354821939172,ok,SZ300718_20250409_0000,2025-04-09,2025-08-06,risk_off,robustness,long,0.7304706068768816,2025-04-09,2025-08-06,-51.0,51.0,before_episode_low,False,True,,,,,,,,,,,,,,
15154,SZ300723,2025-05-21,0.6779242174629325,0.6779242174629325,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15155,SZ300723,2025-06-24,0.6150644202180378,0.6150644202180378,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15169,SZ300724,2025-09-17,0.5440162271805276,0.5440162271805276,ok,SZ300724_20251023_0002,2025-10-23,2026-02-04,risk_on,robustness,medium,0.7300000000000002,2025-10-23,2026-02-04,-36.0,36.0,before_episode_low,False,True,SZ300724_20251023_0002,2025-10-23,2026-02-04,risk_on,robustness,medium,0.7300000000000002,2025-10-23,2026-02-04,-36.0,36.0,before_episode_low,False,True
15170,SZ300724,2025-10-29,0.5377777777777779,0.5377777777777779,ok,SZ300724_20251023_0002,2025-10-23,2026-02-04,risk_on,robustness,medium,0.7300000000000002,2025-10-23,2026-02-04,6.0,6.0,inside_low_to_high_window,True,True,SZ300724_20251023_0002,2025-10-23,2026-02-04,risk_on,robustness,medium,0.7300000000000002,2025-10-23,2026-02-04,6.0,6.0,inside_low_to_high_window,True,True
15213,SZ300741,2021-09-13,0.7080129000248074,0.7080129000248074,ok,SZ300741_20210809_0002,2021-08-09,2021-11-29,risk_on,train,medium,0.9916112236042808,2021-08-09,2021-11-29,35.0,35.0,inside_low_to_high_window,True,True,SZ300741_20210809_0002,2021-08-09,2021-11-29,risk_on,train,medium,0.9916112236042808,2021-08-09,2021-11-29,35.0,35.0,inside_low_to_high_window,True,True
15214,SZ300741,2021-11-12,0.5669094219390076,0.5669094219390076,ok,SZ300741_20210809_0002,2021-08-09,2021-11-29,risk_on,train,medium,0.9916112236042808,2021-08-09,2021-11-29,95.0,95.0,inside_low_to_high_window,True,True,SZ300741_20210809_0002,2021-08-09,2021-11-29,risk_on,train,medium,0.9916112236042808,2021-08-09,2021-11-29,95.0,95.0,inside_low_to_high_window,True,True
15234,SZ300748,2025-06-11,0.9844603107937842,0.9844603107937842,ok,SZ300748_20250106_0002,2025-01-06,2025-06-11,risk_off,robustness,long,0.533653846153846,2025-01-06,2025-10-13,156.0,156.0,inside_low_to_high_window,True,True,,,,,,,,,,,,,,
15235,SZ300748,2025-07-11,0.8020594965675059,0.8020594965675059,ok,SZ300748_20250106_0002,2025-01-06,2025-06-11,risk_off,robustness,long,0.533653846153846,2025-01-06,2025-10-13,186.0,186.0,after_episode_high,True,False,,,,,,,,,,,,,,
15236,SZ300748,2025-08-06,0.7119565217391304,0.7119565217391304,ok,SZ300748_20250106_0002,2025-01-06,2025-06-11,risk_off,robustness,long,0.533653846153846,2025-01-06,2025-10-13,212.0,212.0,after_episode_high,True,False,,,,,,,,,,,,,,
15254,SZ300751,2025-09-24,2.845573804359054,2.845573804359054,ok,SZ300751_20251124_0004,2025-11-24,2026-01-26,transition,robustness,medium,3.010881275587159,2025-11-24,2026-01-26,-61.0,61.0,before_episode_low,False,True,,,,,,,,,,,,,,
15255,SZ300751,2025-10-30,2.4230415593968373,2.4230415593968373,ok,SZ300751_20251124_0004,2025-11-24,2026-01-26,transition,robustness,medium,3.010881275587159,2025-11-24,2026-01-26,-25.0,25.0,before_episode_low,False,True,,,,,,,,,,,,,,
15256,SZ300751,2025-11-14,2.315728535803349,2.315728535803349,ok,SZ300751_20251124_0004,2025-11-24,2026-01-26,transition,robustness,medium,3.010881275587159,2025-11-24,2026-01-26,-10.0,10.0,before_episode_low,False,True,,,,,,,,,,,,,,
15276,SZ300757,2025-03-31,0.6845921450151056,0.6845921450151056,ok,SZ300757_20250409_0000,2025-04-09,2025-09-18,risk_off,robustness,long,1.5010601859403034,2025-04-09,2025-09-18,-9.0,9.0,before_episode_low,False,True,,,,,,,,,,,,,,
15301,SZ300760,2020-01-22,0.8512600229095075,0.8512600229095075,ok,SZ300760_20191224_0000,2019-12-24,2020-06-24,risk_on,train,long,0.8039445420816247,2019-12-24,2020-07-15,29.0,29.0,inside_low_to_high_window,True,True,SZ300760_20191224_0000,2019-12-24,2020-06-24,risk_on,train,long,0.8039445420816247,2019-12-24,2020-07-15,29.0,29.0,inside_low_to_high_window,True,True
15356,SZ300763,2024-05-22,0.6008230452674896,0.6008230452674896,ok,SZ300763_20240426_0000,2024-04-26,2024-10-08,risk_on,robustness,long,0.8868839736127281,2024-04-26,2024-10-08,26.0,26.0,inside_low_to_high_window,True,True,SZ300763_20240426_0000,2024-04-26,2024-10-08,risk_on,robustness,long,0.8868839736127281,2024-04-26,2024-10-08,26.0,26.0,inside_low_to_high_window,True,True
15357,SZ300763,2024-09-26,0.532702915681639,0.532702915681639,ok,SZ300763_20240426_0000,2024-04-26,2024-10-08,risk_on,robustness,long,0.8868839736127281,2024-04-26,2024-10-08,153.0,153.0,inside_low_to_high_window,True,True,SZ300763_20240426_0000,2024-04-26,2024-10-08,risk_on,robustness,long,0.8868839736127281,2024-04-26,2024-10-08,153.0,153.0,inside_low_to_high_window,True,True
15360,SZ300763,2025-03-25,0.7173639791704076,0.7173639791704076,ok,SZ300763_20250409_0001,2025-04-09,2025-09-08,risk_off,robustness,long,1.2138888888888886,2025-04-09,2025-10-09,-15.0,15.0,before_episode_low,False,True,SZ300763_20251023_0002,2025-10-23,2026-03-20,risk_on,robustness,long,0.6562750869681564,2025-10-23,2026-03-20,-212.0,212.0,before_episode_low,False,False
15375,SZ300765,2024-10-24,0.5673139158576053,0.4912621359223301,mfe_basis_mismatch,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,robustness,long,0.9615228837586064,2024-11-18,2025-06-09,-25.0,25.0,before_episode_low,False,True,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,robustness,long,0.9615228837586064,2024-11-18,2025-06-09,-25.0,25.0,before_episode_low,False,True
15376,SZ300765,2024-11-27,1.0576131687242798,0.8439643347050756,mfe_basis_mismatch,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,robustness,long,0.9615228837586064,2024-11-18,2025-06-09,9.0,9.0,inside_low_to_high_window,True,True,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,robustness,long,0.9615228837586064,2024-11-18,2025-06-09,9.0,9.0,inside_low_to_high_window,True,True
15377,SZ300765,2025-02-10,1.1726149622512012,1.1726149622512012,ok,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,robustness,long,0.9615228837586064,2024-11-18,2025-06-09,84.0,84.0,inside_low_to_high_window,True,True,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,robustness,long,0.9615228837586064,2024-11-18,2025-06-09,84.0,84.0,inside_low_to_high_window,True,True
15378,SZ300765,2025-02-26,0.9213960546282244,0.9213960546282244,ok,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,robustness,long,0.9615228837586064,2024-11-18,2025-06-09,100.0,100.0,inside_low_to_high_window,True,True,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,robustness,long,0.9615228837586064,2024-11-18,2025-06-09,100.0,100.0,inside_low_to_high_window,True,True
15379,SZ300765,2025-03-18,0.6669299631384942,0.6669299631384942,ok,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,robustness,long,0.9615228837586064,2024-11-18,2025-06-09,120.0,120.0,inside_low_to_high_window,True,True,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,robustness,long,0.9615228837586064,2024-11-18,2025-06-09,120.0,120.0,inside_low_to_high_window,True,True
15443,SZ300779,2025-05-29,0.5042162550086717,0.5042162550086717,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15453,SZ300782,2024-09-27,0.5416323165704866,0.5416323165704866,ok,SZ300782_20240422_0003,2024-04-22,2024-10-09,risk_on,robustness,long,0.5644795028086531,2024-04-22,2024-10-09,158.0,158.0,inside_low_to_high_window,True,True,SZ300782_20240422_0003,2024-04-22,2024-10-09,risk_on,robustness,long,0.5644795028086531,2024-04-22,2024-10-09,158.0,158.0,inside_low_to_high_window,True,True
15483,SZ300803,2025-07-04,1.3182996371176774,1.3182996371176774,ok,SZ300803_20250108_0002,2025-01-08,2025-06-26,risk_off,robustness,long,0.5090589270008796,2025-01-08,2025-09-17,177.0,177.0,after_episode_high,True,False,,,,,,,,,,,,,,
15484,SZ300803,2025-07-28,0.9357212422897956,0.9357212422897956,ok,SZ300803_20250108_0002,2025-01-08,2025-06-26,risk_off,robustness,long,0.5090589270008796,2025-01-08,2025-09-17,201.0,201.0,after_episode_high,True,False,,,,,,,,,,,,,,
15485,SZ300803,2025-08-15,0.5546671301929427,0.5546671301929427,ok,SZ300803_20250108_0002,2025-01-08,2025-06-26,risk_off,robustness,long,0.5090589270008796,2025-01-08,2025-09-17,219.0,219.0,after_episode_high,True,False,,,,,,,,,,,,,,
15533,SZ300857,2024-11-08,0.5761748633879782,0.5761748633879782,ok,SZ300857_20250205_0000,2025-02-05,2025-03-18,transition,robustness,fast,0.7354993983152829,2025-02-05,2025-03-18,-89.0,89.0,before_episode_low,False,True,,,,,,,,,,,,,,
15540,SZ300857,2025-11-11,1.7827972533429706,1.7827972533429706,ok,SZ300857_20251121_0002,2025-11-21,2026-05-14,transition,robustness,long,2.359511343804537,2025-11-21,2026-05-14,-10.0,10.0,before_episode_low,False,True,,,,,,,,,,,,,,
15613,SZ300953,2025-03-27,0.5077572438968743,0.5077572438968743,ok,SZ300953_20251124_0000,2025-11-24,2026-05-21,transition,robustness,long,0.8988299374621747,2025-11-24,2026-05-21,-242.0,242.0,before_episode_low,False,False,,,,,,,,,,,,,,
15692,SZ301165,2025-03-18,0.8721934369602762,0.8721934369602762,ok,SZ301165_20250409_0003,2025-04-09,2025-09-01,risk_off,robustness,long,1.7080656673804424,2025-04-09,2025-09-01,-22.0,22.0,before_episode_low,False,True,,,,,,,,,,,,,,
15700,SZ301200,2025-08-06,1.090515275877793,1.090515275877793,ok,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,robustness,long,1.3052168447517285,2025-09-04,2026-01-22,-29.0,29.0,before_episode_low,False,True,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,robustness,long,1.3052168447517285,2025-09-04,2026-01-22,-29.0,29.0,before_episode_low,False,True
15701,SZ301200,2025-08-28,1.0409571508069004,1.0409571508069004,ok,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,robustness,long,1.3052168447517285,2025-09-04,2026-01-22,-7.0,7.0,before_episode_low,False,True,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,robustness,long,1.3052168447517285,2025-09-04,2026-01-22,-7.0,7.0,before_episode_low,False,True
15702,SZ301200,2025-09-12,0.5717836633239051,0.5717836633239051,ok,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,robustness,long,1.3052168447517285,2025-09-04,2026-01-22,8.0,8.0,inside_low_to_high_window,True,True,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,robustness,long,1.3052168447517285,2025-09-04,2026-01-22,8.0,8.0,inside_low_to_high_window,True,True
15703,SZ301200,2025-09-30,0.8831382214006984,0.8831382214006984,ok,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,robustness,long,1.3052168447517285,2025-09-04,2026-01-22,26.0,26.0,inside_low_to_high_window,True,True,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,robustness,long,1.3052168447517285,2025-09-04,2026-01-22,26.0,26.0,inside_low_to_high_window,True,True
15704,SZ301200,2025-10-29,0.6244418331374852,0.6244418331374852,ok,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,robustness,long,1.3052168447517285,2025-09-04,2026-01-22,55.0,55.0,inside_low_to_high_window,True,True,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,robustness,long,1.3052168447517285,2025-09-04,2026-01-22,55.0,55.0,inside_low_to_high_window,True,True
