record_source,record_unit,selection_rule,source_relative_path,instrument,episode_id,episode_low_date,episode_high_date,qfq_low_at_low_date,qfq_high_at_high_date,mfe_120,low_to_high_sessions,low_to_high_calendar_days,low_detection_window,forward_horizon_days,dedup_cluster_id,cluster_policy,primary_low_selection_policy,earliest_qualifying_low_date,earliest_qualifying_high_date,max_mfe_low_date,max_mfe_high_date,max_mfe_120,structural_low_date,structural_low_to_cluster_high_mfe,high_at_horizon_boundary,profile_start_date,profile_end_date,profile_pre_low_complete,profile_post_high_complete,lookback_60_complete,lookback_120_complete,lookback_250_complete,first_ema60_reclaim_date,first_ema60_reclaim_missing_reason,split,duration_bucket,board_bucket,total_market_cap_cny,liquidity_money_20d,prior_return_20d,prior_return_60d,prior_drawdown,volatility_20d,market_regime_bucket,benchmark_alias,cluster_member_count,cluster_union_start_date,cluster_union_end_date,market_cap_bucket,liquidity_bucket,prior_return_20d_bucket,prior_return_60d_bucket,prior_drawdown_bucket,volatility_bucket,low_matched_control_count,ema60_matched_control_count
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600871,SH600871_20250905_0001,2025-09-05,2026-03-05,2.0,4.42,1.21,115,181,20,120,SH600871_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-05,2026-03-05,2025-09-05,2026-03-05,1.21,2025-09-05,1.21,False,2024-08-26,2026-04-17,True,True,True,True,True,2025-09-24,not_missing,robustness,long,main_board,38482803040.99,215953155.35,-0.0049019607843138,-0.0287081339712919,-0.0730593607305937,0.0214285714285714,risk_on,csi300,2,2025-09-05,2026-03-05,q3,q2,q5,q4,q5,q1,5,4
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600875,SH600875_20210705_0000,2021-07-05,2021-12-17,9.26,21.6,1.332613390928726,112,165,20,120,SH600875_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-07-05,2021-12-17,2021-07-05,2021-12-17,1.332613390928726,2021-07-05,1.332613390928726,False,2020-06-23,2022-02-07,True,True,True,True,True,2021-07-19,not_missing,train,long,main_board,32475308013.3,213353417.3,-0.0381443298969071,-0.2119932432432432,-0.2320987654320987,0.0234726688102894,risk_on,csi300,2,2021-07-05,2021-12-17,q3,q2,q5,q2,q3,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600875,SH600875_20250923_0003,2025-09-23,2026-03-06,18.29,45.38,1.481137233460908,104,164,20,120,SH600875_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-23,2026-03-06,2025-09-23,2026-03-06,1.481137233460908,2025-09-23,1.481137233460908,False,2024-09-11,2026-04-20,True,True,True,True,True,2025-10-09,not_missing,robustness,long,main_board,63399738096.2,654684811.6,-0.0830058939096266,0.1418960244648317,-0.2217590662776155,0.0281735404392073,risk_on,csi300,2,2025-09-23,2026-03-06,q4,q4,q4,q5,q3,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600879,SH600879_20250904_0003,2025-09-04,2026-01-13,10.01,32.24,2.220779220779221,85,131,20,120,SH600879_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-04,2026-01-13,2025-09-04,2026-01-13,2.220779220779221,2025-09-04,2.220779220779221,False,2024-08-23,2026-03-04,True,True,True,True,True,2025-09-08,not_missing,robustness,long,main_board,34609650013.66,1782086424.65,-0.0934163701067616,0.151412429378531,-0.1620065789473684,0.0494111874386653,risk_on,csi300,2,2025-09-04,2026-01-13,q3,q5,q3,q5,q4,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600885,SH600885_20250623_0000,2025-06-23,2025-11-07,21.35,34.68,0.6243559718969554,93,137,20,120,SH600885_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-06-23,2025-11-07,2025-06-23,2025-11-07,0.6243559718969554,2025-06-23,0.6243559718969554,False,2024-06-11,2025-12-19,True,True,True,True,True,2025-07-08,not_missing,robustness,long,main_board,32056042802.4,145692351.05,-0.0875478113047174,-0.1282988225740966,-0.17707934074358,0.0196553330228225,risk_on,csi300,1,2025-06-23,2025-11-07,q3,q2,q3,q2,q4,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600893,SH600893_20250904_0004,2025-09-04,2026-03-10,36.66,63.78,0.7397708674304422,119,187,20,120,SH600893_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-04,2026-03-10,2025-09-04,2026-03-10,0.7397708674304422,2025-12-10,0.761878453038674,False,2024-08-23,2026-04-22,True,True,True,True,True,2025-09-26,not_missing,robustness,long,main_board,102038947430.64,1185597014.55,-0.1067402254737346,0.0361713967723986,-0.1439080459770114,0.0296992481203007,risk_on,csi300,1,2025-09-04,2026-03-10,q5,q5,q3,q5,q4,q2,5,4
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600938,SH600938_20250904_0001,2025-09-04,2026-03-09,24.77,44.54,0.79814291481631,118,186,20,120,SH600938_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-04,2026-03-09,2025-09-04,2026-03-09,0.79814291481631,2025-09-04,0.79814291481631,False,2024-08-23,2026-04-21,True,True,True,True,True,2025-09-08,not_missing,robustness,long,main_board,1247185992540.16,1211683286.25,-0.02,-0.0234466588511137,-0.0587570621468926,0.013485394157663,risk_on,csi300,1,2025-09-04,2026-03-09,q5,q5,q5,q4,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600958,SH600958_20210208_0002,2021-02-08,2021-08-09,7.97,12.15,0.5244667503136764,120,182,20,120,SH600958_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-02-08,2021-08-09,2021-04-27,2021-09-10,1.366442953020134,2021-04-27,1.366442953020134,True,2020-02-05,2021-09-22,True,True,True,True,True,2021-05-14,not_missing,train,long,main_board,67488778498.950005,494035727.2,-0.1604938271604938,-0.1749241658240647,-0.2309142318567388,0.0371936274509803,risk_on,csi300,2,2021-02-08,2021-09-10,q4,q4,q2,q2,q3,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600958,SH600958_20240415_0004,2024-04-15,2024-10-09,7.44,12.18,0.6370967741935483,116,177,20,120,SH600958_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-15,2024-10-09,2024-07-09,2024-10-09,0.74,2024-07-09,0.74,False,2023-03-31,2024-11-20,True,True,True,True,True,2024-04-29,not_missing,robustness,long,main_board,67123497806.8,299535757.0,-0.0669914738124239,-0.0192061459667093,-0.1072261072261072,0.0182767624020887,risk_on,csi300,3,2024-04-15,2024-10-09,q4,q3,q4,q4,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600968,SH600968_20250922_0001,2025-09-22,2026-03-04,3.77,5.8,0.5384615384615383,103,163,20,120,SH600968_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-22,2026-03-04,2025-09-22,2026-03-04,0.5384615384615383,2025-11-27,0.5675675675675675,False,2024-09-10,2026-04-16,True,True,True,True,True,2025-10-21,not_missing,robustness,long,main_board,39135651166.15,245852821.6,-0.058968058968059,-0.0612745098039215,-0.1175115207373271,0.0218015665796344,risk_on,csi300,1,2025-09-22,2026-03-04,q3,q3,q4,q3,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600985,SH600985_20211129_0002,2021-11-29,2022-04-15,8.27,13.94,0.6856106408706166,91,137,20,120,SH600985_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-11-29,2022-04-15,2021-11-29,2022-04-15,0.6856106408706166,2021-11-29,0.6856106408706166,False,2020-11-18,2022-06-01,True,True,True,True,True,2022-01-10,not_missing,train,long,main_board,26795187990.0,249043040.1,-0.110992529348986,-0.1959459459459459,-0.4278846153846154,0.0304921968787515,risk_on,csi300,1,2021-11-29,2022-04-15,q2,q3,q3,q2,q1,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600988,SH600988_20250731_0001,2025-07-31,2026-01-27,22.42,44.08,0.966101694915254,120,180,20,120,SH600988_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-07-31,2026-01-27,2025-07-31,2026-01-27,0.966101694915254,2025-07-31,1.2778768956289026,True,2024-07-19,2026-03-18,True,True,True,True,True,2025-08-07,not_missing,robustness,long,main_board,44184559888.5,1224444989.35,-0.0805994329688133,-0.1605029585798816,-0.227365554799183,0.02215859030837,risk_on,csi300,2,2025-07-31,2026-01-29,q4,q5,q4,q2,q3,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600989,SH600989_20210617_0001,2021-06-17,2021-09-16,11.62,17.53,0.5086058519793462,65,91,20,120,SH600989_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-06-17,2021-09-16,2021-06-17,2021-09-16,0.5086058519793462,2021-06-17,0.5086058519793462,False,2020-06-05,2021-11-08,True,True,True,True,True,2021-07-16,not_missing,train,medium,main_board,98413691200.0,562134594.9,-0.1172051089406461,-0.2544416243654822,-0.2340286831812255,0.0371914893617021,risk_on,csi300,1,2021-06-17,2021-09-16,q5,q4,q3,q1,q3,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600989,SH600989_20250815_0002,2025-08-15,2026-01-29,14.88,24.31,0.6337365591397848,111,167,20,120,SH600989_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-08-15,2026-01-29,2025-08-15,2026-01-29,0.6337365591397848,2025-08-15,0.6337365591397848,False,2024-08-05,2026-03-20,True,True,True,True,True,2025-08-21,not_missing,robustness,long,main_board,112860410400.0,670587812.8,-0.013743455497382,-0.0504095778197857,-0.1093380614657211,0.019442601194426,risk_on,csi300,1,2025-08-15,2026-01-29,q5,q4,q5,q4,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600995,SH600995_20250624_0000,2025-06-24,2025-11-10,9.5,14.48,0.5242105263157895,93,139,20,120,SH600995_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-06-24,2025-11-10,2025-06-24,2025-11-10,0.5242105263157895,2025-06-24,0.5242105263157895,False,2024-06-12,2025-12-22,True,True,True,True,True,2025-06-24,not_missing,robustness,long,main_board,30841456018.25,94374149.4,-0.0183861082737486,-0.0143589743589743,-0.0714975845410628,0.0172736732570239,risk_on,csi300,1,2025-06-24,2025-11-10,q3,q1,q5,q4,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600998,SH600998_20191101_0000,2019-11-01,2020-04-23,3.85,6.22,0.6155844155844155,116,174,20,120,SH600998_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-11-01,2020-04-23,2019-11-01,2020-04-23,0.6155844155844155,2019-11-01,0.6155844155844155,False,2018-10-23,2020-06-09,True,True,True,True,True,2019-11-05,not_missing,train,long,main_board,24259420882.6,95404586.95,-0.0732265446224257,0.0857908847184987,-0.1,0.0287654320987654,risk_on,csi300,2,2019-11-01,2020-04-23,q2,q1,q4,q5,q5,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600999,SH600999_20240412_0002,2024-04-12,2024-10-09,12.76,22.87,0.792319749216301,117,180,20,120,SH600999_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-12,2024-10-09,2024-04-12,2024-10-09,0.792319749216301,2024-04-12,0.792319749216301,False,2023-03-30,2024-11-20,True,True,True,True,True,2024-04-15,not_missing,robustness,long,main_board,118533660365.78,179514720.1,-0.039039039039039,0.0248198558847076,-0.0602055800293684,0.0155468749999999,risk_on,csi300,3,2024-04-12,2024-10-09,q5,q2,q5,q4,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH601012,SH601012_20250609_0001,2025-06-09,2025-11-10,14.07,23.57,0.6751954513148544,104,154,20,120,SH601012_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-06-09,2025-11-10,2025-06-09,2025-11-10,0.6751954513148544,2025-06-09,0.6751954513148544,False,2024-05-27,2025-12-22,True,True,True,True,True,2025-06-30,not_missing,robustness,long,main_board,109654379679.92,844169110.0,-0.0294906166219839,-0.1591173054587688,-0.1951083935519731,0.0197859116022099,risk_on,csi300,2,2025-06-09,2025-11-10,q5,q5,q5,q2,q3,q1,3,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH601058,SH601058_20250618_0004,2025-06-18,2025-12-11,11.74,17.78,0.5144804088586032,120,176,20,120,SH601058_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-06-18,2025-12-11,2025-06-18,2025-12-11,0.5144804088586032,2025-06-18,0.5144804088586032,True,2024-06-05,2026-01-26,True,True,True,True,True,2025-06-25,not_missing,robustness,long,main_board,39720251128.72,278419912.75,-0.00164338537387,-0.165521978021978,-0.1723433242506811,0.0186419753086419,risk_on,csi300,1,2025-06-18,2025-12-11,q3,q3,q5,q2,q4,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH601066,SH601066_20240415_0003,2024-04-15,2024-10-09,19.86,30.87,0.554380664652568,116,177,20,120,SH601066_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-15,2024-10-09,2024-07-09,2024-11-08,0.8915313225058006,2024-07-09,0.8915313225058006,False,2023-03-31,2024-11-20,True,True,True,True,True,2024-04-26,not_missing,robustness,long,main_board,160175747558.05,200295030.75,-0.0611785874943769,-0.0038186157517898,-0.0969277369104283,0.0208672735984667,risk_on,csi300,3,2024-04-15,2024-11-08,q5,q2,q4,q4,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH601100,SH601100_20191030_0002,2019-10-30,2020-04-17,22.34,45.09,1.0183527305282007,114,170,20,120,SH601100_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-10-30,2020-04-17,2020-03-19,2020-09-03,1.2707496653279784,2019-10-30,2.0371530886302596,False,2018-10-19,2020-06-03,True,True,True,True,True,2020-02-04,not_missing,train,long,main_board,34539120000.0,162129021.0,-0.0250198570293883,0.2563971340839304,-0.0749811605124339,0.0458655804480651,risk_on,csi300,3,2019-10-30,2020-09-03,q3,q2,q5,q5,q5,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH601100,SH601100_20241031_0008,2024-10-31,2025-03-10,50.45,98.14,0.9452923686818632,85,130,20,120,SH601100_cluster_0008,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-10-31,2025-03-10,2025-01-08,2025-03-10,1.001223491027733,2025-01-08,1.001223491027733,False,2023-10-19,2025-04-22,True,True,True,True,True,2024-11-19,not_missing,robustness,long,main_board,69977447572.48,680326624.25,-0.0412041392285982,0.1845653184565316,-0.2547528517110266,0.0561911302982731,risk_on,csi300,2,2024-10-31,2025-03-10,q4,q4,q5,q5,q2,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH601111,SH601111_20210802_0001,2021-08-02,2022-01-21,6.23,10.41,0.6709470304975922,116,172,20,120,SH601111_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-08-02,2022-01-21,2021-08-02,2022-01-21,0.6709470304975922,2021-08-02,0.6709470304975922,False,2020-07-23,2022-03-11,True,True,True,True,True,2021-09-02,not_missing,train,long,main_board,95573283917.3,273586689.6,-0.1411609498680739,-0.2250000000000001,-0.2766666666666667,0.0315668202764976,risk_on,csi300,1,2021-08-02,2022-01-21,q5,q3,q2,q1,q2,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH601117,SH601117_20201223_0000,2020-12-23,2021-06-24,4.79,7.62,0.5908141962421711,120,183,20,120,SH601117_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-12-23,2021-06-24,2021-06-01,2021-09-10,1.58195211786372,2021-02-04,1.964059196617336,True,2019-12-12,2021-08-05,True,True,True,True,True,2020-12-31,not_missing,train,long,main_board,27526140000.0,263999695.35,-0.1138790035587188,0.0289256198347107,-0.1559322033898305,0.031726907630522,risk_on,csi300,3,2020-12-23,2021-09-10,q2,q3,q3,q4,q4,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH601179,SH601179_20250623_0004,2025-06-23,2025-11-10,5.85,11.08,0.8940170940170942,94,140,20,120,SH601179_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-06-23,2025-11-10,2025-06-23,2025-11-10,0.8940170940170942,2025-06-23,0.8940170940170942,False,2024-06-11,2025-12-22,True,True,True,True,True,2025-07-07,not_missing,robustness,long,main_board,30601517641.44,280375309.5,-0.034313725490196,-0.119225037257824,-0.1434782608695652,0.0135363790186125,risk_on,csi300,1,2025-06-23,2025-11-10,q3,q3,q5,q3,q4,q1,5,5
